contract_id,buyer_key,buyer_name,SIREN,SIRET,buyer_key_type,segment,source_date,declared_duration_months,estimated_end_date,p_renewal_12m,p_renewal_24m,risk_tier,main_risk_reason,cpv_generic,cpv_div2,event,observed_duration_months,model_used
BOAMP:23-56091,NAME:ubs,UBS,,,NAME,Telecom & Networks,2023-04-26,4.0,2023-08-26,0.02825756701526616,0.04948767953900424,Low,model-estimated recurrence probability,False,32.0,0,38.44,LogLogisticAFT
BOAMP:23-61473,SIREN:110006012,Ministère des Affaires étrangères,110006012,,SIREN_ENRICHED,IT Services & Consulting,2023-10-31,24.0,2025-10-31,0.03922862824062634,0.06812353159660822,Low,model-estimated recurrence probability,False,72.0,0,32.26,LogLogisticAFT
BOAMP:23-61217,NAME:ctre hosp universitaire angers,CTRE HOSP UNIVERSITAIRE ANGERS,,,NAME,IT Services & Consulting,2023-05-06,24.0,2025-05-06,0.027966411347055464,0.04898880432063868,Low,model-estimated recurrence probability,False,72.0,0,38.11,LogLogisticAFT
BOAMP:23-61350,SIREN:834692402,CENOVIA CITES,834692402,,SIREN_ENRICHED,Unknown,2023-12-19,13.0,2025-01-19,0.03509502630866379,0.06113896514008377,Low,model-estimated recurrence probability,False,45.0,0,30.65,LogLogisticAFT
BOAMP:23-68037,NAME:cap atlantique,Cap Atlantique,,,NAME,IT Hardware & Equipment,2023-07-21,12.0,2024-07-21,0.027230900468168895,0.04772755585778832,Low,model-estimated recurrence probability,False,30.0,0,35.61,LogLogisticAFT
BOAMP:23-73693,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2023-10-03,24.0,2025-10-03,0.03922862824062634,0.06812353159660822,Low,model-estimated recurrence probability,False,72.0,0,33.18,LogLogisticAFT
BOAMP:23-86585,SIREN:200071900,Vendée Grand Littoral,200071900,,SIREN_ENRICHED,Telecom & Networks,2023-06-22,12.0,2024-06-22,0.03631763823730294,0.06320943892404252,Low,model-estimated recurrence probability,True,32.0,0,36.56,LogLogisticAFT
BOAMP:23-85344,SIREN:130026123,UNIVERSITE GUSTAVE EIFFEL,130026123,,SIREN_ENRICHED,Telecom & Networks,2023-06-23,12.0,2024-06-23,0.03631763823730294,0.06320943892404252,Low,model-estimated recurrence probability,False,32.0,0,36.53,LogLogisticAFT
BOAMP:23-85790,SIREN:130026123,UNIVERSITE GUSTAVE EIFFEL,130026123,,SIREN_ENRICHED,Telecom & Networks,2023-06-23,12.0,2024-06-23,0.03631763823730294,0.06320943892404252,Low,model-estimated recurrence probability,False,32.0,0,36.53,LogLogisticAFT
BOAMP:23-86121,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,Cybersecurity,2023-11-28,12.0,2024-11-28,0.036948828020445856,0.06427682692978132,Low,model-estimated recurrence probability,False,39.0,1,1.87,LogLogisticAFT
BOAMP:23-87983,NAME:conseil general vendee,Conseil général de la Vendée,,,NAME,IT Hardware & Equipment,2023-06-25,24.0,2025-06-25,0.023846738070373297,0.04190587283199709,Low,model-estimated recurrence probability,False,32.0,0,36.47,LogLogisticAFT
BOAMP:23-89292,SIREN:180043010,Réseau Canopé,180043010,,SIREN_ENRICHED,Digital Workplace & Collaboration,2023-06-29,24.0,2025-06-29,0.03350712959092039,0.05844406776488564,Low,model-estimated recurrence probability,False,72.0,0,36.33,LogLogisticAFT
BOAMP:23-89659,SIREN:130026123,UNIVERSITE GUSTAVE EIFFEL,130026123,,SIREN_ENRICHED,Software & Applications,2023-06-30,24.0,2025-06-30,0.025365997197982493,0.04452319000998062,Low,model-estimated recurrence probability,False,48.0,0,36.3,LogLogisticAFT
BOAMP:23-92003,SIREN:830955068,ANGERS LOIRE TOURISME EXPO CONGRES,830955068,,SIREN_ENRICHED,IT Services & Consulting,2023-10-05,12.0,2024-10-05,0.04469573163757623,0.0772936116949372,Low,model-estimated recurrence probability,False,72.0,0,33.11,LogLogisticAFT
BOAMP:23-93496,SIREN:247200132,Le Mans Métropole - Communauté Urbaine,247200132,,SIREN_ENRICHED,IT Services & Consulting,2023-12-26,24.0,2025-12-26,0.03922862824062634,0.06812353159660822,Low,model-estimated recurrence probability,False,72.0,0,30.42,LogLogisticAFT
BOAMP:23-94478,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,Cybersecurity,2023-12-21,12.0,2024-12-21,0.036948828020445856,0.06427682692978132,Low,model-estimated recurrence probability,False,35.0,0,30.58,LogLogisticAFT
BOAMP:23-96123,NAME:ctre hosp universitaire angers,CTRE HOSP UNIVERSITAIRE ANGERS,,,NAME,Cybersecurity,2023-07-09,24.0,2025-07-09,0.023049162483231522,0.04052937118083333,Low,model-estimated recurrence probability,False,35.0,0,36.01,LogLogisticAFT
BOAMP:23-98097,SIREN:200071900,Vendée Grand Littoral,200071900,,SIREN_ENRICHED,Software & Applications,2023-07-11,3.0,2023-10-11,0.03197383221401029,0.05583557197712974,Low,model-estimated recurrence probability,False,48.0,0,35.94,LogLogisticAFT
BOAMP:23-97071,SIREN:200052702,MAIRIE DE BAUGE EN ANJOU,200052702,,SIREN_ENRICHED,Unknown,2023-07-12,16.0,2024-11-12,0.03396023710898688,0.05921373047597356,Low,model-estimated recurrence probability,False,45.0,0,35.91,LogLogisticAFT
BOAMP:23-95188,NAME:cte cnes portes briardes,Cté Cnes LES PORTES BRIARDES,,,NAME,Unknown,2023-07-14,20.0,2025-03-14,0.023124563654957853,0.040659575792499125,Low,model-estimated recurrence probability,False,45.0,0,35.84,LogLogisticAFT
BOAMP:23-101593,NAME:semitan,SEMITAN,,,NAME,Software & Applications,2023-07-20,25.0,2025-08-20,0.01780943337697638,0.03144379192422475,Low,model-estimated recurrence probability,True,48.0,0,35.64,LogLogisticAFT
BOAMP:23-107376,SIREN:214401903,Ville de Saint Sébastien sur Loire,214401903,,SIREN_ENRICHED,Cybersecurity,2023-07-27,12.0,2024-07-27,0.036948828020445856,0.06427682692978132,Low,model-estimated recurrence probability,False,35.0,0,35.41,LogLogisticAFT
BOAMP:23-106736,SIREN:538208455,Gcs E-Sante Pays de la Loire,538208455,,SIREN_ENRICHED,Digital Workplace & Collaboration,2023-07-28,24.0,2025-07-28,0.03350712959092039,0.05844406776488564,Low,model-estimated recurrence probability,False,72.0,0,35.38,LogLogisticAFT
BOAMP:23-109005,SIREN:555650308,SPL Laval Mayenne Aménagements,555650308,,SIREN_ENRICHED,Software & Applications,2023-08-01,15.0,2024-11-01,0.028017211235136008,0.04907586261422814,Low,model-estimated recurrence probability,True,48.0,0,35.25,LogLogisticAFT
BOAMP:23-109930,SIREN:555650308,SPL Laval Mayenne Aménagements,555650308,,SIREN_ENRICHED,Telecom & Networks,2023-08-01,15.0,2024-11-01,0.03514475608251644,0.061223257682955334,Low,model-estimated recurrence probability,False,32.0,1,3.88,LogLogisticAFT
BOAMP:23-115723,SIREN:391722881,GIE SESAM Vitale,391722881,,SIREN_ENRICHED,IT Services & Consulting,2023-12-19,24.0,2025-12-19,0.03922862824062634,0.06812353159660822,Low,model-estimated recurrence probability,False,72.0,0,30.65,LogLogisticAFT
BOAMP:23-117688,SIREN:284400017,SDIS 44,284400017,,SIREN_ENRICHED,Cybersecurity,2023-12-12,12.0,2024-12-12,0.036948828020445856,0.06427682692978132,Low,model-estimated recurrence probability,False,35.0,0,30.88,LogLogisticAFT
BOAMP:23-122162,NAME:plongeoir cite cirque,LE PLONGEOIR - CITE DU CIRQUE,,,NAME,Telecom & Networks,2023-09-03,18.0,2025-03-03,0.02420711883726845,0.04252728002776529,Low,model-estimated recurrence probability,False,32.0,0,34.17,LogLogisticAFT
BOAMP:23-127328,SIREN:200014926,TERRITOIRE ENERGIE LOIRE ATLANTIQUE,200014926,,SIREN_ENRICHED,IT Services & Consulting,2023-12-06,24.0,2025-12-06,0.03922862824062634,0.06812353159660822,Low,model-estimated recurrence probability,False,72.0,0,31.08,LogLogisticAFT
BOAMP:23-131022,SIREN:174404301,Rectorat de l'Académie de Nantes,174404301,,SIREN_ENRICHED,Software & Applications,2023-09-20,7.0,2024-04-20,0.030598321723274147,0.053490255217075955,Low,model-estimated recurrence probability,False,48.0,0,33.61,LogLogisticAFT
BOAMP:23-130718,SIREN:214401846,COMMUNE DE SAINT NAZAIRE,214401846,,SIREN_ENRICHED,Software & Applications,2023-09-22,12.0,2024-09-22,0.028959365987534125,0.05068924116854823,Low,model-estimated recurrence probability,False,48.0,0,33.54,LogLogisticAFT
BOAMP:23-134735,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2023-09-29,12.0,2024-09-29,0.04469573163757623,0.0772936116949372,Low,model-estimated recurrence probability,True,72.0,0,33.31,LogLogisticAFT
BOAMP:23-135048,SIREN:200081115,Ville de Montaigu-Vendée,200081115,,SIREN_ENRICHED,Unknown,2023-09-30,18.0,2025-03-30,0.03322346573817481,0.057961953979298375,Low,model-estimated recurrence probability,False,45.0,0,33.28,LogLogisticAFT
BOAMP:23-108932,SIREN:555650308,SPL Laval Mayenne Aménagements,555650308,,SIREN_ENRICHED,Telecom & Networks,2023-11-27,4.0,2024-03-27,0.039632253213387036,0.06880316698621158,Low,model-estimated recurrence probability,False,32.0,0,31.37,LogLogisticAFT
BOAMP:23-137061,SIREN:214400434,Mairie de Clisson,214400434,,SIREN_ENRICHED,Telecom & Networks,2023-10-03,2.0,2023-12-03,0.040505192817949176,0.07027161077399213,Low,model-estimated recurrence probability,False,32.0,0,33.18,LogLogisticAFT
BOAMP:23-139799,NAME:syndicat mixte gigalis,SYNDICAT MIXTE GIGALIS,,,NAME,Telecom & Networks,2023-10-06,12.0,2024-10-06,0.02586864097418473,0.04538776787644083,Low,model-estimated recurrence probability,False,32.0,0,33.08,LogLogisticAFT
BOAMP:23-138104,NAME:communaute agglomeration niortais,Communauté d'agglomération du Niortais,,,NAME,Software & Applications,2023-12-20,24.0,2025-12-20,0.018009028164808982,0.03179124448606996,Low,model-estimated recurrence probability,False,48.0,0,30.62,LogLogisticAFT
BOAMP:23-145035,NAME:ville alencon,Ville d'Alençon,,,NAME,Software & Applications,2023-10-19,24.0,2025-10-19,0.018009028164808982,0.03179124448606996,Low,model-estimated recurrence probability,False,71.0,0,32.65,LogLogisticAFT
BOAMP:23-148858,SIREN:538208455,Gcs E-Sante Pays de la Loire,538208455,,SIREN_ENRICHED,Digital Workplace & Collaboration,2023-10-25,24.0,2025-10-25,0.03350712959092039,0.05844406776488564,Low,model-estimated recurrence probability,False,72.0,0,32.46,LogLogisticAFT
BOAMP:23-152074,NAME:garnache,LA GARNACHE,,,NAME,Unknown,2023-10-29,16.0,2025-02-28,0.02417247806458689,0.042467563780567374,Low,model-estimated recurrence probability,False,45.0,0,32.33,LogLogisticAFT
BOAMP:23-160919,NAME:ch mans,CH LE MANS,,,NAME,IT Services & Consulting,2023-11-16,12.0,2024-11-16,0.031916093877061846,0.05573722513551693,Low,model-estimated recurrence probability,True,72.0,0,31.73,LogLogisticAFT
BOAMP:23-161829,NAME:e collectivites vendee,e-Collectivités Vendée,,,NAME,IT Services & Consulting,2023-11-19,24.0,2025-11-19,0.027966411347055464,0.04898880432063868,Low,model-estimated recurrence probability,False,72.0,0,31.64,LogLogisticAFT
BOAMP:23-165206,SIREN:214400558,Mairie de La Baule-Escoublac,214400558,,SIREN_ENRICHED,Cloud & Infrastructure,2023-11-26,12.0,2024-11-26,0.038208566122588605,0.0664040453426975,Low,model-estimated recurrence probability,False,90.0,0,31.41,LogLogisticAFT
BOAMP:23-165727,SIREN:194909701,Université d'Angers,194909701,,SIREN_ENRICHED,Data & AI,2023-11-29,24.0,2025-11-29,0.03350712959092039,0.05844406776488564,Low,model-estimated recurrence probability,False,38.0,0,31.31,LogLogisticAFT
BOAMP:23-166646,NAME:conseil departemental loire atlanti,CONSEIL DEPARTEMENTAL DE LOIRE-ATLANTI,,,NAME,IT Services & Consulting,2023-11-29,12.0,2024-11-29,0.031916093877061846,0.05573722513551693,Low,model-estimated recurrence probability,False,72.0,0,31.31,LogLogisticAFT
BOAMP:23-159290,SIREN:244900015,Angers Loire Métropole,244900015,,SIREN_ENRICHED,Cybersecurity,2023-12-02,12.0,2024-12-02,0.036948828020445856,0.06427682692978132,Low,model-estimated recurrence probability,False,35.0,0,31.21,LogLogisticAFT
BOAMP:23-168941,NAME:ch mans,CH LE MANS,,,NAME,IT Services & Consulting,2023-12-06,12.0,2024-12-06,0.031916093877061846,0.05573722513551693,Low,model-estimated recurrence probability,True,72.0,0,31.08,LogLogisticAFT
BOAMP:23-169318,NAME:conseil departemental loire atlanti,CONSEIL DEPARTEMENTAL DE LOIRE-ATLANTI,,,NAME,Unknown,2023-12-07,12.0,2024-12-07,0.025266651590415634,0.04435222980525011,Low,model-estimated recurrence probability,False,18.0,0,31.04,LogLogisticAFT
BOAMP:23-174764,NAME:conseil departemental loire atlanti,CONSEIL DEPARTEMENTAL DE LOIRE-ATLANTI,,,NAME,IT Services & Consulting,2023-12-15,12.0,2024-12-15,0.031916093877061846,0.05573722513551693,Low,model-estimated recurrence probability,False,72.0,0,30.78,LogLogisticAFT
BOAMP:23-180715,SIREN:245300355,COMMUNAUTE DE COMMUNES DE L ERNEE,245300355,,SIREN_ENRICHED,Cloud & Infrastructure,2023-12-30,4.0,2024-04-30,0.041688295392809605,0.07225867412868658,Low,model-estimated recurrence probability,False,48.0,0,30.29,LogLogisticAFT
BOAMP:24-1266,SIREN:200083228,Commune d'Ancenis-Saint-Géréon,200083228,,SIREN_ENRICHED,IT Services & Consulting,2024-01-04,12.0,2025-01-04,0.044711270798442726,0.07731956673896911,Low,model-estimated recurrence probability,False,72.0,0,30.12,LogLogisticAFT
BOAMP:24-5880,SIREN:834692402,CENOVIA CITES,834692402,,SIREN_ENRICHED,Unknown,2024-01-19,6.0,2024-07-19,0.037899926978306575,0.06588325165108833,Low,model-estimated recurrence probability,False,34.0,0,29.63,LogLogisticAFT
BOAMP:24-7288,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,Cybersecurity,2024-01-24,4.0,2024-05-24,0.04033272149923506,0.06998163819926062,Low,model-estimated recurrence probability,False,39.0,0,29.47,LogLogisticAFT
BOAMP:24-10272,SIRET:83095506800044,Destination Angers,,83095506800044,SIRET,Unknown,2024-01-31,3.942181340341656,2024-05-31,0.038299993778861285,0.06655827183351493,Low,model-estimated recurrence probability,False,71.0,0,29.24,LogLogisticAFT
BOAMP:24-11668,SIRET:21850047800209,Commune de Challans,218500478,21850047800209,SIRET,Telecom & Networks,2024-02-01,3.942181340341656,2024-06-01,0.03920002029587755,0.06807534474993904,Low,model-estimated recurrence probability,False,32.0,0,29.2,LogLogisticAFT
BOAMP:24-12133,SIRET:17440005100010,Tribunal administratif de Nantes,174400051,17440005100010,SIRET,IT Services & Consulting,2024-02-02,2.9566360052562417,2024-05-02,0.04872557489027318,0.08400408909610513,Low,model-estimated recurrence probability,False,72.0,0,29.17,LogLogisticAFT
BOAMP:24-11800,SIREN:217500016,Ville du Mans,217500016,,SIREN_ENRICHED,GIS & Mapping,2024-02-02,4.0,2024-06-02,0.04170283461585411,0.0722830708984813,Low,model-estimated recurrence probability,False,75.0,0,29.17,LogLogisticAFT
BOAMP:24-13163,SIREN:935367433,Conseil départemental Loire Atlantique,935367433,,SIREN_ENRICHED,IT Maintenance & Support,2024-02-04,6.0,2024-08-04,0.0408051819457238,0.0707757940207232,Low,model-estimated recurrence probability,False,72.0,0,29.11,LogLogisticAFT
BOAMP:24-14769,SIREN:935367433,Conseil départemental Loire Atlantique,935367433,,SIREN_ENRICHED,IT Maintenance & Support,2024-02-07,6.0,2024-08-07,0.0408051819457238,0.0707757940207232,Low,model-estimated recurrence probability,False,72.0,0,29.01,LogLogisticAFT
BOAMP:24-15971,SIREN:214401846,VILLE DE SAINT NAZAIRE,214401846,,SIREN_ENRICHED,Telecom & Networks,2024-02-09,4.0,2024-06-09,0.039646105036091006,0.06882648362274513,Low,model-estimated recurrence probability,False,32.0,0,28.94,LogLogisticAFT
BOAMP:24-16750,SIRET:28850001000013,SDIS 85,288500010,28850001000013,SIRET,Software & Applications,2024-02-11,5.913272010512483,2024-08-11,0.030606042238111697,0.0535034329912244,Low,model-estimated recurrence probability,True,48.0,0,28.88,LogLogisticAFT
BOAMP:24-16801,SIRET:17350111500013,Société d'aménagement de la Métropole Ouest Atlantique,,17350111500013,SIRET,Telecom & Networks,2024-02-11,5.913272010512483,2024-08-11,0.03836618644279555,0.06666991669309974,Low,model-estimated recurrence probability,True,32.0,0,28.88,LogLogisticAFT
BOAMP:24-18790,SIREN:227200029,Département de la Sarthe,227200029,,SIREN_ENRICHED,Unknown,2024-02-16,4.0,2024-06-16,0.038736249405933454,0.067293880160058,Low,model-estimated recurrence probability,False,50.0,0,28.71,LogLogisticAFT
BOAMP:24-19872,SIRET:17440005100010,Tribunal Administratif de Nantes,174400051,17440005100010,SIRET,Telecom & Networks,2024-02-18,6.0,2024-08-18,0.03832989156164324,0.06660870078600001,Low,model-estimated recurrence probability,False,32.0,0,28.65,LogLogisticAFT
BOAMP:24-20340,SIREN:214401846,VILLE DE SAINT NAZAIRE,214401846,,SIREN_ENRICHED,Unknown,2024-02-20,5.0,2024-07-20,0.03831589736021601,0.06658509688488301,Low,model-estimated recurrence probability,False,44.0,0,28.58,LogLogisticAFT
BOAMP:24-20387,SIREN:935367433,Conseil départemental Loire Atlantique,935367433,,SIREN_ENRICHED,Software & Applications,2024-02-20,4.0,2024-06-20,0.03163559451605036,0.0552593204543077,Low,model-estimated recurrence probability,False,71.0,1,1.05,LogLogisticAFT
BOAMP:24-21999,SIRET:20004248900019,Syndicat Départemental d'Energie et d'Equipement de la Vendée (85),,20004248900019,SIRET,IT Services & Consulting,2024-02-23,3.942181340341656,2024-06-23,0.048209784166628245,0.08314749471317617,Low,model-estimated recurrence probability,True,72.0,0,28.48,LogLogisticAFT
BOAMP:24-22970,SIREN:217500016,Ville du Mans,217500016,,SIREN_ENRICHED,GIS & Mapping,2024-02-25,4.0,2024-06-25,0.04170283461585411,0.0722830708984813,Low,model-estimated recurrence probability,False,75.0,0,28.42,LogLogisticAFT
BOAMP:24-24049,SIRET:17440005100010,CHU NANTES,264400136,17440005100010,SIRET,Telecom & Networks,2024-02-28,6.0,2024-08-28,0.03832989156164324,0.06660870078600001,Low,model-estimated recurrence probability,False,32.0,0,28.32,LogLogisticAFT
BOAMP:24-24883,NAME:lpo touchard washington,LPO Touchard Washington,,,NAME,Unknown,2024-03-01,4.0,2024-07-01,0.027611327986818868,0.048380089257453074,Low,model-estimated recurrence probability,False,50.0,0,28.25,LogLogisticAFT
BOAMP:24-25465,SIRET:17440005100010,CA SAUMUR VAL DE LOIRE,200071876,17440005100010,SIRET,IT Hardware & Equipment,2024-03-01,3.942181340341656,2024-07-01,0.04123460187057304,0.07149710498462214,Low,model-estimated recurrence probability,False,30.0,0,28.25,LogLogisticAFT
BOAMP:24-26079,SIREN:247200090,Communauté de communes du Pays Sabolien,247200090,,SIREN_ENRICHED,Cybersecurity,2024-03-03,4.0,2024-07-03,0.04033272149923506,0.06998163819926062,Low,model-estimated recurrence probability,False,35.0,0,28.19,LogLogisticAFT
BOAMP:24-27405,SIREN:214401846,VILLE DE SAINT NAZAIRE,214401846,,SIREN_ENRICHED,Telecom & Networks,2024-03-07,4.0,2024-07-07,0.039646105036091006,0.06882648362274513,Low,model-estimated recurrence probability,False,32.0,0,28.06,LogLogisticAFT
BOAMP:24-27619,SIRET:17440005100010,GIE SESAM VITALE,391722881,17440005100010,SIRET,IT Hardware & Equipment,2024-03-07,6.0,2024-09-07,0.04032120650147375,0.06996227553559198,Low,model-estimated recurrence probability,False,30.0,0,28.06,LogLogisticAFT
BOAMP:24-27595,SIRET:17440005100010,GIE SESAM-Vitale,391722881,17440005100010,SIRET,IT Maintenance & Support,2024-03-07,6.0,2024-09-07,0.04032120650147375,0.06996227553559198,Low,model-estimated recurrence probability,False,72.0,0,28.06,LogLogisticAFT
BOAMP:24-27614,SIRET:17440005100010,GIE SESAM VITALE,391722881,17440005100010,SIRET,IT Services & Consulting,2024-03-07,6.0,2024-09-07,0.047149478543128565,0.0813844876805051,Low,model-estimated recurrence probability,False,72.0,0,28.06,LogLogisticAFT
BOAMP:24-29281,SIRET:17350111500864,SDIS44,,17350111500864,SIRET,Software & Applications,2024-03-12,3.942181340341656,2024-07-12,0.03127670597005949,0.05464755754135564,Low,model-estimated recurrence probability,False,48.0,0,27.89,LogLogisticAFT
BOAMP:24-29089,SIRET:17440005100010,Nantes Université,130029747,17440005100010,SIRET,Software & Applications,2024-03-12,4.0,2024-07-12,0.0312568322000919,0.054613670732520436,Low,model-estimated recurrence probability,True,48.0,0,27.89,LogLogisticAFT
BOAMP:24-30905,SIREN:227200029,Département de la Sarthe,227200029,,SIREN_ENRICHED,Unknown,2024-03-15,4.0,2024-07-15,0.038736249405933454,0.067293880160058,Low,model-estimated recurrence probability,False,50.0,0,27.79,LogLogisticAFT
BOAMP:24-34106,SIRET:47865038500014,CNIEG,,47865038500014,SIRET,IT Services & Consulting,2024-03-22,3.0,2024-06-22,0.0487027703835794,0.08396623094598266,Low,model-estimated recurrence probability,False,72.0,0,27.56,LogLogisticAFT
BOAMP:24-34134,SIREN:935367433,Conseil départemental Loire Atlantique,935367433,,SIREN_ENRICHED,Software & Applications,2024-03-23,4.0,2024-07-23,0.03163559451605036,0.0552593204543077,Low,model-estimated recurrence probability,False,71.0,1,10.84,LogLogisticAFT
BOAMP:24-35922,SIRET:17440005100010,CA SAUMUR VAL DE LOIRE,200071876,17440005100010,SIRET,IT Hardware & Equipment,2024-03-27,3.942181340341656,2024-07-27,0.04123460187057304,0.07149710498462214,Low,model-estimated recurrence probability,False,30.0,0,27.4,LogLogisticAFT
BOAMP:24-38022,NAME:semitan,SEMITAN,,,NAME,Unknown,2024-03-31,4.0,2024-07-31,0.027611327986818868,0.048380089257453074,Low,model-estimated recurrence probability,False,50.0,0,27.27,LogLogisticAFT
BOAMP:24-39278,SIRET:20002377800018,Pays de Saint Gilles Croix de Vie Agglomération (85),,20002377800018,SIRET,Telecom & Networks,2024-04-05,12.0,2025-04-05,0.03589748773350254,0.062498359605624776,Low,model-estimated recurrence probability,False,32.0,0,27.1,LogLogisticAFT
BOAMP:24-40517,SIREN:214401432,MAIRIE DE REZE,214401432,,SIREN_ENRICHED,Cybersecurity,2024-04-07,4.0,2024-08-07,0.04033272149923506,0.06998163819926062,Low,model-estimated recurrence probability,False,35.0,0,27.04,LogLogisticAFT
BOAMP:24-41674,SIRET:77811608700157,BATIMENT CFA NORMANDIE,778116087,77811608700157,SIRET,Unknown,2024-04-10,3.0,2024-07-10,0.03869576382151718,0.06722563463790265,Low,model-estimated recurrence probability,False,18.0,0,26.94,LogLogisticAFT
BOAMP:24-41081,SIRET:20007023300016,"Terres de Montaigu, Communauté d'Agglomération (85)",,20007023300016,SIRET,IT Hardware & Equipment,2024-04-10,4.92772667542707,2024-09-10,0.04079470720904865,0.0707581933296727,Low,model-estimated recurrence probability,False,30.0,0,26.94,LogLogisticAFT
BOAMP:24-42752,SIRET:13003051300019,Université de Rennes,,13003051300019,SIRET,Software & Applications,2024-04-12,4.0,2024-08-12,0.0312568322000919,0.054613670732520436,Low,model-estimated recurrence probability,False,48.0,0,26.87,LogLogisticAFT
BOAMP:24-44676,SIRET:83095506800044,Destination Angers,,83095506800044,SIRET,Telecom & Networks,2024-04-17,3.942181340341656,2024-08-17,0.03920002029587755,0.06807534474993904,Low,model-estimated recurrence probability,False,32.0,0,26.71,LogLogisticAFT
BOAMP:24-45124,SIRET:13000686900015,ACOSS,,13000686900015,SIRET,Software & Applications,2024-04-18,6.0,2024-10-18,0.03057685512197983,0.0534536140860532,Low,model-estimated recurrence probability,True,48.0,0,26.68,LogLogisticAFT
BOAMP:24-46266,SIRET:26720016000013,CH DU MANS,,26720016000013,SIRET,IT Services & Consulting,2024-04-19,6.0,2024-10-19,0.047149478543128565,0.0813844876805051,Low,model-estimated recurrence probability,False,72.0,0,26.64,LogLogisticAFT
BOAMP:24-47720,SIREN:488538877,Le Mans Métropole,488538877,,SIREN_ENRICHED,Cybersecurity,2024-04-24,4.0,2024-08-24,0.04033272149923506,0.06998163819926062,Low,model-estimated recurrence probability,False,35.0,0,26.48,LogLogisticAFT
BOAMP:24-50048,SIRET:20008213900011,Ville des Sables d’Olonne,,20008213900011,SIRET,Cybersecurity,2024-04-28,3.0,2024-07-28,0.04029063728259741,0.0699108712194535,Low,model-estimated recurrence probability,False,22.0,0,26.35,LogLogisticAFT
BOAMP:24-50203,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,Digital Workplace & Collaboration,2024-04-28,4.0,2024-08-28,0.04170283461585411,0.0722830708984813,Low,model-estimated recurrence probability,False,72.0,0,26.35,LogLogisticAFT
BOAMP:24-50959,SIRET:38105376800028,La Cité des Congrès de Nantes,381053768,38105376800028,SIRET,Telecom & Networks,2024-05-01,4.92772667542707,2024-10-01,0.03878095279781424,0.06736923061004185,Low,model-estimated recurrence probability,False,32.0,1,1.02,LogLogisticAFT
BOAMP:24-51401,SIRET:77811608700157,BATIMENT CFA NORMANDIE,778116087,77811608700157,SIRET,Unknown,2024-05-02,3.0,2024-08-02,0.03869576382151718,0.06722563463790265,Low,model-estimated recurrence probability,False,18.0,0,26.22,LogLogisticAFT
BOAMP:24-52925,NAME:semitan,SEMITAN,,,NAME,Unknown,2024-05-05,4.0,2024-09-05,0.027611327986818868,0.048380089257453074,Low,model-estimated recurrence probability,False,71.0,1,1.05,LogLogisticAFT
BOAMP:24-53601,SIREN:488538877,Le Mans Métropole,488538877,,SIREN_ENRICHED,Unknown,2024-05-07,4.0,2024-09-07,0.038736249405933454,0.067293880160058,Low,model-estimated recurrence probability,False,45.0,0,26.05,LogLogisticAFT
BOAMP:24-54167,SIRET:26720016000013,CH DU MANS,,26720016000013,SIRET,IT Services & Consulting,2024-05-08,6.0,2024-11-08,0.047149478543128565,0.0813844876805051,Low,model-estimated recurrence probability,False,72.0,0,26.02,LogLogisticAFT
BOAMP:24-55863,SIREN:488538877,Le Mans Métropole,488538877,,SIREN_ENRICHED,Cybersecurity,2024-05-15,4.0,2024-09-15,0.04033272149923506,0.06998163819926062,Low,model-estimated recurrence probability,False,35.0,0,25.79,LogLogisticAFT
BOAMP:24-55356,SIRET:83095506800044,Destination Angers,,83095506800044,SIRET,Telecom & Networks,2024-05-15,3.942181340341656,2024-09-15,0.03920002029587755,0.06807534474993904,Low,model-estimated recurrence probability,False,32.0,0,25.79,LogLogisticAFT
BOAMP:24-59660,SIREN:287200265,SDIS de la Sarthe,287200265,,SIREN_ENRICHED,Cybersecurity,2024-05-24,6.0,2024-11-24,0.03946334599916046,0.06851880730887605,Low,model-estimated recurrence probability,False,35.0,0,25.49,LogLogisticAFT
BOAMP:24-61655,SIRET:20007116500167,Les Sables d'Olonne Agglomération,200071165,20007116500167,SIRET,Telecom & Networks,2024-05-29,6.0,2024-11-29,0.03832989156164324,0.06660870078600001,Low,model-estimated recurrence probability,False,32.0,0,25.33,LogLogisticAFT
BOAMP:24-61330,SIRET:20007023300016,"Terres de Montaigu, Communauté d'Agglomération (85)",,20007023300016,SIRET,Unknown,2024-05-29,5.0,2024-10-29,0.03786028105787298,0.06581633575740387,Low,model-estimated recurrence probability,False,79.0,0,25.33,LogLogisticAFT
BOAMP:24-61757,SIRET:17440005100010,NANTES UNIVERSITE,130029747,17440005100010,SIRET,Telecom & Networks,2024-05-30,3.942181340341656,2024-09-30,0.03920002029587755,0.06807534474993904,Low,model-estimated recurrence probability,False,32.0,0,25.3,LogLogisticAFT
