contract_id,buyer_key,buyer_name,SIREN,SIRET,buyer_key_type,segment,source_date,declared_duration_months,estimated_end_date,p_renewal_12m,p_renewal_24m,risk_tier,main_risk_reason,cpv_generic,data_quality_flags,prediction_date
BOAMP:24-136086,SIREN:225300011,Conseil Départemental de la Mayenne,225300011,,SIREN_ENRICHED,IT Services & Consulting,2024-12-05,4.0,2025-04-05,0.0487531948488082,0.0840499397001675,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-140261,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,IT Services & Consulting,2024-12-15,4.0,2025-04-15,0.0487531948488082,0.0840499397001675,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-142222,SIREN:412238065,SPL LE MANS EVENEMENTS,412238065,,SIREN_ENRICHED,IT Services & Consulting,2024-12-20,4.0,2025-04-20,0.0487531948488082,0.0840499397001675,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-80068,SIREN:225300011,Conseil Départemental de la Mayenne,225300011,,SIREN_ENRICHED,IT Services & Consulting,2024-07-10,4.0,2024-11-10,0.0487531948488082,0.0840499397001675,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-88815,SIREN:488538877,Le Mans Métropole,488538877,,SIREN_ENRICHED,IT Services & Consulting,2024-07-28,4.0,2024-11-28,0.0487531948488082,0.0840499397001675,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-12133,SIRET:17440005100010,Tribunal administratif de Nantes,174400051,17440005100010,SIRET,IT Services & Consulting,2024-02-02,2.9566360052562417,2024-05-02,0.0487255748902731,0.0840040890961051,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-143106,SIRET:54665016900057,Vendée Expansion - SEM,546650169,54665016900057,SIRET,IT Services & Consulting,2024-12-21,2.9566360052562417,2025-03-21,0.0487255748902731,0.0840040890961051,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-82336,SIRET:45151864100035,SAEM VENDEE - Vendée Globe,,45151864100035,SIRET,IT Services & Consulting,2024-07-14,2.9566360052562417,2024-10-14,0.0487255748902731,0.0840040890961051,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-123750,SIRET:77811608700157,BATIMENT CFA NORMANDIE,778116087,77811608700157,SIRET,IT Services & Consulting,2024-10-31,3.0,2025-01-31,0.0487027703835794,0.0839662309459826,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-34106,SIRET:47865038500014,CNIEG,,47865038500014,SIRET,IT Services & Consulting,2024-03-22,3.0,2024-06-22,0.0487027703835794,0.0839662309459826,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-23877,SIRET:20007187600011,Communauté d'agglomération Saumur Val de Loire (49),,20007187600011,SIRET,IT Services & Consulting,2025-03-04,3.942181340341656,2025-07-04,0.0482264833664506,0.0831752382841877,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-27774,SIRET:19561718800600,"UNIVERSITÉ  BRETAGNE SUD
Direction des affaires financières",,19561718800600,SIRET,IT Services & Consulting,2025-03-13,3.942181340341656,2025-07-13,0.0482264833664506,0.0831752382841877,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-53516,SIRET:80355563000018,E-TOILE Coordonnateur groupement comm,,80355563000018,SIRET,IT Services & Consulting,2025-05-14,3.942181340341656,2025-09-14,0.0482264833664506,0.0831752382841877,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:25-63325,SIRET:05720113900045,PODELIHA,927831396,05720113900045,SIRET,IT Services & Consulting,2025-06-06,3.942181340341656,2025-10-06,0.0482264833664506,0.0831752382841877,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-111919,SIRET:24850058900085,La Roche sur Yon Agglomération (85),521017848,24850058900085,SIRET,IT Services & Consulting,2024-10-04,3.942181340341656,2025-02-04,0.0482097841666282,0.0831474947131761,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-125547,SIRET:24850058900085,La Roche sur Yon Agglomération (85),521017848,24850058900085,SIRET,IT Services & Consulting,2024-11-06,3.942181340341656,2025-03-06,0.0482097841666282,0.0831474947131761,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-127394,SIRET:51532951400035,France Velo Tourisme,515329514,51532951400035,SIRET,IT Services & Consulting,2024-11-10,3.942181340341656,2025-03-10,0.0482097841666282,0.0831474947131761,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:24-140663,SIRET:20005889900010,COMMUNE DE BEAUFORT-EN-ANJOU,200058899,20005889900010,SIRET,IT Services & Consulting,2024-12-17,3.942181340341656,2025-04-17,0.0482097841666282,0.0831474947131761,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-21999,SIRET:20004248900019,Syndicat Départemental d'Energie et d'Equipement de la Vendée (85),,20004248900019,SIRET,IT Services & Consulting,2024-02-23,3.942181340341656,2024-06-23,0.0482097841666282,0.0831474947131761,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:24-83533,SIRET:21850128600015,Ville de Luçon (85),,21850128600015,SIRET,IT Services & Consulting,2024-07-17,3.942181340341656,2024-11-17,0.0482097841666282,0.0831474947131761,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-83640,SIRET:80355563000018,Association E-TOILE,445400104,80355563000018,SIRET,IT Services & Consulting,2024-07-17,3.942181340341656,2024-11-17,0.0482097841666282,0.0831474947131761,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:25-38470,SIRET:17440005100010,Département de Maine-et-Loire,224900019,17440005100010,SIRET,IT Services & Consulting,2025-04-06,4.0,2025-08-06,0.0481963752527232,0.0831252170179955,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-45972,SIRET:23440003400026,Région des Pays de la Loire,234400034,23440003400026,SIRET,IT Services & Consulting,2025-04-24,4.0,2025-08-24,0.0481963752527232,0.0831252170179955,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-57091,SIRET:23440003400026,Région des Pays de la Loire,234400034,23440003400026,SIRET,IT Services & Consulting,2025-05-22,4.0,2025-09-22,0.0481963752527232,0.0831252170179955,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:22-153148,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2022-11-19,5.0,2023-04-19,0.0481962013406481,0.0831249280758563,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-11209,SIREN:180043010,Réseau Canopé,180043010,,SIREN_ENRICHED,IT Services & Consulting,2021-01-25,5.0,2021-06-25,0.0481795120956757,0.0830971997651158,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-6053,SIREN:200014926,Territoire d'énergie Loire-Atlantique,200014926,,SIREN_ENRICHED,IT Services & Consulting,2025-01-19,6.0,2025-07-19,0.0477278742338187,0.0823465593228141,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-6327,SIRET:24440055200026,Cté de Cnes du Pays d'Ancenis,,24440055200026,SIRET,IT Services & Consulting,2025-01-19,4.92772667542707,2025-06-19,0.0477157108351943,0.0823263361191845,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:25-73652,SIRET:24440055200026,Cté de Cnes du Pays d'Ancenis,,24440055200026,SIRET,IT Services & Consulting,2025-07-02,4.92772667542707,2025-12-02,0.0477157108351943,0.0823263361191845,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:25-48827,SIRET:24440040400129,Nantes metropole,,24440040400129,SIRET,IT Services & Consulting,2025-05-01,5.0,2025-10-01,0.047678457084533,0.0822643946694398,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-49867,SIRET:24440040400129,Nantes metropole,,24440040400129,SIRET,IT Services & Consulting,2025-05-02,5.0,2025-10-02,0.047678457084533,0.0822643946694398,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-51236,SIRET:24440040400129,Nantes metropole,,24440040400129,SIRET,IT Services & Consulting,2025-05-07,5.0,2025-10-07,0.047678457084533,0.0822643946694398,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-51370,SIRET:24440040400129,Nantes Métropole,794304097,24440040400129,SIRET,IT Services & Consulting,2025-05-08,5.0,2025-10-08,0.047678457084533,0.0822643946694398,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-51463,SIRET:24440040400129,Nantes Métropole,794304097,24440040400129,SIRET,IT Services & Consulting,2025-05-08,5.0,2025-10-08,0.047678457084533,0.0822643946694398,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-70695,SIRET:24490001500011,Angers Loire Metropole (49),,24490001500011,SIRET,IT Services & Consulting,2025-06-25,5.0,2025-11-25,0.047678457084533,0.0822643946694398,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-74706,SIRET:24440040400129,Nantes Métropole,794304097,24440040400129,SIRET,IT Services & Consulting,2025-07-03,5.0,2025-12-03,0.047678457084533,0.0822643946694398,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-140072,SIRET:24440040400129,Nantes metropole,,24440040400129,SIRET,IT Services & Consulting,2024-12-15,5.0,2025-05-15,0.0476619381449188,0.0822369276638245,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-143443,SIRET:23440003400026,Région des Pays de la Loire,234400034,23440003400026,SIRET,IT Services & Consulting,2024-12-22,5.0,2025-05-22,0.0476619381449188,0.0822369276638245,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:20-110309,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2021-01-11,6.0,2021-07-11,0.0476617660647412,0.0822366415324257,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-126360,SIREN:983291931,MASH,983291931,,SIREN_ENRICHED,IT Services & Consulting,2021-10-28,6.0,2022-04-28,0.0476617660647412,0.0822366415324257,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-1181,SIRET:12002701600563,INSEE,,12002701600563,SIRET,IT Services & Consulting,2025-01-08,5.913272010512483,2025-07-08,0.0472100796268922,0.0814853279679208,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:25-2044,SIRET:12002701600563,INSEE,,12002701600563,SIRET,IT Services & Consulting,2025-01-09,5.913272010512483,2025-07-09,0.0472100796268922,0.0814853279679208,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:25-26250,SIRET:21440114300018,Ville d'Orvault,,21440114300018,SIRET,IT Services & Consulting,2025-03-09,5.913272010512483,2025-09-09,0.0472100796268922,0.0814853279679208,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-30074,SIRET:47865038500014,CNIEG (Caisse Nationale des Industries Electriques et Gazières),,47865038500014,SIRET,IT Services & Consulting,2025-03-19,5.913272010512483,2025-09-19,0.0472100796268922,0.0814853279679208,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-141319,SIRET:47865038500014,CNIEG (Caisse Nationale des Industries Electriques et Gazières),,47865038500014,SIRET,IT Services & Consulting,2024-12-18,5.913272010512483,2025-06-18,0.0471937149220397,0.0814580979942541,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-33463,SIRET:17440005100010,CHU NANTES,264400136,17440005100010,SIRET,IT Services & Consulting,2025-03-26,6.0,2025-09-26,0.0471658286680731,0.0814116952284893,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:25-73236,SIRET:13002974700016,Nantes Université,130029747,13002974700016,SIRET,IT Services & Consulting,2025-07-01,6.0,2026-01-01,0.0471658286680731,0.0814116952284893,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-117582,SIRET:20004131700013,Communauté d'Agglomération du Niortais,,20004131700013,SIRET,IT Services & Consulting,2024-10-17,6.0,2025-04-17,0.0471494785431285,0.0813844876805051,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-27614,SIRET:17440005100010,GIE SESAM VITALE,391722881,17440005100010,SIRET,IT Services & Consulting,2024-03-07,6.0,2024-09-07,0.0471494785431285,0.0813844876805051,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-46266,SIRET:26720016000013,CH DU MANS,,26720016000013,SIRET,IT Services & Consulting,2024-04-19,6.0,2024-10-19,0.0471494785431285,0.0813844876805051,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-54167,SIRET:26720016000013,CH DU MANS,,26720016000013,SIRET,IT Services & Consulting,2024-05-08,6.0,2024-11-08,0.0471494785431285,0.0813844876805051,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-74996,SIRET:39172288100052,GIE SESAM VITALE,391722881,39172288100052,SIRET,IT Services & Consulting,2024-06-28,6.0,2024-12-28,0.0471494785431285,0.0813844876805051,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-80509,SIRET:11001001400014,Ministère de la justice - SG/2S2M/SDIT,,11001001400014,SIRET,IT Services & Consulting,2024-07-10,6.0,2025-01-10,0.0471494785431285,0.0813844876805051,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:24-63865,SIRET:13000170400589,DIR Ouest,,13000170400589,SIRET,IT Services & Consulting,2024-06-04,7.884362680683312,2025-02-04,0.0461980209233793,0.0798000389905004,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-177619,SIREN:217500016,Ville du Mans,217500016,,SIREN_ENRICHED,IT Services & Consulting,2019-02-27,9.0,2019-11-27,0.0461080467345095,0.0796500872666843,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:24-1266,SIREN:200083228,Commune d'Ancenis-Saint-Géréon,200083228,,SIREN_ENRICHED,IT Services & Consulting,2024-01-04,12.0,2025-01-04,0.0447112707984427,0.0773195667389691,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:22-162095,SIREN:225300011,DEPARTEMENT DE LA MAYENNE,225300011,,SIREN_ENRICHED,IT Services & Consulting,2023-02-23,12.0,2024-02-23,0.0446957316375762,0.0772936116949372,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:23-134735,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2023-09-29,12.0,2024-09-29,0.0446957316375762,0.0772936116949372,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:23-20260,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2023-02-12,12.0,2024-02-12,0.0446957316375762,0.0772936116949372,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:23-41937,SIREN:451518641,VENDEE,451518641,,SIREN_ENRICHED,IT Services & Consulting,2023-06-27,12.0,2024-06-27,0.0446957316375762,0.0772936116949372,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:23-92003,SIREN:830955068,ANGERS LOIRE TOURISME EXPO CONGRES,830955068,,SIREN_ENRICHED,IT Services & Consulting,2023-10-05,12.0,2024-10-05,0.0446957316375762,0.0772936116949372,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-128976,SIREN:327822177,CREHA Ouest,327822177,,SIREN_ENRICHED,IT Services & Consulting,2022-02-21,12.0,2023-02-21,0.0446801976246699,0.0772676646340062,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-51104,SIREN:391722881,GIE SESAM Vitale,391722881,,SIREN_ENRICHED,IT Services & Consulting,2022-02-21,12.0,2023-02-21,0.0446801976246699,0.0772676646340062,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:22-102718,SIREN:200078079,Commune de VALLONS-DE-L'ERDRE,200078079,,SIREN_ENRICHED,IT Services & Consulting,2022-11-28,12.0,2023-11-28,0.0446801976246699,0.0772676646340062,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:22-128177,SIREN:451518641,VENDEE,451518641,,SIREN_ENRICHED,IT Services & Consulting,2022-12-13,12.0,2023-12-13,0.0446801976246699,0.0772676646340062,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:22-13142,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2022-07-11,12.0,2023-07-11,0.0446801976246699,0.0772676646340062,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:22-141594,SIREN:244900015,Angers Loire Métropole,244900015,,SIREN_ENRICHED,IT Services & Consulting,2022-10-21,12.0,2023-10-21,0.0446801976246699,0.0772676646340062,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:22-28144,SIREN:546650169,Vendée Expansion,546650169,,SIREN_ENRICHED,IT Services & Consulting,2022-02-23,12.0,2023-02-23,0.0446801976246699,0.0772676646340062,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:22-38397,SIREN:130023435,GROUPEMENT D INTERET PUBLIC PIX,130023435,,SIREN_ENRICHED,IT Services & Consulting,2022-03-17,12.0,2023-03-17,0.0446801976246699,0.0772676646340062,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:22-51860,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,IT Services & Consulting,2022-08-12,12.0,2023-08-12,0.0446801976246699,0.0772676646340062,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:22-87982,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2022-06-23,12.0,2023-06-23,0.0446801976246699,0.0772676646340062,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:22-93332,SIREN:546650169,Vendée Expansion,546650169,,SIREN_ENRICHED,IT Services & Consulting,2022-09-26,12.0,2023-09-26,0.0446801976246699,0.0772676646340062,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-125688,SIREN:546650169,Vendée Expansion,546650169,,SIREN_ENRICHED,IT Services & Consulting,2021-12-08,12.0,2022-12-08,0.0446646687581937,0.0772417255542106,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:21-137487,SIREN:546650169,Vendée Expansion,546650169,,SIREN_ENRICHED,IT Services & Consulting,2021-12-08,12.0,2022-12-08,0.0446646687581937,0.0772417255542106,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-150615,SIREN:832970024,Institut Régional Administration Lyon,832970024,,SIREN_ENRICHED,IT Services & Consulting,2021-11-14,12.0,2022-11-14,0.0446646687581937,0.0772417255542106,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-35939,SIREN:935367433,Conseil départemental Loire-Atlantique,935367433,,SIREN_ENRICHED,IT Services & Consulting,2021-03-19,12.0,2022-03-19,0.0446646687581937,0.0772417255542106,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-36205,SIREN:935367433,Conseil départemental Loire-Atlantique,935367433,,SIREN_ENRICHED,IT Services & Consulting,2021-03-20,12.0,2022-03-20,0.0446646687581937,0.0772417255542106,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:21-46043,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2021-06-30,12.0,2022-06-30,0.0446646687581937,0.0772417255542106,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-51620,SIREN:935367433,Conseil départemental Loire-Atlantique,935367433,,SIREN_ENRICHED,IT Services & Consulting,2021-04-18,12.0,2022-04-18,0.0446646687581937,0.0772417255542106,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-53955,SIREN:130001704,DIR INTERDEPARTEMENTALE DES RTE OUEST,130001704,,SIREN_ENRICHED,IT Services & Consulting,2021-08-18,12.0,2022-08-18,0.0446646687581937,0.0772417255542106,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-53968,SIREN:935367433,Conseil départemental Loire-Atlantique,935367433,,SIREN_ENRICHED,IT Services & Consulting,2021-04-24,12.0,2022-04-24,0.0446646687581937,0.0772417255542106,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:21-53976,SIREN:225300011,DEPARTEMENT DE LA MAYENNE,225300011,,SIREN_ENRICHED,IT Services & Consulting,2021-04-22,12.0,2022-04-22,0.0446646687581937,0.0772417255542106,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-76925,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2021-10-14,12.0,2022-10-14,0.0446646687581937,0.0772417255542106,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:21-78393,SIREN:935367433,Conseil départemental Loire-Atlantique,935367433,,SIREN_ENRICHED,IT Services & Consulting,2021-06-11,12.0,2022-06-11,0.0446646687581937,0.0772417255542106,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:19-7404,SIREN:130001704,DIR INTERDEPARTEMENTALE ROUTES OUEST,130001704,,SIREN_ENRICHED,IT Services & Consulting,2020-06-04,12.0,2021-06-04,0.0446491450366183,0.0772157944535849,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:20-12202,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2020-06-11,12.0,2021-06-11,0.0446491450366183,0.0772157944535849,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:20-23104,SIREN:180043010,Réseau Canopé,180043010,,SIREN_ENRICHED,IT Services & Consulting,2020-05-12,12.0,2021-05-12,0.0446491450366183,0.0772157944535849,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:20-35774,SIREN:935367433,Conseil départemental Loire-Atlantique,935367433,,SIREN_ENRICHED,IT Services & Consulting,2020-10-26,12.0,2021-10-26,0.0446491450366183,0.0772157944535849,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:20-51762,SIREN:502035785,SRD,502035785,,SIREN_ENRICHED,IT Services & Consulting,2020-07-16,12.0,2021-07-16,0.0446491450366183,0.0772157944535849,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:20-5957,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2020-01-16,12.0,2021-01-16,0.0446491450366183,0.0772157944535849,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:20-62727,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2020-08-05,12.0,2021-08-05,0.0446491450366183,0.0772157944535849,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:20-68923,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2020-05-29,12.0,2021-05-29,0.0446491450366183,0.0772157944535849,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:20-84141,SIREN:246100663,Communauté urbaine d'Alençon,246100663,,SIREN_ENRICHED,IT Services & Consulting,2020-10-30,12.0,2021-10-30,0.0446491450366183,0.0772157944535849,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:20-8874,SIREN:110006012,Ministère des Affaires étrangères,110006012,,SIREN_ENRICHED,IT Services & Consulting,2020-10-14,12.0,2021-10-14,0.0446491450366183,0.0772157944535849,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:19-108442,SIREN:451518641,VENDEE,451518641,,SIREN_ENRICHED,IT Services & Consulting,2019-12-17,12.0,2020-12-17,0.044633626458414,0.0771898713301637,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:19-128681,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2019-12-11,12.0,2020-12-11,0.044633626458414,0.0771898713301637,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:19-136955,SIREN:244900015,Angers Loire Métropole,244900015,,SIREN_ENRICHED,IT Services & Consulting,2019-09-10,12.0,2020-09-10,0.044633626458414,0.0771898713301637,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:19-17058,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2019-05-24,12.0,2020-05-24,0.044633626458414,0.0771898713301637,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:19-18263,SIREN:227200029,DEPARTEMENT DE LA SARTHE,227200029,,SIREN_ENRICHED,IT Services & Consulting,2019-07-30,12.0,2020-07-30,0.044633626458414,0.0771898713301637,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:17-53475,SIREN:391722881,GIE SESAM Vitale,391722881,,SIREN_ENRICHED,IT Services & Consulting,2018-01-02,12.0,2019-01-02,0.0446181130220523,0.0771639561819821,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-103319,SIREN:234400034,préfet de la région Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2018-07-20,12.0,2019-07-20,0.0446181130220523,0.0771639561819821,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:18-120601,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2018-08-28,12.0,2019-08-28,0.0446181130220523,0.0771639561819821,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-17886,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,IT Services & Consulting,2018-05-31,12.0,2019-05-31,0.0446181130220523,0.0771639561819821,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-2518,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2018-01-09,12.0,2019-01-09,0.0446181130220523,0.0771639561819821,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-42613,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,IT Services & Consulting,2018-07-19,12.0,2019-07-19,0.0446181130220523,0.0771639561819821,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-66863,SIREN:794304097,Nantes Métropole,794304097,,SIREN_ENRICHED,IT Services & Consulting,2018-08-10,12.0,2019-08-10,0.0446181130220523,0.0771639561819821,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-6884,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2018-01-16,12.0,2019-01-16,0.0446181130220523,0.0771639561819821,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:18-80158,SIREN:935367433,Conseil départemental Loire-Atlantique,935367433,,SIREN_ENRICHED,IT Services & Consulting,2018-06-13,12.0,2019-06-13,0.0446181130220523,0.0771639561819821,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:18-87219,SIREN:130001704,DIR INTERDEPARTEMENTALE ROUTES OUEST,130001704,,SIREN_ENRICHED,IT Services & Consulting,2018-06-24,12.0,2019-06-24,0.0446181130220523,0.0771639561819821,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:16-130215,SIREN:228500013,Département de la Vendée,228500013,,SIREN_ENRICHED,IT Services & Consulting,2017-02-08,12.0,2018-02-08,0.0446026047260045,0.077138049007075,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:17-120212,SIREN:234400034,Conseil régional des Pays de la Loire,234400034,,SIREN_ENRICHED,IT Services & Consulting,2017-12-15,12.0,2018-12-15,0.0446026047260045,0.077138049007075,Low,model-estimated recurrence probability,True,,2026-07-09
BOAMP:17-133782,SIREN:214401325,Ville de Pornichet,214401325,,SIREN_ENRICHED,IT Services & Consulting,2017-09-22,12.0,2018-09-22,0.0446026047260045,0.077138049007075,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:17-14986,SIREN:264400136,CHU de Nantes,264400136,,SIREN_ENRICHED,IT Services & Consulting,2017-06-02,12.0,2018-06-02,0.0446026047260045,0.077138049007075,Low,model-estimated recurrence probability,False,,2026-07-09
BOAMP:17-26666,SIREN:546650169,Vendée Expansion,546650169,,SIREN_ENRICHED,IT Services & Consulting,2017-03-30,12.0,2018-03-30,0.0446026047260045,0.077138049007075,Low,model-estimated recurrence probability,False,,2026-07-09
