contract_id,source,buyer_key,cpv_div2,category_label,start_date,declared_duration_months,event,observed_duration_months,censoring_duration_months,renewal_duration_months,renewal_contract_id,amount_clean,type_procedure,type_marche,dur_was_imputed,estimated_end_date,start_date_source,link_method,composite_score,text_similarity,cpv_match_score,cpv_used_in_score,temporal_score,flag_amount_zero,flag_amount_tiny,flag_amount_ceiling,best_composite_score,second_best_composite_score,score_margin,n_candidates_for_source,single_candidate_match,high_confidence_strict
BOAMP:19-159241,BOAMP,SIREN:130013097,48.0,Software & Applications,2019-10-20,12.0,0,62.39,62.39,,,,OUVERT,SERVICES,False,2020-10-19,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:19-160018,BOAMP,SIREN:198513905,32.0,Telecom & Networks,2019-10-21,1.0,1,12.88,,12.88,BOAMP:20-140005,,PROCEDURE_ADAPTE,FOURNITURES,False,2019-11-20,publication_date,sentence_transformers,0.802,1.0,1.0,True,0.0102,0,0,0,0.802,,,1,True,False
BOAMP:19-160471,BOAMP,SIREN:247200132,72.0,Data & AI,2020-03-16,48.0,1,44.71,,44.71,BOAMP:23-169082,,PROCEDURE_ADAPTE,SERVICES,False,2024-03-16,attribution_award_date,sentence_transformers,0.6146,0.5486,0.4,True,0.7259,0,0,0,0.6146,0.5113,0.1033,7,False,False
BOAMP:19-160506,BOAMP,SIREN:200054336,35.0,Cybersecurity,2020-01-09,36.0,1,35.09,,35.09,BOAMP:22-163765,,OUVERT,SERVICES,False,2023-01-08,attribution_award_date,sentence_transformers,0.5116,0.3171,0.2,True,0.9238,0,0,0,0.5116,0.4674,0.0442,2,False,False
BOAMP:19-161349,BOAMP,NAME:cci metropolitaine bretagne ouest,48.0,Software & Applications,2019-10-25,48.0,0,62.22,62.22,,,,NEGOCIE,SERVICES,True,2023-10-25,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:19-165120,BOAMP,SIREN:264400136,32.0,Telecom & Networks,2019-10-30,12.0,1,12.32,,12.32,BOAMP:20-136269,,PROCEDURE_ADAPTE,SERVICES|FOURNITURES,False,2020-10-29,publication_date,sentence_transformers,0.5684,0.3094,0.4,True,0.9734,0,0,0,0.5684,0.5145,0.0539,13,False,False
BOAMP:19-164716,BOAMP,NAME:conservatoire du littoral,72.0,Cybersecurity,2019-10-31,48.0,1,48.49,,48.49,BOAMP:23-117051,,OUVERT,SERVICES,False,2023-10-31,publication_date,sentence_transformers,0.6804,0.7212,0.2,True,0.9593,0,0,0,0.6804,,,1,True,False
BOAMP:19-169855,BOAMP,SIREN:391722881,72.0,IT Services & Consulting,2019-11-12,36.0,1,36.73,,36.73,BOAMP:22-159813,,PROCEDURE_ADAPTE,SERVICES,False,2022-11-11,publication_date,sentence_transformers,0.5832,0.4882,0.2,True,0.9393,0,0,0,0.5832,0.5066,0.0766,10,False,False
BOAMP:19-172484,BOAMP,NAME:spr pays de la loire,72.0,IT Services & Consulting,2020-02-10,18.0,0,58.67,58.67,,,,OUVERT,SERVICES,False,2021-08-10,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:19-172734,BOAMP,NAME:ville du mans,37.0,Data & AI,2020-03-10,48.0,1,47.54,,47.54,BOAMP:24-22970,,OUVERT,FOURNITURES,False,2024-03-10,attribution_award_date,sentence_transformers,0.4407,0.246,0.0,True,0.9613,0,0,0,0.4407,0.4348,0.0058999999999999,4,False,False
BOAMP:19-174809,BOAMP,SIREN:227200029,72.0,IT Services & Consulting,2019-11-20,48.0,1,46.52,,46.52,BOAMP:23-139972,220000.0,PROCEDURE_ADAPTE,SERVICES,True,2023-11-20,publication_date,sentence_transformers,0.6329,0.6441,0.2,True,0.8765,0,0,0,0.6329,0.5757,0.0572,5,False,False
BOAMP:19-174098,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2019-11-21,24.0,1,25.72,,25.72,BOAMP:21-116891,,OUVERT,SERVICES,False,2021-11-20,publication_date,sentence_transformers,0.7953,0.5601,1.0,True,0.8564,0,0,0,0.7953,0.6621,0.1331999999999999,30,False,True
BOAMP:19-175237,BOAMP,SIREN:217200542,45.0,Unknown,2019-11-21,48.0,0,61.33,61.33,,,,PROCEDURE_ADAPTE,TRAVAUX,True,2023-11-21,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:19-174412,BOAMP,NAME:semitan,72.0,IT Services & Consulting,2020-06-22,24.0,1,33.41,,33.41,BOAMP:22-141031,,NEGOCIE,SERVICES,False,2022-06-22,attribution_award_date,sentence_transformers,0.7413,0.7452,1.0,True,0.2158,0,0,0,0.7413,0.6015,0.1397999999999999,9,False,True
BOAMP:19-177026,BOAMP,NAME:arafer,32.0,Telecom & Networks,2019-11-27,48.0,0,61.14,61.14,,,120000.0,OUVERT,SERVICES,False,2023-11-27,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:19-178175,BOAMP,SIREN:214401846,48.0,Software & Applications,2020-03-12,48.0,1,37.06,,37.06,BOAMP:23-50514,,PROCEDURE_ADAPTE,FOURNITURES,False,2024-03-12,attribution_award_date,sentence_transformers,0.5828,0.4129,1.0,True,0.088,0,0,0,0.5828,0.5491,0.0336999999999999,10,False,False
BOAMP:19-177220,BOAMP,NAME:shema,45.0,Unknown,2019-11-28,18.0,1,6.24,,6.24,BOAMP:20-71239,,OUVERT,TRAVAUX,False,2021-05-28,publication_date,sentence_transformers,0.7802,0.9406,1.0,True,0.0201,0,0,0,0.7802,,,1,True,False
BOAMP:19-172419,BOAMP,NAME:syndicat trivalis,45.0,Unknown,2019-11-29,48.0,0,61.07,61.07,,,,PROCEDURE_ADAPTE,TRAVAUX,True,2023-11-29,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:19-179524,BOAMP,SIREN:200054336,32.0,Telecom & Networks,2020-03-13,48.0,1,48.29,,48.29,BOAMP:24-33909,221000.0,OUVERT,FOURNITURES,True,2024-03-13,attribution_award_date,sentence_transformers,0.69,0.6122,0.4,True,0.9757,0,0,0,0.69,0.635,0.0549999999999999,2,False,False
BOAMP:19-180395,BOAMP,NAME:e collectivites vendee,48.0,Software & Applications,2020-04-10,24.0,1,27.43,,27.43,BOAMP:22-103042,,OUVERT,SERVICES,False,2022-04-10,attribution_award_date,sentence_transformers,0.498,0.3879,0.2,True,0.7141,0,0,0,0.498,,,1,True,False
BOAMP:19-181049,BOAMP,SIREN:233500016,72.0,Digital Workplace & Collaboration,2020-10-05,12.0,1,16.39,,16.39,BOAMP:22-24571,,NEGOCIE,SERVICES,False,2021-10-05,attribution_award_date,sentence_transformers,0.504,0.318,0.4,True,0.6339,0,0,0,0.504,,,1,True,False
BOAMP:19-181393,BOAMP,SIREN:228500013,72.0,IT Services & Consulting,2020-03-11,48.0,1,49.57,,49.57,BOAMP:24-50203,,OUVERT,SERVICES,True,2024-03-11,attribution_award_date,sentence_transformers,0.4931,0.2982,0.2,True,0.8689,0,0,0,0.4931,0.4478,0.0453,8,False,False
BOAMP:19-184534,BOAMP,SIREN:214400202,79.0,Telecom & Networks,2019-12-11,12.0,1,10.38,,10.38,BOAMP:20-61130,,PROCEDURE_ADAPTE,SERVICES,False,2020-12-10,publication_date,sentence_transformers,0.5622,0.598,0.0,True,0.8651,0,0,0,0.5622,0.4607,0.1015,2,False,False
BOAMP:19-184300,BOAMP,NAME:cdc du pays de saint gilles cx de vie,32.0,Telecom & Networks,2019-12-12,24.0,0,60.64,60.64,,,,OUVERT,FOURNITURES,False,2021-12-11,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:19-184490,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2020-03-30,48.0,1,38.07,,38.07,BOAMP:23-73693,,OUVERT,SERVICES,False,2024-03-30,attribution_award_date,sentence_transformers,0.6216,0.7175,0.6,True,0.1729,0,0,0,0.6216,0.5076,0.1139999999999999,10,False,False
BOAMP:19-187147,BOAMP,SIREN:214401846,48.0,Software & Applications,2020-03-26,48.0,1,46.85,,46.85,BOAMP:24-20340,500000.0,OUVERT,SERVICES,False,2024-03-26,attribution_award_date,sentence_transformers,0.5666,0.5895,0.0,True,0.9039,0,0,0,0.5666,0.564,0.0026,8,False,False
BOAMP:19-187630,BOAMP,NAME:conseil general de la vendee,32.0,Telecom & Networks,2020-04-15,48.0,1,38.3,,38.3,BOAMP:23-87983,,OUVERT,FOURNITURES,True,2024-04-15,attribution_award_date,sentence_transformers,0.3382,0.2495,0.2,True,0.1921,0,0,0,0.3382,,,1,True,False
BOAMP:19-185581,BOAMP,SIREN:224900019,,Data & AI,2019-12-20,12.0,1,7.23,,7.23,BOAMP:20-70680,,PROCEDURE_ADAPTE,FOURNITURES,False,2020-12-19,publication_date,sentence_transformers,0.5155,0.2904,,False,0.6023,0,0,0,0.5155,,,1,True,False
BOAMP:19-190109,BOAMP,SIREN:200054302,35.0,Cybersecurity,2019-12-20,48.0,0,60.38,60.38,,,,PROCEDURE_ADAPTE,SERVICES,True,2023-12-20,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:19-189641,BOAMP,NAME:cnes terres de montaigu,72.0,Cybersecurity,2020-08-03,24.0,1,15.83,,15.83,BOAMP:21-156687,1220000.0,OUVERT,SERVICES,False,2022-08-03,attribution_award_date,sentence_transformers,0.4536,0.4743,0.2,True,0.3195,0,0,0,0.4536,0.3236,0.13,2,False,False
BOAMP:19-190328,BOAMP,SIREN:194909701,32.0,Telecom & Networks,2019-12-22,48.0,1,39.22,,39.22,BOAMP:22-150817,,OUVERT,FOURNITURES,False,2023-12-22,publication_date,sentence_transformers,0.7844,0.8266,1.0,True,0.2687,0,0,0,0.7844,0.4469,0.3374999999999999,3,False,True
BOAMP:20-4011,BOAMP,NAME:cnieg,72.0,IT Services & Consulting,2020-05-29,24.0,0,55.09,55.09,,,1200000.0,OUVERT,SERVICES,False,2022-05-29,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-6019,BOAMP,NAME:cte de communes de la blain,48.0,Software & Applications,2020-01-14,24.0,1,21.22,,21.22,BOAMP:21-141238,,PROCEDURE_ADAPTE,FOURNITURES,False,2022-01-13,publication_date,sentence_transformers,0.603,0.3714,,False,0.7685,0,0,0,0.603,0.519,0.0839999999999999,3,False,False
BOAMP:20-5957,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2020-01-16,12.0,1,10.18,,10.18,BOAMP:20-142015,,OUVERT,SERVICES,False,2021-01-15,publication_date,sentence_transformers,0.742,0.4307,1.0,True,0.8487,0,0,0,0.742,0.5882,0.1538,17,False,True
BOAMP:20-6008,BOAMP,NAME:ctre hosp universitaire angers,50.0,Data & AI,2020-06-09,12.0,0,54.73,54.73,,,,OUVERT,SERVICES,False,2021-06-09,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-6485,BOAMP,NAME:cnieg,72.0,Cybersecurity,2020-05-25,24.0,0,55.22,55.22,,,2000000.0,OUVERT,SERVICES,False,2022-05-25,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-8882,BOAMP,SIREN:532458809,,Unknown,2020-01-20,12.0,1,11.63,,11.63,BOAMP:21-3091,,PROCEDURE_ADAPTE,FOURNITURES,False,2021-01-19,publication_date,sentence_transformers,0.6489,0.3571,,False,0.9691,0,0,0,0.6489,0.5184,0.1305,4,False,False
BOAMP:20-9474,BOAMP,SIREN:935367433,35.0,Cybersecurity,2020-01-21,36.0,0,59.33,59.33,,,200000.0,PROCEDURE_ADAPTE,SERVICES,False,2023-01-20,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-8874,BOAMP,SIREN:110006012,72.0,IT Services & Consulting,2020-10-14,12.0,0,50.56,50.56,,,1000000.0,OUVERT,SERVICES,False,2021-10-14,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-8819,BOAMP,SIREN:214401432,18.0,Unknown,2020-10-15,12.0,0,50.53,50.53,,,160000.0,OUVERT,FOURNITURES,False,2021-10-15,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-12202,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2020-06-11,12.0,1,19.05,,19.05,BOAMP:21-116891,,OUVERT,SERVICES,False,2021-06-11,attribution_award_date,sentence_transformers,0.7239,0.6036,1.0,True,0.4122,0,0,0,0.7239,0.6326,0.0912999999999999,21,False,True
BOAMP:20-11443,BOAMP,SIREN:214401846,79.0,Cybersecurity,2020-05-29,12.0,1,23.55,,23.55,BOAMP:22-5921,,OUVERT,SERVICES,False,2021-05-29,attribution_award_date,sentence_transformers,0.5765,0.4226,1.0,True,0.0371,0,0,0,0.5765,0.4818,0.0947,4,False,False
BOAMP:20-16671,BOAMP,SIREN:391722881,72.0,IT Maintenance & Support,2021-01-18,24.0,1,22.5,,22.5,BOAMP:22-159813,,NEGOCIE,SERVICES,False,2023-01-18,attribution_award_date,sentence_transformers,0.6598,0.5869,0.4,True,0.8753,0,0,0,0.6598,0.6061,0.0537,9,False,False
BOAMP:20-20633,BOAMP,NAME:semitan,35.0,Cybersecurity,2020-02-10,12.0,1,21.62,,21.62,BOAMP:21-86348,,PROCEDURE_ADAPTE,FOURNITURES,False,2021-02-09,publication_date,sentence_transformers,0.3197,0.325,0.0,True,0.1986,0,0,0,0.3197,,,1,True,False
BOAMP:20-23104,BOAMP,SIREN:180043010,72.0,IT Services & Consulting,2020-02-15,12.0,1,11.33,,11.33,BOAMP:21-11209,,OUVERT,SERVICES,False,2021-02-14,publication_date,sentence_transformers,0.545,0.3903,0.2,True,0.9445,0,0,0,0.545,0.3831,0.1619,2,False,False
BOAMP:20-23300,BOAMP,SIREN:200048551,45.0,Unknown,2020-02-16,36.0,0,58.48,58.48,,,3000000.0,OUVERT,TRAVAUX,False,2023-02-15,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-27109,BOAMP,SIREN:214400202,32.0,Telecom & Networks,2020-02-23,12.0,1,7.95,,7.95,BOAMP:20-61130,,OUVERT,FOURNITURES,False,2021-02-22,publication_date,sentence_transformers,0.9325,1.0,1.0,True,0.6625,0,0,0,0.9325,0.4621,0.4704,2,False,True
BOAMP:20-32737,BOAMP,SIREN:234400034,72.0,Digital Workplace & Collaboration,2020-03-05,12.0,1,10.25,,10.25,BOAMP:20-110309,,OUVERT,SERVICES,False,2021-03-05,publication_date,sentence_transformers,0.5151,0.2357,0.4,True,0.8541,0,0,0,0.5151,0.4849,0.0302,10,False,False
BOAMP:20-34709,BOAMP,SIREN:546650169,79.0,IT Hardware & Equipment,2020-03-08,6.0,0,57.79,57.79,,,,OUVERT,SERVICES,False,2020-09-06,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-36082,BOAMP,SIREN:214400491,,Unknown,2020-03-10,1.0,0,57.72,57.72,,,,PROCEDURE_ADAPTE,TRAVAUX,False,2020-04-09,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-35774,BOAMP,SIREN:935367433,72.0,IT Services & Consulting,2020-10-26,12.0,1,7.46,,7.46,BOAMP:21-77546,,NEGOCIE,SERVICES,False,2021-10-26,attribution_award_date,sentence_transformers,0.7108,0.8413,0.4,True,0.6214,0,0,0,0.7108,0.5538,0.157,3,False,True
BOAMP:20-49128,BOAMP,NAME:epf de la vendee,79.0,Unknown,2020-07-07,6.0,0,53.81,53.81,,,,OUVERT,SERVICES,False,2021-01-05,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-52846,BOAMP,SIREN:285300018,35.0,Cybersecurity,2020-11-12,12.0,0,49.61,49.61,,,40000.0,OUVERT,FOURNITURES,False,2021-11-12,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-51762,BOAMP,SIREN:502035785,72.0,IT Services & Consulting,2020-07-16,12.0,0,53.52,53.52,,,,OUVERT,SERVICES,False,2021-07-16,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-54010,BOAMP,SIREN:788058030,32.0,Telecom & Networks,2020-04-19,24.0,0,56.41,56.41,,,,OUVERT,FOURNITURES,False,2022-04-19,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-54626,BOAMP,SIREN:180043010,48.0,Software & Applications,2020-04-22,12.0,1,9.13,,9.13,BOAMP:21-11209,195000.0,NEGOCIE,FOURNITURES,False,2021-04-22,publication_date,sentence_transformers,0.4546,0.381,0.0,True,0.7611,0,0,0,0.4546,0.3595,0.0951,2,False,False
BOAMP:20-56147,BOAMP,SIREN:200069474,32.0,Telecom & Networks,2020-04-23,12.0,1,6.57,,6.57,BOAMP:20-137453,,PROCEDURE_ADAPTE,TRAVAUX,False,2021-04-23,publication_date,sentence_transformers,0.6197,0.5132,,False,0.5475,0,0,0,0.6197,0.5027,0.1169999999999999,3,False,False
BOAMP:20-56877,BOAMP,NAME:ville d ecouflant,32.0,Telecom & Networks,2020-04-24,4.0,0,56.24,56.24,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2020-08-23,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-58079,BOAMP,SIREN:228500013,79.0,IT Maintenance & Support,2020-08-20,36.0,1,34.72,,34.72,BOAMP:23-43183,,OUVERT,SERVICES,False,2023-08-20,attribution_award_date,sentence_transformers,0.9337,0.8874,1.0,True,0.8937,0,0,0,0.9337,0.5347,0.399,8,False,True
BOAMP:20-57925,BOAMP,SIREN:248500589,32.0,Telecom & Networks,2020-09-24,24.0,1,12.42,,12.42,BOAMP:21-63730,370000.0,OUVERT,FOURNITURES,False,2022-09-24,attribution_award_date,sentence_transformers,0.2447,0.2193,0.0,True,0.0348,0,0,0,0.2447,,,1,True,False
BOAMP:20-61130,BOAMP,SIREN:214400202,32.0,Telecom & Networks,2020-10-22,12.0,1,9.03,,9.03,BOAMP:21-102565,,OUVERT,FOURNITURES,False,2021-10-22,attribution_award_date,sentence_transformers,0.4957,0.4879,0.0,True,0.7528,0,0,0,0.4957,0.4873,0.0083999999999999,2,False,False
BOAMP:20-62727,BOAMP,SIREN:264400136,72.0,IT Services & Consulting,2020-08-05,12.0,1,14.29,,14.29,BOAMP:21-76925,,OUVERT,SERVICES,False,2021-08-05,attribution_award_date,sentence_transformers,0.5315,0.4241,0.2,True,0.8091,0,0,0,0.5315,0.5168,0.0146999999999999,9,False,False
BOAMP:20-65753,BOAMP,SIREN:234400034,48.0,Software & Applications,2020-07-22,12.0,1,14.55,,14.55,BOAMP:21-67771,,OUVERT,FOURNITURES,False,2021-07-22,attribution_award_date,sentence_transformers,0.6903,0.7071,0.4,True,0.7872,0,0,0,0.6903,0.6323,0.058,21,False,False
BOAMP:20-68352,BOAMP,SIREN:935367433,72.0,IT Maintenance & Support,2020-05-28,12.0,1,12.42,,12.42,BOAMP:21-77546,,OUVERT,SERVICES,False,2021-05-28,publication_date,sentence_transformers,0.8466,0.634,1.0,True,0.9652,0,0,0,0.8466,0.7936,0.053,9,False,True
BOAMP:20-68923,BOAMP,SIREN:264400136,72.0,IT Services & Consulting,2020-05-29,12.0,1,12.35,,12.35,BOAMP:21-78563,,OUVERT,SERVICES,False,2021-05-29,publication_date,sentence_transformers,0.6379,0.6094,0.2,True,0.9707,0,0,0,0.6379,0.5159,0.122,5,False,False
BOAMP:20-70268,BOAMP,SIREN:214401846,72.0,IT Services & Consulting,2020-09-28,25.0,1,26.54,,26.54,BOAMP:22-165686,208000.0,PROCEDURE_ADAPTE,SERVICES,False,2022-10-29,attribution_award_date,sentence_transformers,0.542,0.4194,0.2,True,0.8713,0,0,0,0.542,0.4855,0.0565,6,False,False
BOAMP:20-70265,BOAMP,SIREN:228500013,35.0,Cybersecurity,2020-09-19,12.0,1,22.73,,22.73,BOAMP:22-51860,,OUVERT,FOURNITURES,False,2021-09-19,attribution_award_date,sentence_transformers,0.4047,0.584,0.0,True,0.1056,0,0,0,0.4047,0.3582,0.0464999999999999,3,False,False
BOAMP:20-70855,BOAMP,SIREN:234400034,32.0,Telecom & Networks,2020-06-02,12.0,1,12.78,,12.78,BOAMP:21-86773,,PROCEDURE_ADAPTE,SERVICES,False,2021-06-02,publication_date,sentence_transformers,0.4656,0.3214,0.0,True,0.9351,0,0,0,0.4656,0.4351,0.0305,15,False,False
BOAMP:20-70746,BOAMP,NAME:le mans,45.0,Unknown,2020-10-15,36.0,1,31.54,,31.54,BOAMP:22-148365,,OUVERT,TRAVAUX,False,2023-10-15,attribution_award_date,sentence_transformers,0.489,0.5334,0.0,True,0.6281,0,0,0,0.489,0.4289,0.0600999999999999,3,False,False
BOAMP:20-71239,BOAMP,NAME:shema,45.0,Telecom & Networks,2020-06-05,18.0,0,54.86,54.86,,,,OUVERT,TRAVAUX,False,2021-12-04,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-72064,BOAMP,NAME:dir ouest,32.0,Telecom & Networks,2020-06-06,8.0,0,54.83,54.83,,,,OUVERT,FOURNITURES,False,2021-02-04,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-72791,BOAMP,SIREN:983291931,72.0,IT Services & Consulting,2020-09-21,16.0,1,13.21,,13.21,BOAMP:21-126360,1600000.0,OUVERT,SERVICES,False,2022-01-21,attribution_award_date,sentence_transformers,0.9534,1.0,1.0,True,0.7672,0,0,0,0.9534,0.9216,0.0318,2,False,False
BOAMP:20-75569,BOAMP,NAME:crous de nantes,72.0,IT Services & Consulting,2020-10-27,12.0,1,18.73,,18.73,BOAMP:22-38732,,OUVERT,SERVICES,False,2021-10-27,attribution_award_date,sentence_transformers,0.4527,0.412,0.2,True,0.4396,0,0,0,0.4527,,,1,True,False
BOAMP:20-77757,BOAMP,SIREN:213502883,50.0,Unknown,2020-06-19,12.0,0,54.4,54.4,,,,OUVERT,SERVICES,False,2021-06-19,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-78639,BOAMP,SIREN:200052702,39.0,Unknown,2020-09-21,6.0,0,51.31,51.31,,,,OUVERT,FOURNITURES,False,2021-03-22,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-84141,BOAMP,SIREN:246100663,72.0,IT Services & Consulting,2020-10-30,12.0,0,50.03,50.03,,,300000.0,OUVERT,SERVICES,False,2021-10-30,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-85580,BOAMP,NAME:communes vie et boulogne,72.0,IT Services & Consulting,2020-07-05,24.0,0,53.88,53.88,,,,OUVERT,SERVICES,False,2022-07-05,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-91479,BOAMP,SIREN:258500222,72.0,IT Services & Consulting,2021-01-07,24.0,1,22.04,,22.04,BOAMP:22-100677,,NEGOCIE,SERVICES,False,2023-01-07,attribution_award_date,sentence_transformers,0.6857,0.7958,0.2,True,0.8369,0,0,0,0.6857,0.6661,0.0195999999999999,3,False,False
BOAMP:20-85492,BOAMP,SIREN:244900015,32.0,Telecom & Networks,2020-12-03,24.0,1,21.25,,21.25,BOAMP:22-120791,1000000.0,OUVERT,FOURNITURES,False,2022-12-03,attribution_award_date,sentence_transformers,0.4638,0.2739,0.2,True,0.7712,0,0,0,0.4638,0.4177,0.0460999999999999,5,False,False
BOAMP:20-94462,BOAMP,NAME:le mans,48.0,Software & Applications,2020-10-06,12.0,1,15.51,,15.51,BOAMP:21-148700,,OUVERT,FOURNITURES,False,2021-10-06,attribution_award_date,sentence_transformers,0.5154,0.5595,0.0,True,0.7078,0,0,0,0.5154,0.4961,0.0192999999999999,7,False,False
BOAMP:20-96647,BOAMP,SIREN:214401432,48.0,Software & Applications,2020-11-02,12.0,1,23.55,,23.55,BOAMP:22-140992,,OUVERT,FOURNITURES,False,2021-11-02,attribution_award_date,sentence_transformers,0.3474,0.4749,0.0,True,0.0371,0,0,0,0.3474,,,1,True,False
BOAMP:20-97584,BOAMP,SIREN:391722881,72.0,IT Services & Consulting,2020-07-31,36.0,1,31.73,,31.73,BOAMP:23-38767,,PROCEDURE_ADAPTE,FOURNITURES,False,2023-07-31,publication_date,sentence_transformers,0.6566,0.3193,1.0,True,0.6445,0,0,0,0.6566,0.5361,0.1204999999999999,10,False,False
BOAMP:20-98331,BOAMP,SIREN:214401846,79.0,Unknown,2020-08-03,36.0,1,35.94,,35.94,BOAMP:23-110154,210000.0,PROCEDURE_ADAPTE,SERVICES,False,2023-08-03,publication_date,sentence_transformers,0.6562,0.7679,0.0,True,0.995,0,0,0,0.6562,0.5792,0.0769999999999999,9,False,False
BOAMP:20-98264,BOAMP,NAME:nantes metropole,72.0,IT Services & Consulting,2020-08-05,18.0,1,26.08,,26.08,BOAMP:22-133794,,OUVERT,SERVICES,False,2022-02-03,publication_date,sentence_transformers,0.6938,0.5713,1.0,True,0.3263,0,0,0,0.6938,0.6411,0.0526999999999999,30,False,False
BOAMP:20-98214,BOAMP,NAME:nantes metropole,72.0,IT Services & Consulting,2020-08-05,18.0,1,26.08,,26.08,BOAMP:22-133794,,OUVERT,SERVICES,False,2022-02-03,publication_date,sentence_transformers,0.6938,0.5713,1.0,True,0.3263,0,0,0,0.6938,0.6411,0.0526999999999999,30,False,False
BOAMP:20-98937,BOAMP,NAME:cap atlantique,35.0,Cybersecurity,2020-12-30,12.0,0,48.03,48.03,,,200000.0,OUVERT,FOURNITURES,False,2021-12-30,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-100172,BOAMP,SIREN:246100663,72.0,IT Services & Consulting,2020-08-07,1.0,0,52.79,52.79,,,200000.0,PROCEDURE_ADAPTE,SERVICES,False,2020-09-06,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-106379,BOAMP,SIREN:194909701,48.0,Software & Applications,2020-08-29,36.0,1,24.61,,24.61,BOAMP:22-124106,,OUVERT,FOURNITURES,False,2023-08-29,publication_date,sentence_transformers,0.5601,1.0,0.0,True,0.0505,0,0,0,0.5601,0.4437,0.1164,5,False,False
BOAMP:20-107792,BOAMP,NAME:com d agglo reg nazairienne estuaire,72.0,IT Services & Consulting,2021-01-07,12.0,1,8.77,,8.77,BOAMP:21-67958,,PROCEDURE_ADAPTE,SERVICES,False,2022-01-07,attribution_award_date,sentence_transformers,0.5432,0.3675,0.4,True,0.7309,0,0,0,0.5432,0.5173,0.0259,4,False,False
BOAMP:20-109382,BOAMP,SIREN:214401846,30.0,IT Hardware & Equipment,2020-12-03,12.0,1,11.01,,11.01,BOAMP:21-101248,,OUVERT,FOURNITURES,False,2021-12-03,attribution_award_date,sentence_transformers,0.5078,0.436,0.0,True,0.9171,0,0,0,0.5078,0.416,0.0918,4,False,False
BOAMP:20-110872,BOAMP,NAME:cte de cnes du pays d ancenis,50.0,Telecom & Networks,2020-09-09,36.0,0,51.71,51.71,,,,PROCEDURE_ADAPTE,SERVICES,False,2023-09-09,publication_date,none,,,,,,0,0,0,,,,0,False,False
BOAMP:20-110309,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2021-01-11,6.0,1,11.96,,11.96,BOAMP:21-126684,,OUVERT,SERVICES,False,2021-07-12,attribution_award_date,sentence_transformers,0.5819,0.5779,0.4,True,0.5035,0,0,0,0.5819,0.5425,0.0393999999999999,15,False,False
BOAMP:20-111698,BOAMP,SIREN:234400034,32.0,Telecom & Networks,2020-12-04,12.0,1,10.12,,10.12,BOAMP:21-67771,,OUVERT,FOURNITURES,False,2021-12-04,attribution_award_date,sentence_transformers,0.5932,0.6863,0.0,True,0.8432,0,0,0,0.5932,0.574,0.0191999999999999,19,False,False
BOAMP:20-114032,BOAMP,SIREN:214400269,35.0,Cybersecurity,2020-09-17,12.0,0,51.45,51.45,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2021-09-17,publication_date,none,,,,,,0,0,0,,,,0,False,False
