contract_id,source,buyer_key,cpv_div2,category_id,category_label,start_date,declared_duration_months,event,observed_duration_months,amount_clean,link_method,renewal_contract_id
BOAMP:15-56123,BOAMP,NAME:le mans metropole communaute urbaine,45.0,CAT_UNKNOWN,Unknown,2015-04-14,48.0,0,116.59,,none,
BOAMP:15-55527,BOAMP,NAME:cdc du pays de saint gilles cx de vie,48.0,CAT01,Software & Applications,2015-04-14,48.0,1,42.18,,boamp_jaccard,BOAMP:18-52482
BOAMP:15-56776,BOAMP,NAME:ville d angers,32.0,CAT04,Telecom & Networks,2015-04-15,48.0,0,116.56,,none,
BOAMP:15-56918,BOAMP,NAME:vallet,32.0,CAT04,Telecom & Networks,2015-04-15,12.0,0,116.56,,none,
BOAMP:15-58989,BOAMP,NAME:ccir pays de la loire,48.0,CAT01,Software & Applications,2015-04-17,48.0,0,116.49,,none,
BOAMP:15-59370,BOAMP,NAME:de nantes,72.0,CAT02,IT Services & Consulting,2015-04-20,48.0,0,116.39,,none,
BOAMP:15-64142,BOAMP,NAME:de nantes,48.0,CAT01,Software & Applications,2015-04-24,48.0,1,47.77,,boamp_jaccard,BOAMP:19-59985
BOAMP:15-63153,BOAMP,NAME:vendee eau,45.0,CAT_UNKNOWN,Unknown,2015-04-27,48.0,0,116.16,,none,
BOAMP:15-64904,BOAMP,NAME:85,48.0,CAT01,Software & Applications,2015-04-28,68.0,0,116.13,,none,
BOAMP:15-65940,BOAMP,NAME:pole sante sarthe et loire,72.0,CAT10,IT Maintenance & Support,2015-04-29,48.0,0,116.1,,none,
BOAMP:15-68078,BOAMP,NAME:dir ouest,32.0,CAT04,Telecom & Networks,2015-05-04,48.0,1,52.99,240000.0,boamp_jaccard,BOAMP:19-71182
BOAMP:15-67480,BOAMP,NAME:syndicat departemental d energie,48.0,CAT01,Software & Applications,2015-05-04,48.0,0,115.93,,none,
BOAMP:15-70236,BOAMP,NAME:85,72.0,CAT02,IT Services & Consulting,2015-05-06,42.0,0,115.87,,none,
BOAMP:15-72457,BOAMP,NAME:des pays de la loire,72.0,CAT02,IT Services & Consulting,2015-05-12,12.0,0,115.67,,none,
BOAMP:15-78916,BOAMP,NAME:de nantes,72.0,CAT02,IT Services & Consulting,2015-05-22,48.0,0,115.34,,none,
BOAMP:15-78724,BOAMP,NAME:e collectivites vendee,72.0,CAT02,IT Services & Consulting,2015-05-22,48.0,0,115.34,,none,
BOAMP:15-78924,BOAMP,NAME:des pays de la loire,,CAT04,Telecom & Networks,2015-05-26,12.0,0,115.21,,none,
BOAMP:15-81386,BOAMP,NAME:gpm de nantes st nazaire,48.0,CAT01,Software & Applications,2015-05-28,48.0,0,115.14,600000.0,none,
BOAMP:15-82236,BOAMP,NAME:reze,38.0,CAT_UNKNOWN,Unknown,2015-06-01,48.0,0,115.01,1090000.0,none,
BOAMP:15-82510,BOAMP,NAME:cg49,,CAT08,Data & AI,2015-06-01,48.0,0,115.01,,none,
BOAMP:15-83632,BOAMP,NAME:de nantes,72.0,CAT02,IT Services & Consulting,2015-06-03,48.0,1,36.1,,boamp_jaccard,BOAMP:18-76556
BOAMP:15-85320,BOAMP,NAME:ministere des affaires etrangeres,48.0,CAT01,Software & Applications,2015-06-04,48.0,0,114.91,,none,
BOAMP:15-86218,BOAMP,NAME:de nantes,35.0,CAT03,Cybersecurity,2015-06-05,48.0,0,114.88,,none,
BOAMP:15-87511,BOAMP,NAME:du haut anjou,,CAT04,Telecom & Networks,2015-06-09,48.0,0,114.75,,none,
BOAMP:15-69493,BOAMP,NAME:ademe,72.0,CAT08,Data & AI,2015-06-10,11.0,0,114.72,,none,
BOAMP:15-89415,BOAMP,NAME:le mans,,CAT01,Software & Applications,2015-06-11,48.0,0,114.68,,none,
BOAMP:15-90549,BOAMP,NAME:concarneau cornouaille agglomeration,72.0,CAT02,IT Services & Consulting,2015-06-15,48.0,0,114.55,,none,
BOAMP:15-90148,BOAMP,NAME:concarneau cornouaille agglomeration,30.0,CAT06,IT Hardware & Equipment,2015-06-15,48.0,0,114.55,,none,
BOAMP:15-92216,BOAMP,NAME:de nantes,72.0,CAT02,IT Services & Consulting,2015-06-16,48.0,0,114.52,,none,
BOAMP:15-95253,BOAMP,NAME:de nantes,35.0,CAT03,Cybersecurity,2015-06-22,48.0,0,114.32,,none,
BOAMP:15-94958,BOAMP,NAME:ville d allonnes,,CAT04,Telecom & Networks,2015-06-22,48.0,0,114.32,,none,
BOAMP:15-93928,BOAMP,NAME:cte d agglomeration du choletais,39.0,CAT05,Cloud & Infrastructure,2015-06-22,48.0,0,114.32,,none,
BOAMP:15-95100,BOAMP,NAME:le mans metropole communaute urbaine,31.0,CAT04,Telecom & Networks,2015-06-22,48.0,0,114.32,,none,
BOAMP:15-96106,BOAMP,NAME:cnieg,72.0,CAT02,IT Services & Consulting,2015-06-24,48.0,0,114.26,,none,
BOAMP:15-96786,BOAMP,NAME:conseil general de la sarthe,72.0,CAT02,IT Services & Consulting,2015-06-24,48.0,0,114.26,,none,
BOAMP:15-50024,BOAMP,NAME:vendee eau,35.0,CAT03,Cybersecurity,2015-06-25,6.0,0,114.22,,none,
BOAMP:15-96870,BOAMP,NAME:angers loire metropole,72.0,CAT02,IT Services & Consulting,2015-06-25,48.0,0,114.22,,none,
BOAMP:15-33752,BOAMP,NAME:des pays de la loire,72.0,CAT03,Cybersecurity,2015-06-29,48.0,0,114.09,,none,
BOAMP:15-98976,BOAMP,NAME:ministere des affaires etrangeres,48.0,CAT01,Software & Applications,2015-06-29,24.0,0,114.09,,none,
BOAMP:15-100830,BOAMP,NAME:le mans metropole communaute urbaine,45.0,CAT_UNKNOWN,Unknown,2015-07-01,48.0,0,114.03,,none,
BOAMP:15-105085,BOAMP,NAME:ccir pays de la loire,48.0,CAT01,Software & Applications,2015-07-07,48.0,0,113.83,,none,
BOAMP:15-104125,BOAMP,NAME:nantes,48.0,CAT01,Software & Applications,2015-07-08,48.0,0,113.8,,none,
BOAMP:15-65742,BOAMP,NAME:ville du mans,32.0,CAT04,Telecom & Networks,2015-07-10,48.0,0,113.73,,none,
BOAMP:15-108955,BOAMP,NAME:le mans metropole communaute urbaine,,CAT04,Telecom & Networks,2015-07-13,48.0,0,113.63,,none,
BOAMP:15-108645,BOAMP,NAME:talmont saint hilaire,32.0,CAT04,Telecom & Networks,2015-07-13,48.0,0,113.63,,none,
BOAMP:15-111481,BOAMP,NAME:de nantes,48.0,CAT01,Software & Applications,2015-07-20,48.0,1,44.91,,boamp_jaccard,BOAMP:19-59985
BOAMP:15-32168,BOAMP,NAME:des pays de la loire,72.0,CAT02,IT Services & Consulting,2015-07-21,24.0,1,33.21,,boamp_jaccard,BOAMP:18-12119
BOAMP:15-111661,BOAMP,NAME:inra formation permanente nationale,48.0,CAT01,Software & Applications,2015-07-21,36.0,0,113.37,129000.0,none,
BOAMP:15-58339,BOAMP,NAME:cnieg,72.0,CAT02,IT Services & Consulting,2015-07-22,48.0,0,113.34,,none,
BOAMP:15-89263,BOAMP,NAME:vendee eau,72.0,CAT08,Data & AI,2015-07-22,48.0,0,113.34,,none,
BOAMP:15-114783,BOAMP,NAME:cnieg,72.0,CAT02,IT Services & Consulting,2015-07-23,48.0,0,113.3,,none,
BOAMP:15-115988,BOAMP,NAME:angers loire metropole,32.0,CAT04,Telecom & Networks,2015-07-27,48.0,0,113.17,,none,
BOAMP:15-119589,BOAMP,NAME:vertou,32.0,CAT04,Telecom & Networks,2015-08-03,48.0,1,38.93,,boamp_jaccard,BOAMP:18-153394
BOAMP:15-90876,BOAMP,NAME:pornic,32.0,CAT04,Telecom & Networks,2015-08-10,48.0,0,112.71,,none,
BOAMP:15-124226,BOAMP,NAME:la sarthe,64.0,CAT07,Digital Workplace & Collaboration,2015-08-10,48.0,1,47.73,,boamp_jaccard,BOAMP:19-71679
BOAMP:15-59556,BOAMP,NAME:conseil general de loire atlantique,35.0,CAT03,Cybersecurity,2015-08-24,48.0,0,112.25,200000.0,none,
BOAMP:15-133200,BOAMP,NAME:saelsi,32.0,CAT04,Telecom & Networks,2015-08-31,6.0,0,112.02,,none,
BOAMP:15-134263,BOAMP,NAME:cndp,32.0,CAT04,Telecom & Networks,2015-09-02,48.0,0,111.96,,none,
BOAMP:15-136371,BOAMP,NAME:de la mayenne,,CAT08,Data & AI,2015-09-07,48.0,0,111.79,,none,
BOAMP:15-33241,BOAMP,NAME:de nantes,32.0,CAT04,Telecom & Networks,2015-09-11,48.0,1,52.96,,boamp_jaccard,BOAMP:20-19986
BOAMP:15-143083,BOAMP,NAME:de cholet,35.0,CAT03,Cybersecurity,2015-09-18,48.0,0,111.43,,none,
BOAMP:15-144405,BOAMP,NAME:regie dept passages d eau de vendee,72.0,CAT02,IT Services & Consulting,2015-09-22,48.0,0,111.3,,none,
BOAMP:15-81231,BOAMP,NAME:saem vendee,72.0,CAT02,IT Services & Consulting,2015-09-28,48.0,0,111.1,,none,
BOAMP:15-150393,BOAMP,NAME:saumur aggloproprete,48.0,CAT01,Software & Applications,2015-10-05,12.0,0,110.87,,none,
BOAMP:15-71156,BOAMP,NAME:universite d angers,48.0,CAT01,Software & Applications,2015-10-06,48.0,1,58.94,,boamp_jaccard,BOAMP:20-47300
BOAMP:15-92588,BOAMP,NAME:des pays de la loire,72.0,CAT02,IT Services & Consulting,2015-10-08,12.0,1,14.65,,boamp_jaccard,BOAMP:16-136139
BOAMP:15-95813,BOAMP,NAME:saint herblain,48.0,CAT01,Software & Applications,2015-10-14,48.0,0,110.58,,none,
BOAMP:15-84881,BOAMP,NAME:nantes metropole,48.0,CAT01,Software & Applications,2015-10-14,48.0,1,41.89,,boamp_jaccard,BOAMP:19-55110
BOAMP:15-160688,BOAMP,NAME:ville d angers,72.0,CAT02,IT Services & Consulting,2015-10-20,48.0,0,110.38,,none,
BOAMP:15-159244,BOAMP,NAME:nantes metropole,48.0,CAT01,Software & Applications,2015-10-23,12.0,0,110.28,,none,
BOAMP:15-164088,BOAMP,NAME:saint herblain,48.0,CAT05,Cloud & Infrastructure,2015-10-28,48.0,0,110.12,,none,
BOAMP:15-164187,BOAMP,NAME:gie sesam vitale,72.0,CAT02,IT Services & Consulting,2015-10-28,48.0,0,110.12,,none,
BOAMP:15-165050,BOAMP,NAME:angers loire metropole,72.0,CAT02,IT Services & Consulting,2015-10-29,12.0,0,110.09,,none,
BOAMP:15-119639,BOAMP,NAME:ecole centrale de nantes,32.0,CAT04,Telecom & Networks,2015-11-03,48.0,0,109.92,,none,
BOAMP:15-169809,BOAMP,NAME:de nantes,48.0,CAT01,Software & Applications,2015-11-09,48.0,1,41.23,,boamp_jaccard,BOAMP:19-59985
BOAMP:15-168917,BOAMP,NAME:sictom loir et sarthe,48.0,CAT01,Software & Applications,2015-11-09,48.0,0,109.72,,none,
BOAMP:15-171325,BOAMP,NAME:chambre agriculture pays de la loire,32.0,CAT04,Telecom & Networks,2015-11-10,24.0,0,109.69,,none,
BOAMP:15-173700,BOAMP,NAME:reze,48.0,CAT01,Software & Applications,2015-11-17,36.0,0,109.46,,none,
BOAMP:15-174987,BOAMP,NAME:angers loire metropole,72.0,CAT02,IT Services & Consulting,2015-11-18,48.0,1,45.73,,boamp_jaccard,BOAMP:19-136955
BOAMP:15-100455,BOAMP,NAME:nantes metropole,35.0,CAT03,Cybersecurity,2015-11-20,48.0,1,39.91,,boamp_jaccard,BOAMP:18-168544
BOAMP:15-115709,BOAMP,NAME:saint nazaire,72.0,CAT02,IT Services & Consulting,2015-11-26,48.0,0,109.17,,none,
BOAMP:15-179747,BOAMP,NAME:de nantes,48.0,CAT01,Software & Applications,2015-11-27,48.0,1,40.64,,boamp_jaccard,BOAMP:19-59985
BOAMP:15-179034,BOAMP,NAME:c h s de la sarthe,,CAT08,Data & AI,2015-11-27,48.0,0,109.13,,none,
BOAMP:15-178791,BOAMP,NAME:nantes metropole,72.0,CAT03,Cybersecurity,2015-11-30,48.0,1,44.05,,boamp_jaccard,BOAMP:19-119269
BOAMP:15-139094,BOAMP,NAME:85,35.0,CAT03,Cybersecurity,2015-12-03,38.0,0,108.94,,none,
BOAMP:15-182957,BOAMP,NAME:de nantes,48.0,CAT01,Software & Applications,2015-12-04,48.0,1,40.41,,boamp_jaccard,BOAMP:19-59985
BOAMP:15-141361,BOAMP,NAME:des pays de la loire,72.0,CAT02,IT Services & Consulting,2015-12-07,48.0,0,108.8,,none,
BOAMP:15-185112,BOAMP,NAME:conseil general de la vendee,72.0,CAT02,IT Services & Consulting,2015-12-10,48.0,0,108.71,,none,
BOAMP:15-187883,BOAMP,NAME:la sarthe,,CAT04,Telecom & Networks,2015-12-16,48.0,0,108.51,,none,
BOAMP:15-146024,BOAMP,NAME:nantes,32.0,CAT04,Telecom & Networks,2015-12-17,48.0,0,108.48,,none,
BOAMP:15-122609,BOAMP,NAME:carquefou,32.0,CAT04,Telecom & Networks,2015-12-18,60.0,0,108.44,,none,
BOAMP:15-189271,BOAMP,NAME:la sarthe,72.0,CAT02,IT Services & Consulting,2015-12-18,48.0,1,43.36,200000.0,boamp_jaccard,BOAMP:19-18263
BOAMP:15-192356,BOAMP,NAME:nantes metropole,72.0,CAT02,IT Services & Consulting,2015-12-24,12.0,1,2.56,,boamp_jaccard,BOAMP:16-33632
BOAMP:15-191209,BOAMP,NAME:commune des herbiers,32.0,CAT06,IT Hardware & Equipment,2015-12-24,48.0,0,108.25,,none,
BOAMP:16-2771,BOAMP,NAME:conseil general de la vendee,72.0,CAT02,IT Services & Consulting,2016-01-08,48.0,0,107.75,,none,
BOAMP:16-3447,BOAMP,NAME:loire vendee ocean,48.0,CAT05,Cloud & Infrastructure,2016-01-11,48.0,0,107.65,,none,
BOAMP:16-4040,BOAMP,NAME:cte de communes du pays des herbiers,72.0,CAT02,IT Services & Consulting,2016-01-12,48.0,0,107.62,,none,
BOAMP:16-5206,BOAMP,NAME:saint nazaire,,CAT_UNKNOWN,Unknown,2016-01-14,28.0,0,107.56,,none,
BOAMP:16-7640,BOAMP,NAME:de nantes,48.0,CAT01,Software & Applications,2016-01-18,48.0,1,38.93,,boamp_jaccard,BOAMP:19-59985
BOAMP:16-1046,BOAMP,NAME:ademe,72.0,CAT07,Digital Workplace & Collaboration,2016-01-18,55.0,0,107.42,,none,
BOAMP:15-142353,BOAMP,NAME:ville du mans,32.0,CAT04,Telecom & Networks,2016-01-21,48.0,1,53.25,,boamp_jaccard,BOAMP:20-2441
BOAMP:16-10414,BOAMP,NAME:conseil general de loire atlantique,72.0,CAT02,IT Services & Consulting,2016-01-22,24.0,0,107.29,,none,
BOAMP:16-10649,BOAMP,NAME:44,,CAT03,Cybersecurity,2016-01-25,48.0,0,107.19,,none,
BOAMP:15-102510,BOAMP,NAME:conseil general de la sarthe,72.0,CAT07,Digital Workplace & Collaboration,2016-01-26,48.0,0,107.16,,none,
BOAMP:15-154566,BOAMP,NAME:cnieg,72.0,CAT02,IT Services & Consulting,2016-01-28,48.0,0,107.1,,none,
BOAMP:15-107245,BOAMP,NAME:le mans metropole communaute urbaine,48.0,CAT01,Software & Applications,2016-02-02,48.0,1,41.2,,boamp_jaccard,BOAMP:19-105444
BOAMP:16-15282,BOAMP,NAME:montrevault sur evre,48.0,CAT01,Software & Applications,2016-02-02,48.0,0,106.93,,none,
BOAMP:16-17002,BOAMP,NAME:reze,48.0,CAT01,Software & Applications,2016-02-04,36.0,0,106.87,,none,
BOAMP:16-16627,BOAMP,NAME:le mans metropole communaute urbaine,72.0,CAT07,Digital Workplace & Collaboration,2016-02-04,48.0,0,106.87,,none,
BOAMP:16-21939,BOAMP,NAME:reze,39.0,CAT01,Software & Applications,2016-02-12,48.0,0,106.6,,none,
BOAMP:15-165845,BOAMP,NAME:le pellerin,35.0,CAT03,Cybersecurity,2016-02-16,3.0,0,106.47,,none,
BOAMP:15-175690,BOAMP,NAME:cnieg,72.0,CAT02,IT Services & Consulting,2016-02-23,24.0,0,106.24,,none,
BOAMP:16-20531,BOAMP,NAME:dreal pays de la loire,72.0,CAT02,IT Services & Consulting,2016-02-23,48.0,0,106.24,,none,
BOAMP:16-25827,BOAMP,NAME:cg49,72.0,CAT02,IT Services & Consulting,2016-02-23,48.0,0,106.24,,none,
BOAMP:15-175210,BOAMP,NAME:nantes metropole,72.0,CAT03,Cybersecurity,2016-02-25,48.0,0,106.18,,none,
BOAMP:16-27767,BOAMP,NAME:de cholet,48.0,CAT01,Software & Applications,2016-02-25,48.0,0,106.18,,none,
BOAMP:16-28465,BOAMP,NAME:syndicat departemental d energie,72.0,CAT02,IT Services & Consulting,2016-03-01,48.0,0,106.01,,none,
BOAMP:16-30120,BOAMP,NAME:gie sesam vitale,72.0,CAT02,IT Services & Consulting,2016-03-02,48.0,1,47.73,,boamp_jaccard,BOAMP:20-27358
BOAMP:16-30715,BOAMP,NAME:cg49,72.0,CAT02,IT Services & Consulting,2016-03-02,48.0,0,105.98,,none,
BOAMP:16-33283,BOAMP,NAME:nantes metropole,72.0,CAT02,IT Services & Consulting,2016-03-10,12.0,0,105.72,,none,
BOAMP:16-33632,BOAMP,NAME:nantes metropole,72.0,CAT07,Digital Workplace & Collaboration,2016-03-11,48.0,1,40.7,,boamp_jaccard,BOAMP:19-119269
BOAMP:15-178728,BOAMP,NAME:le mans metropole communaute urbaine,48.0,CAT01,Software & Applications,2016-03-14,48.0,0,105.58,,none,
BOAMP:16-27384,BOAMP,NAME:mindef dga do s2a,35.0,CAT03,Cybersecurity,2016-03-15,48.0,0,105.55,,none,
BOAMP:16-38113,BOAMP,NAME:le mans metropole communaute urbaine,72.0,CAT07,Digital Workplace & Collaboration,2016-03-16,48.0,0,105.52,,none,
BOAMP:16-40838,BOAMP,NAME:laval agglomeration,,CAT04,Telecom & Networks,2016-03-22,48.0,0,105.32,,none,
BOAMP:16-42023,BOAMP,NAME:gpm de nantes st nazaire,32.0,CAT04,Telecom & Networks,2016-03-24,48.0,0,105.26,,none,
BOAMP:16-43654,BOAMP,NAME:mindef dga do s2a,35.0,CAT03,Cybersecurity,2016-03-29,48.0,0,105.09,,none,
BOAMP:16-45870,BOAMP,NAME:angers loire metropole,72.0,CAT02,IT Services & Consulting,2016-03-30,36.0,0,105.06,,none,
BOAMP:16-44890,BOAMP,NAME:de saint nazaire,,CAT_UNKNOWN,Unknown,2016-03-30,12.0,0,105.06,,none,
BOAMP:16-48232,BOAMP,NAME:gie sesam vitale,72.0,CAT02,IT Services & Consulting,2016-03-31,48.0,1,46.78,,boamp_jaccard,BOAMP:20-27358
BOAMP:15-186668,BOAMP,NAME:e c a s gendarmerie nationale,32.0,CAT04,Telecom & Networks,2016-04-04,48.0,0,104.89,140000.0,none,
BOAMP:16-7903,BOAMP,NAME:ecole des mines de nantes,32.0,CAT06,IT Hardware & Equipment,2016-04-05,48.0,0,104.86,,none,
BOAMP:15-153008,BOAMP,NAME:ville du mans,37.0,CAT08,Data & AI,2016-04-12,48.0,1,46.91,,boamp_jaccard,BOAMP:19-172734
BOAMP:16-6135,BOAMP,NAME:de la sarthe,48.0,CAT07,Digital Workplace & Collaboration,2016-04-12,48.0,0,104.63,,none,
BOAMP:16-54252,BOAMP,NAME:montrevault sur evre,48.0,CAT01,Software & Applications,2016-04-15,12.0,0,104.53,,none,
BOAMP:16-54197,BOAMP,NAME:nantes metropole,48.0,CAT01,Software & Applications,2016-04-17,48.0,0,104.47,250000.0,none,
BOAMP:16-54370,BOAMP,NAME:nantes metropole,48.0,CAT01,Software & Applications,2016-04-17,48.0,0,104.47,250000.0,none,
BOAMP:16-55219,BOAMP,NAME:de la mayenne,32.0,CAT04,Telecom & Networks,2016-04-18,48.0,0,104.43,750000.0,none,
BOAMP:16-34964,BOAMP,NAME:cour d appel de rennes,35.0,CAT03,Cybersecurity,2016-04-19,48.0,0,104.4,,none,
BOAMP:16-55493,BOAMP,NAME:ccas d angers,48.0,CAT01,Software & Applications,2016-04-19,14.0,0,104.4,,none,
BOAMP:16-56502,BOAMP,NAME:caf de la somme,72.0,CAT07,Digital Workplace & Collaboration,2016-04-22,60.0,0,104.3,875000.0,none,
BOAMP:16-57562,BOAMP,NAME:angers loire metropole,72.0,CAT02,IT Services & Consulting,2016-04-25,48.0,0,104.2,,none,
BOAMP:15-177015,BOAMP,NAME:conseil general de loire atlantique,18.0,CAT04,Telecom & Networks,2016-04-28,48.0,0,104.11,548000.0,none,
BOAMP:16-61061,BOAMP,NAME:la sarthe,72.0,CAT02,IT Services & Consulting,2016-04-29,48.0,0,104.07,,none,
BOAMP:15-184251,BOAMP,NAME:universite d angers,48.0,CAT01,Software & Applications,2016-05-02,36.0,0,103.98,,none,
BOAMP:16-63210,BOAMP,NAME:de laval,32.0,CAT04,Telecom & Networks,2016-05-03,48.0,0,103.94,,none,
BOAMP:16-65569,BOAMP,NAME:la baule escoublac,45.0,CAT_UNKNOWN,Unknown,2016-05-06,48.0,0,103.84,,none,
BOAMP:16-68875,BOAMP,NAME:de cholet,48.0,CAT01,Software & Applications,2016-05-12,48.0,0,103.65,,none,
BOAMP:16-66951,BOAMP,NAME:ehpad residences les ligeriennes,39.0,CAT08,Data & AI,2016-05-12,3.0,0,103.65,,none,
BOAMP:16-69641,BOAMP,NAME:specialise de blain,48.0,CAT01,Software & Applications,2016-05-13,48.0,0,103.61,100000.0,none,
BOAMP:16-12477,BOAMP,NAME:gpm de nantes st nazaire,32.0,CAT04,Telecom & Networks,2016-05-17,48.0,0,103.48,,none,
BOAMP:16-63298,BOAMP,NAME:loire ocean metropole amenagement,45.0,CAT04,Telecom & Networks,2016-05-17,5.0,0,103.48,,none,
BOAMP:16-73215,BOAMP,NAME:nantes metropole,72.0,CAT02,IT Services & Consulting,2016-05-23,36.0,1,38.27,75000.0,boamp_jaccard,BOAMP:19-74485
BOAMP:16-7712,BOAMP,NAME:cnieg,72.0,CAT02,IT Services & Consulting,2016-05-24,24.0,0,103.25,,none,
BOAMP:16-74267,BOAMP,NAME:nantes,72.0,CAT02,IT Services & Consulting,2016-05-28,48.0,0,103.12,300000.0,none,
BOAMP:16-77563,BOAMP,NAME:lycee polyvalent leonard de vinci,32.0,CAT04,Telecom & Networks,2016-05-30,48.0,1,53.58,,boamp_jaccard,BOAMP:20-140005
BOAMP:16-78018,BOAMP,NAME:o p h le mans habitat,72.0,CAT02,IT Services & Consulting,2016-05-30,72.0,0,103.06,700000.0,none,
BOAMP:16-32105,BOAMP,NAME:carquefou,32.0,CAT04,Telecom & Networks,2016-06-02,12.0,1,8.02,,boamp_jaccard,BOAMP:16-151887
BOAMP:16-81005,BOAMP,NAME:arafer,48.0,CAT01,Software & Applications,2016-06-04,12.0,0,102.89,,none,
BOAMP:16-81774,BOAMP,NAME:gie sesam vitale,72.0,CAT07,Digital Workplace & Collaboration,2016-06-05,48.0,0,102.86,,none,
BOAMP:16-79797,BOAMP,NAME:saint nazaire,50.0,CAT04,Telecom & Networks,2016-06-06,12.0,0,102.83,,none,
BOAMP:16-83187,BOAMP,NAME:ville d angers,32.0,CAT04,Telecom & Networks,2016-06-07,48.0,0,102.79,,none,
BOAMP:16-26260,BOAMP,NAME:carquefou,48.0,CAT01,Software & Applications,2016-06-09,12.0,0,102.73,,none,
BOAMP:16-30963,BOAMP,NAME:la vendee,35.0,CAT03,Cybersecurity,2016-06-09,48.0,1,51.35,,boamp_jaccard,BOAMP:20-70265
BOAMP:16-85545,BOAMP,NAME:crous de nantes,32.0,CAT06,IT Hardware & Equipment,2016-06-11,48.0,0,102.66,,none,
BOAMP:16-46830,BOAMP,NAME:universite d angers,32.0,CAT04,Telecom & Networks,2016-06-16,36.0,0,102.5,,none,
BOAMP:16-23686,BOAMP,NAME:cte cnes coeur d estuaire,72.0,CAT02,IT Services & Consulting,2016-06-17,48.0,0,102.46,,none,
BOAMP:16-19705,BOAMP,NAME:concarneau cornouaille agglomeration,,CAT01,Software & Applications,2016-06-21,48.0,0,102.33,,none,
BOAMP:16-94328,BOAMP,NAME:smirgeom est sarthe,48.0,CAT01,Software & Applications,2016-06-27,60.0,0,102.14,,none,
BOAMP:16-95884,BOAMP,NAME:cap atlantique,64.0,CAT04,Telecom & Networks,2016-06-30,24.0,0,102.04,300000.0,none,
BOAMP:16-98551,BOAMP,NAME:cnieg,72.0,CAT02,IT Services & Consulting,2016-07-01,48.0,0,102.0,,none,
BOAMP:16-98038,BOAMP,NAME:cte de cnes de la vallee de clisson,72.0,CAT02,IT Services & Consulting,2016-07-04,36.0,0,101.91,,none,
BOAMP:16-73358,BOAMP,NAME:ville du mans,32.0,CAT04,Telecom & Networks,2016-07-05,48.0,0,101.87,,none,
BOAMP:16-14558,BOAMP,NAME:inra angers nantes,72.0,CAT02,IT Services & Consulting,2016-07-05,36.0,0,101.87,129000.0,none,
BOAMP:16-62960,BOAMP,NAME:nantes,48.0,CAT01,Software & Applications,2016-07-07,48.0,1,54.86,130000.0,boamp_jaccard,BOAMP:21-14714
BOAMP:16-70203,BOAMP,NAME:nantes,72.0,CAT02,IT Services & Consulting,2016-07-07,37.0,0,101.81,,none,
BOAMP:16-98835,BOAMP,NAME:association e toile,72.0,CAT02,IT Services & Consulting,2016-07-09,60.0,0,101.74,350000.0,none,
BOAMP:16-102238,BOAMP,NAME:c s t b,72.0,CAT02,IT Services & Consulting,2016-07-09,24.0,0,101.74,1600000.0,none,
BOAMP:16-102715,BOAMP,NAME:nantes metropole,32.0,CAT04,Telecom & Networks,2016-07-11,12.0,0,101.68,,none,
BOAMP:16-103833,BOAMP,NAME:nantes metropole,48.0,CAT05,Cloud & Infrastructure,2016-07-13,48.0,1,50.85,,boamp_jaccard,BOAMP:20-49949
BOAMP:16-104455,BOAMP,NAME:noyal chatillon sur seiche,,CAT08,Data & AI,2016-07-13,48.0,0,101.61,,none,
BOAMP:16-103802,BOAMP,NAME:arafer,72.0,CAT08,Data & AI,2016-07-13,24.0,0,101.61,,none,
BOAMP:16-105530,BOAMP,NAME:de la mayenne,32.0,CAT04,Telecom & Networks,2016-07-15,48.0,0,101.54,,none,
BOAMP:16-106250,BOAMP,NAME:cpam de la sarthe,44.0,CAT_UNKNOWN,Unknown,2016-07-15,48.0,0,101.54,,none,
BOAMP:16-106449,BOAMP,NAME:synd mixte du pays de coutances,,CAT08,Data & AI,2016-07-15,48.0,0,101.54,,none,
BOAMP:16-53642,BOAMP,NAME:cci de maine et loire,79.0,CAT_UNKNOWN,Unknown,2016-07-18,48.0,0,101.45,32500.0,none,
BOAMP:15-115336,BOAMP,NAME:d angers,72.0,CAT02,IT Services & Consulting,2016-07-19,60.0,0,101.41,,none,
BOAMP:16-108815,BOAMP,NAME:la baule escoublac,45.0,CAT_UNKNOWN,Unknown,2016-07-21,8.0,0,101.35,,none,
BOAMP:16-109013,BOAMP,NAME:rectorat de l academie de dijon,72.0,CAT02,IT Services & Consulting,2016-07-22,12.0,0,101.31,626664.0,none,
BOAMP:16-109017,BOAMP,NAME:gie sesam vitale,48.0,CAT01,Software & Applications,2016-07-22,12.0,1,10.97,,boamp_jaccard,BOAMP:17-85294
BOAMP:16-109854,BOAMP,NAME:centre des monuments nationaux,,CAT_UNKNOWN,Unknown,2016-07-25,48.0,0,101.22,,none,
BOAMP:16-74130,BOAMP,NAME:syndicat vendee des iles,72.0,CAT02,IT Services & Consulting,2016-07-26,48.0,0,101.18,210000.0,none,
BOAMP:16-110437,BOAMP,NAME:universite europeenne de bretagne,48.0,CAT01,Software & Applications,2016-07-26,36.0,0,101.18,,none,
BOAMP:16-61484,BOAMP,NAME:des pays de la loire,72.0,CAT02,IT Services & Consulting,2016-07-28,48.0,1,46.45,600000.0,boamp_jaccard,BOAMP:20-12202
BOAMP:16-42170,BOAMP,NAME:gpm de nantes st nazaire,48.0,CAT01,Software & Applications,2016-07-29,48.0,0,101.08,,none,
