contract_id,source,buyer_key,cpv_div2,category_label,start_date,declared_duration_months,event,observed_duration_months,censoring_duration_months,renewal_duration_months,renewal_contract_id,amount_clean,type_procedure,type_marche,dur_was_imputed,estimated_end_date,start_date_source,link_method,composite_score,text_similarity,cpv_match_score,cpv_used_in_score,temporal_score,flag_amount_zero,flag_amount_tiny,flag_amount_ceiling,best_composite_score,second_best_composite_score,score_margin,n_candidates_for_source,single_candidate_match,high_confidence_strict,rule_name,event_definition,is_censored
BOAMP:20-31844,BOAMP,SIREN:130029747,72.0,IT Services & Consulting,2020-03-04,48.0,1,47.37,,47.37,BOAMP:24-17454,,OUVERT,SERVICES,True,2024-03-04,publication_date,calibrated_rule,0.8491,0.6752,1.0,True,0.895,0,0,0,0.8491,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:20-32737,BOAMP,SIREN:234400034,72.0,Digital Workplace & Collaboration,2020-03-05,12.0,0,57.88,57.88,,,,OUVERT,SERVICES,False,2021-03-05,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-32203,BOAMP,NAME:nantes metropole,72.0,IT Services & Consulting,2020-03-06,48.0,0,57.85,57.85,,,,PROCEDURE_ADAPTE,SERVICES,False,2024-03-06,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-34709,BOAMP,SIREN:546650169,79.0,IT Hardware & Equipment,2020-03-08,6.0,0,57.79,57.79,,,,OUVERT,SERVICES,False,2020-09-06,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-36082,BOAMP,SIREN:214400491,,Unknown,2020-03-10,1.0,0,57.72,57.72,,,,PROCEDURE_ADAPTE,TRAVAUX,False,2020-04-09,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-35774,BOAMP,SIREN:935367433,72.0,IT Services & Consulting,2020-10-26,12.0,1,7.46,,7.46,BOAMP:21-77546,,NEGOCIE,SERVICES,False,2021-10-26,attribution_award_date,calibrated_rule,0.6352,0.8413,0.4,True,0.2433,0,0,0,0.6352,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:20-28749,BOAMP,SIREN:214401093,32.0,Telecom & Networks,2020-03-11,48.0,1,50.16,,50.16,BOAMP:24-56228,,PROCEDURE_ADAPTE,FOURNITURES,False,2024-03-11,publication_date,calibrated_rule,0.5342,0.6404,0.0,True,0.64,0,0,0,0.5342,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:20-35511,BOAMP,NAME:cci de reg ctre val de loire,30.0,IT Hardware & Equipment,2020-06-10,48.0,0,54.7,54.7,,,,OUVERT,FOURNITURES,False,2024-06-10,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-34392,BOAMP,NAME:nantes metropole,72.0,Cybersecurity,2020-03-11,48.0,0,57.69,57.69,,,,NEGOCIE,SERVICES,False,2024-03-11,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-37796,BOAMP,NAME:communaute d agglomeration du niortais,72.0,IT Services & Consulting,2020-03-12,48.0,0,57.65,57.65,,,154000.0,PROCEDURE_ADAPTE,SERVICES,False,2024-03-12,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-45001,BOAMP,SIREN:451518641,32.0,Telecom & Networks,2020-03-27,48.0,0,57.16,57.16,,,,OUVERT,FOURNITURES,True,2024-03-27,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-47300,BOAMP,SIREN:194909701,48.0,Software & Applications,2020-09-03,48.0,0,51.91,51.91,,,,OUVERT,FOURNITURES,False,2024-09-03,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-47343,BOAMP,NAME:cci metropolitaine bretagne ouest,48.0,Software & Applications,2020-04-02,48.0,0,56.96,56.96,,,,NEGOCIE,FOURNITURES,False,2024-04-02,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-48669,BOAMP,NAME:ville d orvault,72.0,Data & AI,2020-04-03,48.0,0,56.93,56.93,,,,PROCEDURE_ADAPTE,,True,2024-04-03,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-50348,BOAMP,NAME:cte de communes de la blain,72.0,IT Services & Consulting,2020-04-08,48.0,0,56.77,56.77,,,,PROCEDURE_ADAPTE,SERVICES,False,2024-04-08,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-49128,BOAMP,NAME:epf de la vendee,79.0,Unknown,2020-07-07,6.0,0,53.81,53.81,,,,OUVERT,SERVICES,False,2021-01-05,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-49221,BOAMP,NAME:conseil general de la vendee,72.0,IT Services & Consulting,2020-09-23,48.0,0,51.25,51.25,,,,OUVERT,SERVICES,False,2024-09-23,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-50446,BOAMP,SIREN:264400136,72.0,IT Services & Consulting,2020-11-04,48.0,0,49.87,49.87,,,,NEGOCIE,SERVICES,True,2024-11-04,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-50911,BOAMP,SIREN:284400017,48.0,Software & Applications,2020-07-24,48.0,0,53.25,53.25,,,,OUVERT,FOURNITURES,False,2024-07-24,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-52846,BOAMP,SIREN:285300018,35.0,Cybersecurity,2020-11-12,12.0,0,49.61,49.61,,,40000.0,OUVERT,FOURNITURES,False,2021-11-12,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-51762,BOAMP,SIREN:502035785,72.0,IT Services & Consulting,2020-07-16,12.0,0,53.52,53.52,,,,OUVERT,SERVICES,False,2021-07-16,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-54010,BOAMP,SIREN:788058030,32.0,Telecom & Networks,2020-04-19,24.0,0,56.41,56.41,,,,OUVERT,FOURNITURES,False,2022-04-19,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-54626,BOAMP,SIREN:180043010,48.0,Software & Applications,2020-04-22,12.0,0,56.31,56.31,,,195000.0,NEGOCIE,FOURNITURES,False,2021-04-22,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-54283,BOAMP,NAME:nantes metropole,72.0,Cybersecurity,2020-04-23,48.0,0,56.27,56.27,,,,NEGOCIE,SERVICES,False,2024-04-23,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-56147,BOAMP,SIREN:200069474,32.0,Telecom & Networks,2020-04-23,12.0,0,56.27,56.27,,,,PROCEDURE_ADAPTE,TRAVAUX,False,2021-04-23,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-56877,BOAMP,NAME:ville d ecouflant,32.0,Telecom & Networks,2020-04-24,4.0,0,56.24,56.24,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2020-08-23,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-58079,BOAMP,SIREN:228500013,79.0,IT Maintenance & Support,2020-08-20,36.0,1,34.72,,34.72,BOAMP:23-43183,,OUVERT,SERVICES,False,2023-08-20,attribution_award_date,calibrated_rule,0.9123,0.8874,1.0,True,0.7867,0,0,0,0.9123,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:20-49949,BOAMP,NAME:nantes metropole,48.0,Software & Applications,2020-10-08,48.0,1,50.23,,50.23,BOAMP:24-140255,,OUVERT,FOURNITURES,False,2024-10-08,attribution_award_date,calibrated_rule,0.8249,0.748,1.0,True,0.6283,0,0,0,0.8249,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:20-59734,BOAMP,NAME:gpm de nantes st nazaire,30.0,IT Hardware & Equipment,2020-05-06,48.0,0,55.85,55.85,,,200000.0,OUVERT,FOURNITURES,True,2024-05-06,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-57925,BOAMP,SIREN:248500589,32.0,Telecom & Networks,2020-09-24,24.0,0,51.22,51.22,,,370000.0,OUVERT,FOURNITURES,False,2022-09-24,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-60923,BOAMP,SIREN:451518641,32.0,Telecom & Networks,2020-08-10,48.0,0,52.69,52.69,,,,OUVERT,FOURNITURES,True,2024-08-10,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-61130,BOAMP,SIREN:214400202,32.0,Telecom & Networks,2020-10-22,12.0,0,50.3,50.3,,,,OUVERT,FOURNITURES,False,2021-10-22,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-61728,BOAMP,NAME:conseil general de la vendee,72.0,Digital Workplace & Collaboration,2020-10-28,48.0,0,50.1,50.1,,,,OUVERT,SERVICES,False,2024-10-28,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-62727,BOAMP,SIREN:264400136,72.0,IT Services & Consulting,2020-08-05,12.0,0,52.86,52.86,,,,OUVERT,SERVICES,False,2021-08-05,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-64610,BOAMP,NAME:cnieg,72.0,IT Services & Consulting,2020-09-21,48.0,0,51.31,51.31,,,,OUVERT,SERVICES,False,2024-09-21,attribution_award_date,none,,,,,,0,0,1,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-60975,BOAMP,SIREN:254902505,48.0,Software & Applications,2020-05-19,48.0,0,55.42,55.42,,,,PROCEDURE_ADAPTE,FOURNITURES,True,2024-05-19,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-65753,BOAMP,SIREN:234400034,48.0,Software & Applications,2020-07-22,12.0,1,14.55,,14.55,BOAMP:21-67771,,OUVERT,FOURNITURES,False,2021-07-22,attribution_award_date,calibrated_rule,0.6478,0.7071,0.4,True,0.575,0,0,0,0.6478,0.552,0.0958,2,False,False,balanced,calibrated_balanced,0
BOAMP:20-65717,BOAMP,SIREN:445400104,72.0,IT Services & Consulting,2020-05-20,48.0,0,55.39,55.39,,,,OUVERT,SERVICES,False,2024-05-20,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-66643,BOAMP,NAME:nantes metropole,72.0,Cybersecurity,2020-05-22,48.0,1,52.86,,52.86,BOAMP:24-117855,,OUVERT,SERVICES,False,2024-05-22,publication_date,calibrated_rule,0.6822,0.6105,1.0,True,0.19,0,0,0,0.6822,0.6393,0.0429,2,False,False,balanced,calibrated_balanced,0
BOAMP:20-67250,BOAMP,SIREN:174404301,32.0,Telecom & Networks,2020-05-22,48.0,0,55.32,55.32,,,,PROCEDURE_ADAPTE,FOURNITURES,True,2024-05-22,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-67439,BOAMP,SIREN:284400017,35.0,Cybersecurity,2020-05-25,48.0,1,42.58,,42.58,BOAMP:23-117688,,PROCEDURE_ADAPTE,FOURNITURES,True,2024-05-25,publication_date,calibrated_rule,0.5684,0.6227,0.6,True,0.0967,0,0,0,0.5684,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:20-68370,BOAMP,NAME:synd dep d energie et d eqpt de vendee,72.0,Data & AI,2020-05-26,48.0,0,55.19,55.19,,,,PROCEDURE_ADAPTE,SERVICES,True,2024-05-26,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-68352,BOAMP,SIREN:935367433,72.0,IT Maintenance & Support,2020-05-28,12.0,1,12.42,,12.42,BOAMP:21-77546,,OUVERT,SERVICES,False,2021-05-28,publication_date,calibrated_rule,0.8396,0.634,1.0,True,0.93,0,0,0,0.8396,0.7299,0.1097,5,False,True,balanced,calibrated_balanced,0
BOAMP:20-68923,BOAMP,SIREN:264400136,72.0,IT Services & Consulting,2020-05-29,12.0,1,12.35,,12.35,BOAMP:21-78563,,OUVERT,SERVICES,False,2021-05-29,publication_date,calibrated_rule,0.6321,0.6094,0.2,True,0.9417,0,0,0,0.6321,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:20-70268,BOAMP,SIREN:214401846,72.0,IT Services & Consulting,2020-09-28,25.0,0,51.08,51.08,,,208000.0,PROCEDURE_ADAPTE,SERVICES,False,2022-10-29,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-70265,BOAMP,SIREN:228500013,35.0,Cybersecurity,2020-09-19,12.0,0,51.38,51.38,,,,OUVERT,FOURNITURES,False,2021-09-19,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-70855,BOAMP,SIREN:234400034,32.0,Telecom & Networks,2020-06-02,12.0,0,54.96,54.96,,,,PROCEDURE_ADAPTE,SERVICES,False,2021-06-02,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-71814,BOAMP,SIREN:828620831,,GIS & Mapping,2020-06-04,48.0,0,54.89,54.89,,,,PROCEDURE_ADAPTE,SERVICES,True,2024-06-04,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-70746,BOAMP,NAME:le mans,45.0,Unknown,2020-10-15,36.0,0,50.53,50.53,,,,OUVERT,TRAVAUX,False,2023-10-15,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-71239,BOAMP,NAME:shema,45.0,Telecom & Networks,2020-06-05,18.0,0,54.86,54.86,,,,OUVERT,TRAVAUX,False,2021-12-04,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-72064,BOAMP,NAME:dir ouest,32.0,Telecom & Networks,2020-06-06,8.0,0,54.83,54.83,,,,OUVERT,FOURNITURES,False,2021-02-04,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-72791,BOAMP,SIREN:983291931,72.0,IT Services & Consulting,2020-09-21,16.0,1,13.21,,13.21,BOAMP:21-126360,1600000.0,OUVERT,SERVICES,False,2022-01-21,attribution_award_date,calibrated_rule,0.907,1.0,1.0,True,0.535,0,0,0,0.907,0.9007,0.0063,2,False,False,balanced,calibrated_balanced,0
BOAMP:20-74988,BOAMP,SIREN:214401119,,Data & AI,2020-06-11,48.0,0,54.66,54.66,,,,PROCEDURE_ADAPTE,TRAVAUX,True,2024-06-11,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-75569,BOAMP,NAME:crous de nantes,72.0,IT Services & Consulting,2020-10-27,12.0,0,50.13,50.13,,,,OUVERT,SERVICES,False,2021-10-27,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-76288,BOAMP,SIREN:200083392,35.0,Cybersecurity,2020-06-17,48.0,0,54.47,54.47,,,,NEGOCIE,FOURNITURES,False,2024-06-17,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-78012,BOAMP,NAME:nantes metropole,48.0,Software & Applications,2020-06-18,48.0,1,49.44,,49.44,BOAMP:24-90280,,PROCEDURE_ADAPTE,SERVICES,False,2024-06-18,publication_date,calibrated_rule,0.513,0.5274,0.0,True,0.76,0,0,0,0.513,0.5112,0.0017,2,False,False,balanced,calibrated_balanced,0
BOAMP:20-77757,BOAMP,SIREN:213502883,50.0,Unknown,2020-06-19,12.0,0,54.4,54.4,,,,OUVERT,SERVICES,False,2021-06-19,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-79138,BOAMP,NAME:agce pour l enst fr a l etranger,,Software & Applications,2020-06-19,48.0,0,54.4,54.4,,,120000.0,PROCEDURE_ADAPTE,SERVICES,False,2024-06-19,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-78639,BOAMP,SIREN:200052702,39.0,Unknown,2020-09-21,6.0,0,51.31,51.31,,,,OUVERT,FOURNITURES,False,2021-03-22,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-81059,BOAMP,SIREN:200060010,48.0,Software & Applications,2020-06-24,48.0,0,54.24,54.24,,,,PROCEDURE_ADAPTE,FOURNITURES,True,2024-06-24,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-84141,BOAMP,SIREN:246100663,72.0,IT Services & Consulting,2020-10-30,12.0,0,50.03,50.03,,,300000.0,OUVERT,SERVICES,False,2021-10-30,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-85580,BOAMP,NAME:communes vie et boulogne,72.0,IT Services & Consulting,2020-07-05,24.0,0,53.88,53.88,,,,OUVERT,SERVICES,False,2022-07-05,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-91479,BOAMP,SIREN:258500222,72.0,IT Services & Consulting,2021-01-07,24.0,1,24.61,,24.61,BOAMP:23-12403,,NEGOCIE,SERVICES,False,2023-01-07,attribution_award_date,calibrated_rule,0.6559,0.8156,0.0,True,0.8983,0,0,0,0.6559,0.653,0.0029,2,False,False,balanced,calibrated_balanced,0
BOAMP:20-85492,BOAMP,SIREN:244900015,32.0,Telecom & Networks,2020-12-03,24.0,0,48.92,48.92,,,1000000.0,OUVERT,FOURNITURES,False,2022-12-03,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-94462,BOAMP,NAME:le mans,48.0,Software & Applications,2020-10-06,12.0,0,50.82,50.82,,,,OUVERT,FOURNITURES,False,2021-10-06,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-96647,BOAMP,SIREN:214401432,48.0,Software & Applications,2020-11-02,12.0,0,49.93,49.93,,,,OUVERT,FOURNITURES,False,2021-11-02,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-97584,BOAMP,SIREN:391722881,72.0,IT Services & Consulting,2020-07-31,36.0,0,53.02,53.02,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2023-07-31,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-98331,BOAMP,SIREN:214401846,79.0,Unknown,2020-08-03,36.0,1,35.94,,35.94,BOAMP:23-110154,210000.0,PROCEDURE_ADAPTE,SERVICES,False,2023-08-03,publication_date,calibrated_rule,0.6552,0.7679,0.0,True,0.99,0,0,0,0.6552,0.5207,0.1344,2,False,False,balanced,calibrated_balanced,0
BOAMP:20-98264,BOAMP,NAME:nantes metropole,72.0,IT Services & Consulting,2020-08-05,18.0,1,18.66,,18.66,BOAMP:22-26998,,OUVERT,SERVICES,False,2022-02-03,publication_date,calibrated_rule,0.6301,0.5053,0.4,True,0.89,0,0,0,0.6301,0.5825,0.0476,2,False,False,balanced,calibrated_balanced,0
BOAMP:20-98214,BOAMP,NAME:nantes metropole,72.0,IT Services & Consulting,2020-08-05,18.0,1,18.66,,18.66,BOAMP:22-26998,,OUVERT,SERVICES,False,2022-02-03,publication_date,calibrated_rule,0.6301,0.5053,0.4,True,0.89,0,0,0,0.6301,0.5825,0.0476,2,False,False,balanced,calibrated_balanced,0
BOAMP:20-98937,BOAMP,NAME:cap atlantique,35.0,Cybersecurity,2020-12-30,12.0,0,48.03,48.03,,,200000.0,OUVERT,FOURNITURES,False,2021-12-30,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-100172,BOAMP,SIREN:246100663,72.0,IT Services & Consulting,2020-08-07,1.0,0,52.79,52.79,,,200000.0,PROCEDURE_ADAPTE,SERVICES,False,2020-09-06,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-106379,BOAMP,SIREN:194909701,48.0,Software & Applications,2020-08-29,36.0,0,52.07,52.07,,,,OUVERT,FOURNITURES,False,2023-08-29,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-107792,BOAMP,NAME:com d agglo reg nazairienne estuaire,72.0,IT Services & Consulting,2021-01-07,12.0,0,47.77,47.77,,,,PROCEDURE_ADAPTE,SERVICES,False,2022-01-07,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-109382,BOAMP,SIREN:214401846,30.0,IT Hardware & Equipment,2020-12-03,12.0,0,48.92,48.92,,,,OUVERT,FOURNITURES,False,2021-12-03,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-110872,BOAMP,NAME:cte de cnes du pays d ancenis,50.0,Telecom & Networks,2020-09-09,36.0,0,51.71,51.71,,,,PROCEDURE_ADAPTE,SERVICES,False,2023-09-09,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-110309,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2021-01-11,6.0,0,47.63,47.63,,,,OUVERT,SERVICES,False,2021-07-12,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-111698,BOAMP,SIREN:234400034,32.0,Telecom & Networks,2020-12-04,12.0,1,10.12,,10.12,BOAMP:21-67771,,OUVERT,FOURNITURES,False,2021-12-04,attribution_award_date,calibrated_rule,0.5619,0.6863,0.0,True,0.6867,0,0,0,0.5619,0.5528,0.009,3,False,False,balanced,calibrated_balanced,0
BOAMP:20-114032,BOAMP,SIREN:214400269,35.0,Cybersecurity,2020-09-17,12.0,0,51.45,51.45,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2021-09-17,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-114106,BOAMP,SIREN:194909701,72.0,IT Services & Consulting,2020-09-19,36.0,0,51.38,51.38,,,,OUVERT,SERVICES,False,2023-09-19,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-114714,BOAMP,SIREN:935367433,72.0,IT Maintenance & Support,2021-02-01,12.0,0,46.94,46.94,,,,OUVERT,SERVICES,False,2022-02-01,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-115241,BOAMP,NAME:le mans,48.0,Software & Applications,2021-02-08,12.0,0,46.71,46.71,,,,OUVERT,FOURNITURES,False,2022-02-08,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-117677,BOAMP,SIREN:935367433,30.0,IT Hardware & Equipment,2021-01-19,12.0,0,47.37,47.37,,,,OUVERT,FOURNITURES,False,2022-01-19,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-118247,BOAMP,SIREN:214401622,72.0,Cybersecurity,2020-12-16,24.0,0,48.49,48.49,,,,OUVERT,SERVICES,False,2022-12-16,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-119807,BOAMP,SIREN:200071876,,IT Maintenance & Support,2020-10-01,36.0,0,50.99,50.99,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2023-10-01,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-120399,BOAMP,SIREN:194909701,90.0,Unknown,2021-02-02,36.0,0,46.91,46.91,,,,OUVERT,SERVICES,False,2024-02-02,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-120545,BOAMP,SIREN:130001704,32.0,Telecom & Networks,2020-12-03,12.0,0,48.92,48.92,,,300000.0,OUVERT,FOURNITURES,False,2021-12-03,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-124045,BOAMP,SIREN:234400034,72.0,Cybersecurity,2021-02-02,24.0,0,46.91,46.91,,,,OUVERT,SERVICES,False,2023-02-02,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-125567,BOAMP,SIREN:234400034,48.0,Cloud & Infrastructure,2021-02-26,12.0,1,7.36,,7.36,BOAMP:21-67771,,OUVERT,FOURNITURES,False,2022-02-26,attribution_award_date,calibrated_rule,0.692,0.6166,1.0,True,0.2267,0,0,0,0.692,0.5917,0.1003,7,False,False,balanced,calibrated_balanced,0
BOAMP:20-133527,BOAMP,SIREN:228500013,72.0,IT Services & Consulting,2021-03-01,24.0,1,21.58,,21.58,BOAMP:22-166698,,OUVERT,SERVICES,False,2023-03-01,attribution_award_date,calibrated_rule,0.7548,0.7137,0.8,True,0.5967,0,0,0,0.7548,,,1,True,False,balanced,calibrated_balanced,0
BOAMP:20-137453,BOAMP,SIREN:200069474,,Data & AI,2020-11-09,4.0,0,49.7,49.7,,,,PROCEDURE_ADAPTE,FOURNITURES,False,2021-03-10,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-138135,BOAMP,SIREN:234400034,32.0,Telecom & Networks,2021-02-10,12.0,1,11.04,,11.04,BOAMP:21-116891,,OUVERT,FOURNITURES,False,2022-02-10,attribution_award_date,calibrated_rule,0.551,0.5825,0.0,True,0.84,0,0,0,0.551,0.5433,0.0077,4,False,False,balanced,calibrated_balanced,0
BOAMP:20-142134,BOAMP,NAME:nantes metropole,32.0,Telecom & Networks,2020-11-20,5.5,0,49.34,49.34,,,,PROCEDURE_ADAPTE,TRAVAUX,False,2021-05-06,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-142015,BOAMP,SIREN:234400034,72.0,IT Services & Consulting,2020-11-21,36.0,0,49.31,49.31,,,,OUVERT,SERVICES,False,2023-11-21,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-143091,BOAMP,SIREN:130029747,38.0,Unknown,2021-04-27,12.0,0,44.15,44.15,,,,OUVERT,FOURNITURES,False,2022-04-27,attribution_award_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-148013,BOAMP,SIREN:935367433,45.0,Data & AI,2020-12-05,22.0,0,48.85,48.85,,,,OUVERT,TRAVAUX,False,2022-10-05,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
BOAMP:20-149977,BOAMP,NAME:cte cnes du pays de chateau de gontier,64.0,Digital Workplace & Collaboration,2020-12-11,24.0,0,48.65,48.65,,,,OUVERT,SERVICES,False,2022-12-11,publication_date,none,,,,,,0,0,0,,,,0,False,False,balanced,calibrated_balanced,1
