buyer_name_raw,buyer_name_clean,buyer_key,dept_code,query_used,entity_type_detected,nature_juridique_filter,candidate_rank,candidate_siren,candidate_siret,candidate_name,candidate_naf,candidate_nature_juridique,candidate_city,candidate_postal_code,name_similarity,dept_match,enrichment_score
LA GARNACHE,la garnache,NAME:la garnache,85,garnache,DEFAULT,,2.0,844388777,84438877700022,PHARMACIE DE LA GARNACHE,47.73Z,5485,LA GARNACHE,85710,69.5,True,69.5
LA GARNACHE,la garnache,NAME:la garnache,85,garnache,DEFAULT,,3.0,799808142,79980814200019,LA GARNACHE OPTIQUE,47.78A,5499,LA GARNACHE,85710,74.7,True,74.7
LA GARNACHE,la garnache,NAME:la garnache,85,garnache,DEFAULT,,4.0,753953090,75395309000028,TAEKWONDO LA GARNACHE,93.12Z,9220,LA GARNACHE,85710,69.5,True,69.5
LA GARNACHE,la garnache,NAME:la garnache,85,garnache,DEFAULT,,5.0,823039508,82303950800010,L ATELIER DE LA MUSIQUE LA GARNACHE,85.52Z,9220,LA GARNACHE,85710,58.0,True,58.0
LA GARNACHE,la garnache,NAME:la garnache,85,garnache,DEFAULT,,6.0,520160722,52016072200010,L'OUTIL EN MAIN DE LA GARNACHE,94.99Z,9220,LA GARNACHE,85710,67.3,True,67.3
LA GARNACHE,la garnache,NAME:la garnache,85,garnache,DEFAULT,,7.0,450646484,45064648400029,ECOLE DE VEUZE DE LA GARNACHE,90.01Z,9220,LA GARNACHE,85710,65.1,True,65.1
LA GARNACHE,la garnache,NAME:la garnache,85,garnache,DEFAULT,,8.0,499474237,49947423700025,LA GARNACHE LES COEURS EN FETE,94.99Z,9220,SAINT-CHRISTOPHE-DU-LIGNERON,85670,65.1,True,65.1
LA GARNACHE,la garnache,NAME:la garnache,85,garnache,DEFAULT,,9.0,882666274,88266627400015,MARTIAL CLUB LA GARNACHE,93.12Z,9220,SAINT-CHRISTOPHE-DU-LIGNERON,85670,63.2,True,63.2
LA GARNACHE,la garnache,NAME:la garnache,85,garnache,DEFAULT,,10.0,937777449,93777744900011,CLUB ALPIN - LA GARNACHE,93.12Z,9220,LA GARNACHE,85710,67.3,True,67.3
Région Bretagne,region bretagne,NAME:region bretagne,22,region bretagne,REGION,7230,1.0,233500016,23350001600040,REGION BRETAGNE,84.11Z,7230,RENNES,35700,100.0,False,100.0
"Syndicat Mixte "" Sarthe Numérique """,syndicat mixte sarthe numerique,NAME:syndicat mixte sarthe numerique,72,mixte sarthe numerique,EPCI,7340,1.0,257202432,25720243200015,SYNDICAT MIXTE SARTHE NUMERIQUE,61.90Z,7355,LE MANS,72000,100.0,True,100.0
COMMUNE DE LA FERTE-BERNARD,la ferte bernard,NAME:la ferte bernard,72,commune la ferte bernard,COMMUNE,7210,1.0,217201326,21720132600014,COMMUNE DE LA FERTE BERNARD,84.11Z,7210,LA FERTE-BERNARD,72400,100.0,True,100.0
Clisson Sèvre et Maine Agglo,clisson sevre et maine agglo,NAME:clisson sevre et maine agglo,44,clisson sevre maine agglo,DEFAULT,,1.0,200067635,20006763500132,CA CLISSON SEVRE ET MAINE AGGLO,84.11Z,7348,CLISSON,44190,100.0,True,100.0
Clisson Sèvre et Maine Agglo,clisson sevre et maine agglo,NAME:clisson sevre et maine agglo,44,clisson sevre maine agglo,DEFAULT,,2.0,923832380,92383238000011,CLISSON SEVRE LOIRE TOURISME,79.90Z,5599,CLISSON,44190,64.4,True,64.4
Clisson Sèvre et Maine Agglo,clisson sevre et maine agglo,NAME:clisson sevre et maine agglo,44,clisson sevre maine agglo,DEFAULT,,3.0,482414216,48241421600044,LE VOYAGE A NANTES,91.03Z,5599,NANTES,44000,36.8,True,36.8
Clisson Sèvre et Maine Agglo,clisson sevre et maine agglo,NAME:clisson sevre et maine agglo,44,clisson sevre maine agglo,DEFAULT,,4.0,794591396,79459139600021,LES VIGNERONS DE LA VALLEE DE CLISSON,94.99Z,9220,CLISSON,44190,55.1,True,55.1
CORLAB,corlab,NAME:corlab,22,corlab,DEFAULT,,1.0,100492784,10049278400010,CORLAB,70.10Z,5710,VILLEVEYRAC,34560,100.0,False,100.0
CORLAB,corlab,NAME:corlab,22,corlab,DEFAULT,,2.0,432877595,43287759500038,COORDINATION DES RADIOS LOCALES ET ASSOCIATIVES DE BRETAGNE (CORLAB),60.10Z,9220,RENNES,35200,27.4,False,27.4
CORLAB,corlab,NAME:corlab,22,corlab,DEFAULT,,3.0,877861229,87786122900020,CORLAB PLUS,60.10Z,9220,QUIMPERLE,29300,78.6,False,78.6
GROUPEMENT D INTERET PUBLIC PIX,groupement d interet public pix,NAME:groupement d interet public pix,75,groupement interet public pix,DEFAULT,,1.0,130023435,13002343500022,GROUPEMENT D INTERET PUBLIC PIX (GIP),84.12Z,7410,PARIS,75019,100.0,True,100.0
COMMUNE DE CESSON SEVIGNE,cesson sevigne,NAME:cesson sevigne,35,commune cesson sevigne,COMMUNE,7210,1.0,213500515,21350051500019,COMMUNE DE CESSON SEVIGNE,84.11Z,7210,CESSON-SEVIGNE,35510,100.0,True,100.0
URSSAF des Pays de la Loire,urssaf des pays de la loire,NAME:urssaf des pays de la loire,44,urssaf pays loire,DEFAULT,,1.0,535104756,53510475600015,URSSAF DES PAYS DE LA LOIRE,84.30A,8110,NANTES,44200,100.0,True,100.0
URSSAF des Pays de la Loire,urssaf des pays de la loire,NAME:urssaf des pays de la loire,44,urssaf pays loire,DEFAULT,,2.0,750773392,75077339200014,COMITE SOCIAL ET ECONOMIQUE DE L'URSSAF DES PAYS DE LA LOIRE,94.20Z,8310,NANTES,44200,65.6,True,65.6
Territoire d'Énergie de Mayenne,territoire d energie de mayenne,NAME:territoire d energie de mayenne,53,territoire energie mayenne,DEFAULT,,1.0,200082477,20008247700015,TERRITOIRE D'ENERGIE MAYENNE (TE53),84.13Z,7354,CHANGE,53810,99.2,True,99.2
Territoire d'Énergie de Mayenne,territoire d energie de mayenne,NAME:territoire d energie de mayenne,53,territoire energie mayenne,DEFAULT,,2.0,907653430,90765343000013,SEM ENERGIE MAYENNE (SEM ENERGIE MAYENNE) (SEM EM),35.11Z,5599,CHANGE,53810,65.3,True,65.3
CCAS coulaines,ccas coulaines,NAME:ccas coulaines,72,ccas ccas coulaines,CCAS,7361,1.0,267200483,26720048300019,CTRE COM ACTION SOCIALE DE COULAINES,88.10A,7361,COULAINES,72190,55.1,True,55.1
CCI Pays de la Loire,cci pays de la loire,NAME:cci pays de la loire,44,cci pays loire,DEFAULT,,1.0,924715238,92471523800011,CSE CCI PAYS DE LA LOIRE,94.20Z,8310,SAINT-HERBLAIN,44800,95.5,True,95.5
CCI Pays de la Loire,cci pays de la loire,NAME:cci pays de la loire,44,cci pays loire,DEFAULT,,2.0,860800077,86080007700098,LOIRE ATLANTIQUE DEVELOPPEMENT SELA (SELA),42.99Z,5515,NANTES,44200,34.5,True,34.5
CCI Pays de la Loire,cci pays de la loire,NAME:cci pays de la loire,44,cci pays loire,DEFAULT,,3.0,302494398,30249439800290,ESPACIL HABITAT SA D'HABITATIONS A LOYER MODERE,68.20A,5546,RENNES,35700,25.9,False,25.9
CCI Pays de la Loire,cci pays de la loire,NAME:cci pays de la loire,44,cci pays loire,DEFAULT,,4.0,184401289,18440128900386,CHAMBRE DE COMMERCE ET D INDUSTRIE DE REGION PAYS DE LA LOIRE (CCIR),94.11Z,7381,SAINT-HERBLAIN,44800,49.8,True,49.8
CCI Pays de la Loire,cci pays de la loire,NAME:cci pays de la loire,44,cci pays loire,DEFAULT,,5.0,483207569,48320756900029,LA FOLLE JOURNEE,90.01Z,5599,NANTES,44000,29.6,True,29.6
CCI Pays de la Loire,cci pays de la loire,NAME:cci pays de la loire,44,cci pays loire,DEFAULT,,6.0,802297390,80229739000014,ASSOCIATION DES AILES POUR L'OUEST,94.99Z,9220,NANTES,44300,40.0,True,40.0
Commune de Saint Mars du Désert,saint mars du desert,NAME:saint mars du desert,44,commune saint mars du desert,COMMUNE,7210,1.0,214401796,21440179600088,COMMUNE DE SAINT-MARS-DU-DESERT,84.11Z,7210,SAINT-MARS-DU-DESERT,44850,100.0,True,100.0
ADAR44,adar44,NAME:adar44,44,adar44,DEFAULT,,1.0,841871932,84187193200015,ADAR44,56.10C,5499,NANTES,44300,100.0,True,100.0
Commune Bagnoles de l'Orne Normandie,commune bagnoles de l orne normandie,NAME:commune bagnoles de l orne normandie,61,commune bagnoles orne normandie,DEFAULT,,1.0,200055812,20005581200016,COMMUNE DE BAGNOLES DE L'ORNE NORMANDIE,84.11Z,7210,BAGNOLES-DE-L'ORNE-NORMANDIE,61140,100.0,True,100.0
Commune Bagnoles de l'Orne Normandie,commune bagnoles de l orne normandie,NAME:commune bagnoles de l orne normandie,61,commune bagnoles orne normandie,DEFAULT,,2.0,982935934,98293593400017,SPL DESTINATION TOURISTIQUE DOMFRONT BAGNOLES,79.90Z,5599,BAGNOLES-DE-L'ORNE-NORMANDIE,61140,54.8,True,54.8
Commune Bagnoles de l'Orne Normandie,commune bagnoles de l orne normandie,NAME:commune bagnoles de l orne normandie,61,commune bagnoles orne normandie,DEFAULT,,3.0,481825503,48182550300024,ISABELLE COMMUN,55.20Z,1000,BAGNOLES-DE-L'ORNE-NORMANDIE,61140,43.5,True,43.5
Mairie de Saint-Gilles-Croix-de-Vie,saint gilles croix de vie,NAME:saint gilles croix de vie,85,commune saint gilles croix de vie,COMMUNE,7210,1.0,218502227,21850222700018,COMMUNE DE SAINT-GILLES-CROIX-DE-VIE,84.11Z,7210,SAINT-GILLES-CROIX-DE-VIE,85800,100.0,True,100.0
Mairie de Saint-Gilles-Croix-de-Vie,saint gilles croix de vie,NAME:saint gilles croix de vie,85,commune saint gilles croix de vie,COMMUNE,7210,2.0,219200243,21920024300018,COMMUNE DE CLICHY,84.11Z,7210,CLICHY,92110,33.4,False,33.4
Communauté de Communes de Nozay,communes de nozay,NAME:communes de nozay,44,communaute communes nozay,EPCI,7340,,,,,,,,,0.0,False,0.0
Université de Rennes 1,rennes 1,NAME:rennes 1,35,universite rennes 1,UNIV,7383,1.0,193509379,19350937900015,UNIVERSITE RENNES  II  HAUTE BRETAGNE,85.42Z,7383,RENNES,35000,72.0,True,72.0
Commune d'Ancenis-Saint-Géréon,commune d ancenis saint gereon,NAME:commune d ancenis saint gereon,44,commune ancenis saint gereon,DEFAULT,,1.0,200083228,20008322800011,COMMUNE DE ANCENIS-SAINT-GEREON,84.11Z,7210,ANCENIS-SAINT-GEREON,44150,100.0,True,100.0
Commune d'Ancenis-Saint-Géréon,commune d ancenis saint gereon,NAME:commune d ancenis saint gereon,44,commune ancenis saint gereon,DEFAULT,,2.0,244400552,24440055200026,COMMUNAUTE DE COMMUNES DU PAYS D'ANCENIS (COMPA),84.11Z,7346,ANCENIS-SAINT-GEREON,44150,62.6,True,62.6
Commune d'Ancenis-Saint-Géréon,commune d ancenis saint gereon,NAME:commune d ancenis saint gereon,44,commune ancenis saint gereon,DEFAULT,,3.0,200083152,20008315200013,COMMUNE DE VAL-DE-SCIE,84.11Z,7210,VAL-DE-SCIE,76720,52.0,False,52.0
Commune d'Ancenis-Saint-Géréon,commune d ancenis saint gereon,NAME:commune d ancenis saint gereon,44,commune ancenis saint gereon,DEFAULT,,4.0,511024812,51102481200048,BILLY ZIMMER (ETS BILLY),43.91B,1000,CIRIERES,79140,26.1,False,26.1
Mairie de Sucé sur Erdre,suce sur erdre,NAME:suce sur erdre,44,commune suce sur erdre,COMMUNE,7210,1.0,214402018,21440201800011,COMMUNE DE SUCE-SUR-ERDRE,84.11Z,7210,SUCE-SUR-ERDRE,44240,100.0,True,100.0
Mairie de La Baule-Escoublac,la baule escoublac,NAME:la baule escoublac,44,commune la baule escoublac,COMMUNE,7210,1.0,214400558,21440055800018,COMMUNE DE LA BAULE-ESCOUBLAC,84.11Z,7210,LA BAULE-ESCOUBLAC,44500,100.0,True,100.0
ANGERS LOIRE ECO,angers loire eco,NAME:angers loire eco,49,angers loire eco,DEFAULT,,1.0,840423198,84042319800026,ANGERS LOIRE ECO,68.31Z,6220,ANGERS,49100,100.0,True,100.0
ANGERS LOIRE ECO,angers loire eco,NAME:angers loire eco,49,angers loire eco,DEFAULT,,2.0,309458628,30945862800018,ASS D'ECO RURALE DE M ET LOIRE,85.59A,9220,ANGERS,49100,68.5,True,68.5
ANGERS LOIRE ECO,angers loire eco,NAME:angers loire eco,49,angers loire eco,DEFAULT,,3.0,751379769,75137976900027,ECO-FORMATIONS DES PAYS DE LA LOIRE,94.99Z,9220,ANGERS,49000,49.2,True,49.2
ANGERS LOIRE ECO,angers loire eco,NAME:angers loire eco,49,angers loire eco,DEFAULT,,4.0,510554603,51055460300017,ECRINS LOIRE ECO-RECYCLAGE INFORMATIQUE-INSERTION,94.99Z,9220,ANGERS,49100,42.3,True,42.3
EPCC Les Quinconces & L'Espal,epcc les quinconces l espal,NAME:epcc les quinconces l espal,72,epcc quinconces espal,DEFAULT,,,,,,,,,,0.0,False,0.0
Agence de l'eau Loire-Bretagne,agence de l eau loire bretagne,NAME:agence de l eau loire bretagne,45,agence eau loire bretagne,DEFAULT,,1.0,184503019,18450301900012,AGENCE DE L'EAU LOIRE-BRETAGNE,84.13Z,7385,ORLEANS,45100,100.0,True,100.0
Agence de l'eau Loire-Bretagne,agence de l eau loire bretagne,NAME:agence de l eau loire bretagne,45,agence eau loire bretagne,DEFAULT,,2.0,509637815,50963781500069,AQUANOVA POLE EAU DE LA LOIRE AU RHIN (AQUANOVA),94.99Z,9220,COURBEVOIE,92400,52.4,False,52.4
GIP RESAH,gip resah,NAME:gip resah,44,gip resah,DEFAULT,,,,,,,,,,0.0,False,0.0
Rectorat Division Scus,rectorat division scus,NAME:rectorat division scus,44,rectorat division scus,DEFAULT,,,,,,,,,,0.0,False,0.0
Commune de VALLONS-DE-L'ERDRE,vallons de l erdre,NAME:vallons de l erdre,44,commune vallons de l erdre,COMMUNE,7210,1.0,200078079,20007807900015,COMMUNE DE VALLONS-DE-L'ERDRE,84.11Z,7210,VALLONS-DE-L'ERDRE,44540,100.0,True,100.0
CONSEIL DEPARTEMENTAL DE LOIRE-ATLANTI,de loire atlanti,NAME:de loire atlanti,44,conseil departemental loire atlanti,DEFAULT,,1.0,130030398,13003039800015,DAC LOIRE-ATLANTIQUE,84.12Z,9970,NANTES,44200,63.8,True,63.8
St Gilles Croix de Vie Agglomération,st gilles croix de vie agglomeration,NAME:st gilles croix de vie agglomeration,85,st gilles croix vie agglomeration,DEFAULT,,,,,,,,,,0.0,False,0.0
Rectorat de Rennes,rectorat de rennes,NAME:rectorat de rennes,35,rectorat rennes,DEFAULT,,1.0,173504309,17350430900019,RECTORAT DE L'ACADEMIE DE RENNES,84.12Z,7179,RENNES,35700,84.9,True,84.9
Rectorat de Rennes,rectorat de rennes,NAME:rectorat de rennes,35,rectorat rennes,DEFAULT,,2.0,849480173,84948017300012,RECTORAT EN CHOEUR,90.01Z,9220,RENNES,35700,57.3,True,57.3
Rectorat de Rennes,rectorat de rennes,NAME:rectorat de rennes,35,rectorat rennes,DEFAULT,,3.0,522909274,52290927400014,AMICALE DU RECTORAT,94.99Z,9220,RENNES,35700,55.6,True,55.6
Rectorat de Rennes,rectorat de rennes,NAME:rectorat de rennes,35,rectorat rennes,DEFAULT,,4.0,334159472,33415947200458,ANSAMBLE,56.29A,5710,VANNES,56000,26.1,False,26.1
DGAC DSNA,dgac dsna,NAME:dgac dsna,33,dgac dsna,DEFAULT,,1.0,120064027,12006402700077,DIRECTION DES SERVICES DE LA NAVIGATION AERIENNE (DSNA),84.13Z,7160,PARIS,75015,30.9,False,30.9
Agence Régionale de Santé (ARS),agence regionale de sante ars,NAME:agence regionale de sante ars,69,agence regionale sante ars,DEFAULT,,1.0,130008071,13000807100123,AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES (ARS),84.12Z,7385,LYON,69003,79.2,True,79.2
Théatre Le Quai,theatre le quai,NAME:theatre le quai,49,theatre quai,DEFAULT,,1.0,903807220,90380722000012,THEATRE LE QUAI,90.01Z,9220,TROYES,10000,100.0,False,100.0
Théatre Le Quai,theatre le quai,NAME:theatre le quai,49,theatre quai,DEFAULT,,2.0,410464887,41046488700026,LE THEATRE D'ISIS,90.01Z,9220,MONTESSON,78360,79.0,False,79.0
Théatre Le Quai,theatre le quai,NAME:theatre le quai,49,theatre quai,DEFAULT,,3.0,542063474,54206347400010,SOCIETE DU THEATRE DES NOUVEAUTES,90.01Z,5710,PARIS,75009,70.7,False,70.7
Théatre Le Quai,theatre le quai,NAME:theatre le quai,49,theatre quai,DEFAULT,,4.0,339916736,33991673600046,THEATRE ALIBI,90.01Z,9220,BASTIA,20200,84.0,False,84.0
Théatre Le Quai,theatre le quai,NAME:theatre le quai,49,theatre quai,DEFAULT,,5.0,384956199,38495619900069,DECLIC THEATRE,90.01Z,9220,UZES,30700,73.2,False,73.2
Théatre Le Quai,theatre le quai,NAME:theatre le quai,49,theatre quai,DEFAULT,,6.0,377823463,37782346300049,THEATRE DE L IMPREVU,90.01Z,9220,ORLEANS,45100,70.7,False,70.7
Théatre Le Quai,theatre le quai,NAME:theatre le quai,49,theatre quai,DEFAULT,,7.0,378960470,37896047000011,THEATRE ARTISTIQUE,90.01Z,9220,PARIS,75012,70.7,False,70.7
Théatre Le Quai,theatre le quai,NAME:theatre le quai,49,theatre quai,DEFAULT,,8.0,381653187,38165318700025,THEATRE DE LA SOURCE,90.01Z,9220,BORDEAUX,33000,73.2,False,73.2
Théatre Le Quai,theatre le quai,NAME:theatre le quai,49,theatre quai,DEFAULT,,9.0,444280770,44428077000025,THEATRE DES CINQUANTE,90.01Z,9220,PARIS,75019,79.9,False,79.9
Théatre Le Quai,theatre le quai,NAME:theatre le quai,49,theatre quai,DEFAULT,,10.0,432916971,43291697100034,A TOI THEATRE,90.01Z,9220,PARIS,75010,64.9,False,64.9
GCSMS PART'AGE 72,gcsms part age 72,NAME:gcsms part age 72,72,gcsms part age 72,DEFAULT,,,,,,,,,,0.0,False,0.0
COMMUNE DE MURS ERIGNE,murs erigne,NAME:murs erigne,49,commune murs erigne,COMMUNE,7210,1.0,214902231,21490223100148,COMMUNE DE MURS-ERIGNE,84.11Z,7210,MURS-ERIGNE,49610,100.0,True,100.0
DEPARTEMENT DE VENDEE,vendee,NAME:vendee,85,departement vendee,DEFAULT,,1.0,228500013,22850001300658,DEPARTEMENT DE VENDEE,84.11Z,7220,LA ROCHE-SUR-YON,85000,100.0,True,100.0
DEPARTEMENT DE VENDEE,vendee,NAME:vendee,85,departement vendee,DEFAULT,,2.0,178500013,17850001300010,PREFECTURE DE DEPARTEMENT VENDEE,84.11Z,7172,LA ROCHE-SUR-YON,85000,84.6,True,84.6
DEPARTEMENT DE VENDEE,vendee,NAME:vendee,85,departement vendee,DEFAULT,,3.0,498772292,49877229200013,ASSOCIATION F.O. CONSOMMATEURS DEPARTEMENT DE LA VENDEE,94.99Z,9220,LA ROCHE-SUR-YON,85000,74.7,True,74.7
DEPARTEMENT DE VENDEE,vendee,NAME:vendee,85,departement vendee,DEFAULT,,4.0,499249126,49924912600024,GROUPEMENT DE DEFENSE SANITAIRE DES ABEILLES DU DEPARTEMENT DE LA VENDEE,94.99Z,9220,LA ROCHE-SUR-YON,85000,56.6,True,56.6
DEPARTEMENT DE VENDEE,vendee,NAME:vendee,85,departement vendee,DEFAULT,,5.0,499541878,49954187800017,AGRICULTEURS FRANCAIS ET DEVELOPPEMENT INTERNATIONAL DU DEPARTEMENT DE LA VENDEE,94.99Z,9220,LA ROCHE-SUR-YON,85000,49.9,True,49.9
DEPARTEMENT DE VENDEE,vendee,NAME:vendee,85,departement vendee,DEFAULT,,6.0,850871823,85087182300025,UNION NATIONALE DES PERSONNELS ET RETRAITES DE LA GENDARMERIE DU DEPARTEMENT DE LA VENDEE (U.N.P.R.G),94.99Z,9220,LES SABLES D'OLONNE,85100,45.9,True,45.9
DEPARTEMENT DE VENDEE,vendee,NAME:vendee,85,departement vendee,DEFAULT,,7.0,498909241,49890924100016,COMITE TOURISME EQUESTRE RANDONNEE EQUITATION LOISIRS DEPARTEMENT VENDEE,94.99Z,9220,LA ROCHE-SUR-YON,85000,48.0,True,48.0
DEPARTEMENT DE VENDEE,vendee,NAME:vendee,85,departement vendee,DEFAULT,,8.0,546650169,54665016900057,VENDEE EXPANSION - SEM,94.11Z,5515,LA ROCHE-SUR-YON,85000,68.7,True,68.7
DEPARTEMENT DE VENDEE,vendee,NAME:vendee,85,departement vendee,DEFAULT,,9.0,576350169,57635016900016,SOCIETE D'AMENAGEMENT FONCIER ET D'ETABLISSEMENT RURAL PAYS DE LA LOIRE (SAFER PAYS DE LA LOIRE) (SAFER PAYS DE LA LOI),42.99Z,5530,LE MANS,72000,25.6,False,25.6
DEPARTEMENT DE VENDEE,vendee,NAME:vendee,85,departement vendee,DEFAULT,,10.0,788779502,78877950200012,VENDEE EXPANSION - SPL,71.12B,5599,LA ROCHE-SUR-YON,85000,68.7,True,68.7
Ville de Chemillé en Anjou,chemille en anjou,NAME:chemille en anjou,49,commune chemille en anjou,COMMUNE,7210,1.0,200053593,20005359300014,COMMUNE DE CHEMILLE-EN-ANJOU,84.11Z,7210,CHEMILLE-EN-ANJOU,49120,100.0,True,100.0
UBS,ubs,NAME:ubs,56,ubs,DEFAULT,,1.0,195617188,19561718800600,UNIVERSITE DE BRETAGNE SUD (UBS),85.42Z,7383,LORIENT,56100,28.0,True,28.0
UBS,ubs,NAME:ubs,56,ubs,DEFAULT,,2.0,931920193,93192019300014,UBS SAILING TEAM,93.12Z,9220,LORIENT,56100,39.6,True,39.6
UBS,ubs,NAME:ubs,56,ubs,DEFAULT,,3.0,479287641,47928764100019,E.L.I.P.S.S.,94.99Z,9220,LORIENT,56100,16.7,True,16.7
CC Sud Vendée Littoral,cc sud vendee littoral,NAME:cc sud vendee littoral,85,cc sud vendee littoral,DEFAULT,,1.0,200073260,20007326000016,CC SUD VENDEE LITTORAL,84.11Z,7346,LUCON,85400,100.0,True,100.0
SPM - DSAF - BCP,spm dsaf bcp,NAME:spm dsaf bcp,75,spm dsaf bcp,DEFAULT,,,,,,,,,,0.0,False,0.0
SPL EAU DU BASSIN RENNAIS,spl eau du bassin rennais,NAME:spl eau du bassin rennais,35,eau bassin rennais,DEFAULT,,1.0,798203576,79820357600029,SPL EAU DU BASSIN RENNAIS,36.00Z,5599,RENNES,35000,100.0,True,100.0
SPL EAU DU BASSIN RENNAIS,spl eau du bassin rennais,NAME:spl eau du bassin rennais,35,eau bassin rennais,DEFAULT,,2.0,253502629,25350262900020,COLLECTIVITE EAU DU BASSIN RENNAIS (CEBR),36.00Z,7354,RENNES,35200,74.7,True,74.7
SPL EAU DU BASSIN RENNAIS,spl eau du bassin rennais,NAME:spl eau du bassin rennais,35,eau bassin rennais,DEFAULT,,3.0,819830894,81983089400013,SYNDICAT FORCE OUVRIERE SOCIETE PUBLIQUE LOCALE DE L'EAU DU BASSIN RENNAIS,94.20Z,8410,RENNES,35000,61.7,True,61.7
SPL EAU DU BASSIN RENNAIS,spl eau du bassin rennais,NAME:spl eau du bassin rennais,35,eau bassin rennais,DEFAULT,,4.0,912047271,91204727100016,TERRES DE SOURCES (TERRES DE SOURCES),46.39B,5710,RENNES,35000,34.0,True,34.0
Communauté de communes BAUGEOIS VALLEE,communes baugeois vallee,NAME:communes baugeois vallee,49,communaute communes baugeois vallee,EPCI,7340,,,,,,,,,0.0,False,0.0
COM DE COMMUNES DE BELLE ILE EN MER,com de communes de belle ile en mer,NAME:com de communes de belle ile en mer,56,com communes belle ile mer,DEFAULT,,,,,,,,,,0.0,False,0.0
DEPAFI,depafi,NAME:depafi,75,depafi,DEFAULT,,,,,,,,,,0.0,False,0.0
ville de Bouchemaine,bouchemaine,NAME:bouchemaine,49,commune bouchemaine,COMMUNE,7210,1.0,214900359,21490035900016,COMMUNE DE BOUCHEMAINE,84.11Z,7210,BOUCHEMAINE,49080,100.0,True,100.0
Commune d'Indre,commune d indre,NAME:commune d indre,44,commune indre,DEFAULT,,1.0,214400749,21440074900013,COMMUNE D'INDRE,84.11Z,7210,INDRE,44610,100.0,True,100.0
Commune d'Indre,commune d indre,NAME:commune d indre,44,commune indre,DEFAULT,,2.0,823930094,82393009400011,COMITE DES OEUVRES SOCIALES DU PERSONNEL DE LA COMMUNE D'INDRE,94.99Z,9220,INDRE,44610,51.3,True,51.3
Ville de Lagord,lagord,NAME:lagord,17,commune lagord,COMMUNE,7210,1.0,211702006,21170200600019,COMMUNE DE LAGORD,84.11Z,7210,LAGORD,17140,100.0,True,100.0
Afac-Agroforesteries,afac agroforesteries,NAME:afac agroforesteries,34,afac agroforesteries,DEFAULT,,1.0,508047396,50804739600033,ASSOCIATION FRANCAISE ARBRES CHAMPETRES ET AGROFORESTERIES (AFAC AGROFORESTERIES),94.99Z,9220,PARIS,75011,55.6,False,55.6
Afac-Agroforesteries,afac agroforesteries,NAME:afac agroforesteries,34,afac agroforesteries,DEFAULT,,2.0,924401706,92440170600016,AFAC-AGROFORESTERIES NOUVELLE AQUITAINE,94.99Z,9220,LA ROCHELLE,17000,75.8,False,75.8
CENOVIA CITES,cenovia cites,NAME:cenovia cites,72,cenovia cites,DEFAULT,,1.0,834692402,83469240200011,CENOVIA CITES,74.90B,5599,LE MANS,72000,100.0,True,100.0
SPL GOLFE DU MORBIHAN VANNES TOURISME,spl golfe du morbihan vannes tourisme,NAME:spl golfe du morbihan vannes tourisme,56,golfe morbihan vannes tourisme,DEFAULT,,1.0,789660784,78966078400024,GOLFE DU MORBIHAN VANNES TOURISME,79.90Z,4140,VANNES,56000,100.0,True,100.0
SPL GOLFE DU MORBIHAN VANNES TOURISME,spl golfe du morbihan vannes tourisme,NAME:spl golfe du morbihan vannes tourisme,56,golfe morbihan vannes tourisme,DEFAULT,,2.0,912636966,91263696600018,SPL GOLFE DU MORBIHAN - VANNES TOURISME,90.04Z,6901,VANNES,56000,100.0,True,100.0
UNICANCER ACHATS,unicancer achats,NAME:unicancer achats,49,unicancer achats,DEFAULT,,,,,,,,,,0.0,False,0.0
TERRITOIRE ENERGIE LOIRE ATLANTIQUE,territoire energie loire atlantique,NAME:territoire energie loire atlantique,44,territoire energie loire atlantique,DEFAULT,,1.0,200014926,20001492600030,TERRITOIRE D ENERGIE LOIRE ATLANTIQUE (TE44) (TE44),84.11Z,7354,ORVAULT,44700,95.5,True,95.5
UNIVERSITE GUSTAVE EIFFEL,universite gustave eiffel,NAME:universite gustave eiffel,77,universite gustave eiffel,DEFAULT,,1.0,130026123,13002612300013,UNIVERSITE GUSTAVE EIFFEL,85.42Z,7383,CHAMPS-SUR-MARNE,77420,100.0,True,100.0
UNIVERSITE GUSTAVE EIFFEL,universite gustave eiffel,NAME:universite gustave eiffel,77,universite gustave eiffel,DEFAULT,,2.0,901311092,90131109200018,UNIVERSITE GUSTAVE EIFFEL CHEERLEADING,93.19Z,9220,CHAMPS-SUR-MARNE,77420,87.4,True,87.4
UNIVERSITE GUSTAVE EIFFEL,universite gustave eiffel,NAME:universite gustave eiffel,77,universite gustave eiffel,DEFAULT,,3.0,921698445,92169844500019,FONDATION UNIVERSITE GUSTAVE EIFFEL,94.99Z,9300,CHAMPS-SUR-MARNE,77420,100.0,True,100.0
UNIVERSITE GUSTAVE EIFFEL,universite gustave eiffel,NAME:universite gustave eiffel,77,universite gustave eiffel,DEFAULT,,4.0,450370168,45037016800012,ASSOCIATION SPORTIVE DE L'UNIVERSITE GUSTAVE EIFFEL (ASU GUSTAVE EIFFEL),93.12Z,9220,CHAMPS-SUR-MARNE,77420,72.1,True,72.1
