contract_id,idweb,notice_id,buyer_key,buyer_key_type,buyer_name_raw,buyer_name_normalized,buyer_siren_clean,buyer_siret_clean,buyer_siren_enriched,segment,cpv_clean,cpv_div2,cpv_class4,cpv_category5,cpv_is_missing,cpv_is_generic,objet,objet_clean,source_date,source_date_source,declared_duration_months,duration_imputed_flag,estimated_end_date,recurrence_window_close,eligible_for_linkage,censoring_date,censoring_duration_months,amount_clean,type_procedure,type_marche,raw_trace_id
BOAMP:25-73236,25-73236,25-73236,SIRET:13002974700016,SIRET,Nantes Université,nantes universite,,13002974700016,130029747,IT Services & Consulting,72224000,72,7222,72224,False,False,"Accord-cadre relatif aux prestations d’évaluation, d’expertise et d’appui au montage de projets pour Nantes Université",accord cadre relatif aux prestations d evaluation d expertise et d appui au montage de projets pour nantes universite,2025-07-01,publication_date,6.0,False,2026-01-01,2026-07-01,True,2026-07-09,12.25,600000.0,OUVERT,SERVICES,BOAMP:25-73236
BOAMP:25-73811,25-73811,25-73811,SIREN:227200029,SIREN_ENRICHED,Département de la Sarthe,departement sarthe,,,227200029,Digital Workplace & Collaboration,72212730,72,7221,72212,False,False,ÉVOLUTION ET MAINTENANCE DES MATÉRIELS ET LOGICIELS DE SÉCURITÉ DU DÉPARTEMENT DE LA SARTHE,evolution et maintenance des materiels et logiciels de securite du departement de la sarthe,2025-07-02,publication_date,4.0,False,2025-11-02,2026-05-02,True,2026-07-09,12.22,,OUVERT,SERVICES,BOAMP:25-73811
BOAMP:25-73652,25-73652,25-73652,SIRET:24440055200026,SIRET,Cté de Cnes du Pays d'Ancenis,cte cnes pays ancenis,,24440055200026,,IT Services & Consulting,72000000,72,7200,72000,False,True,Accessibilité et visibilité des services en ligne de la COMPA (2 lots),accessibilite et visibilite des services en ligne de la compa 2 lots,2025-07-02,publication_date,4.92772667542707,False,2025-12-02,2026-06-02,True,2026-07-09,12.22,,OUVERT,SERVICES,BOAMP:25-73652
BOAMP:25-74485,25-74485,25-74485,SIRET:21490328800014,SIRET,Ville de Saumur (49),ville saumur 49,,21490328800014,,Telecom & Networks,32323500,32,3232,32323,False,False,Vidéo protection,video protection,2025-07-03,publication_date,3.942181340341656,False,2025-11-03,2026-05-03,True,2026-07-09,12.19,,OUVERT,FOURNITURES,BOAMP:25-74485
BOAMP:25-74706,25-74706,25-74706,SIRET:24440040400129,SIRET,Nantes Métropole,nantes metropole,,24440040400129,794304097,IT Services & Consulting,72243000,72,7224,72243,False,False,Accord-cadre de missions de programmation et d'assistance à maîtrise d'ouvrage pour des opérations de bâtiments ou des opérations mixtes bâtiments/infrastructures relatives à l'entretien du patrimoine,accord cadre de missions de programmation et d assistance a maitrise d ouvrage pour des operations de batiments ou des operations mixtes batiments infrastructures relatives a l entretien du patrimoine,2025-07-03,publication_date,5.0,False,2025-12-03,2026-06-03,True,2026-07-09,12.19,,OUVERT,SERVICES,BOAMP:25-74706
BOAMP:25-75427,25-75427,25-75427,SIREN:488538877,SIREN_ENRICHED,Le Mans Métropole,mans metropole,,,488538877,Telecom & Networks,32342410,32,3234,32342,False,False,Equipement technique du dôme géodésique,equipement technique du dome geodesique,2025-07-04,publication_date,4.0,False,2025-11-04,2026-05-04,True,2026-07-09,12.16,595300.0,OUVERT,FOURNITURES,BOAMP:25-75427
BOAMP:25-76317,25-76317,25-76317,SIRET:39172288100052,SIRET,GIE SESAM VITALE,gie sesam vitale,,39172288100052,391722881,IT Services & Consulting,72253000,72,7225,72253,False,False,Vérification d'identité PVID,verification d identite pvid,2025-07-06,publication_date,48.0,False,2029-07-06,2030-01-06,False,2026-07-09,12.09,,NEGOCIE,SERVICES,BOAMP:25-76317
BOAMP:25-76461,25-76461,25-76461,SIRET:39172288100052,SIRET,GIE SESAM VITALE,gie sesam vitale,,39172288100052,391722881,IT Services & Consulting,72500000,72,7250,72500,False,False,Infogérance appli carte Vitale,infogerance appli carte vitale,2025-07-06,publication_date,48.0,False,2029-07-06,2030-01-06,False,2026-07-09,12.09,,NEGOCIE,SERVICES,BOAMP:25-76461
BOAMP:25-76566,25-76566,25-76566,SIRET:19753472000010,SIRET,Ecole Nationale Supérieure d'Arts et Métiers,ecole nationale superieure arts metiers,,19753472000010,197534720,Software & Applications,48190000,48,4819,48190,False,False,Fourniture de matériels et logiciels à la plateforme CAPLAB -Relance,fourniture de materiels et logiciels a la plateforme caplab relance,2025-07-08,publication_date,3.942181340341656,False,2025-11-08,2026-05-08,True,2026-07-09,12.02,,OUVERT,FOURNITURES,BOAMP:25-76566
BOAMP:25-77329,25-77329,25-77329,SIRET:21850128600015,SIRET,Ville de Luçon (85),ville lucon 85,,21850128600015,,Unknown,18100000,18,1810,18100,False,False,MARCHE DE LOCATION ET D'ENTRETIEN DES VETEMENTS DE TRAVAIL,marche de location et d entretien des vetements de travail,2025-07-09,publication_date,3.942181340341656,False,2025-11-09,2026-05-09,True,2026-07-09,11.99,118000.0,OUVERT,FOURNITURES,BOAMP:25-77329
BOAMP:25-78625,25-78625,25-78625,SIREN:228500013,SIREN_ENRICHED,Département de la Vendée,departement vendee,,,228500013,Telecom & Networks,32550000,32,3255,32550,False,False,Fourniture et prestations associées d'équipements de téléphonie et maintenance de l'existant,fourniture et prestations associees d equipements de telephonie et maintenance de l existant,2025-07-11,publication_date,4.0,False,2025-11-11,2026-05-11,True,2026-07-09,11.93,,OUVERT,FOURNITURES,BOAMP:25-78625
BOAMP:25-78668,25-78668,25-78668,SIRET:13002591900015,SIRET,OFFICE FRANCAIS DE LA BIODIVERSITE,office francais biodiversite,,13002591900015,130025919,Cybersecurity,72310000,72,7231,72310,False,False,Étude des zones fonctionnelles des oiseaux d'eau hivernants sur le littoral et les îles du Morbihan ainsi que des oiseaux marins sur les îles de la baie de La Baule,etude des zones fonctionnelles des oiseaux d eau hivernants sur le littoral et les iles du morbihan ainsi que des oiseaux marins sur les iles de la baie de la baule,2025-07-11,publication_date,5.913272010512483,False,2026-01-11,2026-07-11,False,2026-07-09,11.93,240000.0,OUVERT,SERVICES,BOAMP:25-78668
BOAMP:25-78511,25-78511,25-78511,SIRET:21490328800014,SIRET,Ville de Saumur (49),ville saumur 49,,21490328800014,,Telecom & Networks,32323500,32,3232,32323,False,False,"Fourniture, installation et maintenance d'un système de vidéo protection sur le territoire de la Ville de Saumur (FR dép 49)",fourniture installation et maintenance d un systeme de video protection sur le territoire de la ville de saumur fr dep 49,2025-07-11,publication_date,3.942181340341656,False,2025-11-11,2026-05-11,True,2026-07-09,11.93,,OUVERT,FOURNITURES,BOAMP:25-78511
BOAMP:25-79177,25-79177,25-79177,SIRET:20007191800011,SIRET,Communauté de Communes du Pays de Saint-Fulgent - Les Essarts (85),communaute communes pays saint fulgent essarts 85,,20007191800011,,IT Hardware & Equipment,30200000,30,3020,30200,False,False,Fourniture de matériels et licences informatiques,fourniture de materiels et licences informatiques,2025-07-12,publication_date,3.942181340341656,False,2025-11-12,2026-05-12,True,2026-07-09,11.89,,OUVERT,FOURNITURES,BOAMP:25-79177
BOAMP:25-79245,25-79245,25-79245,SIRET:19350937900015,SIRET,Université Rennes 2,universite rennes 2,,19350937900015,,Unknown,38652120,38,3865,38652,False,False,Acquisition et installation de matériels audiovisuels,acquisition et installation de materiels audiovisuels,2026-03-04,linked_attribution_date,3.942181340341656,False,2026-07-04,2027-01-04,False,2026-07-09,4.17,,OUVERT,FOURNITURES,BOAMP:25-79245
BOAMP:25-81562,25-81562,25-81562,SIREN:214400558,SIREN_ENRICHED,Ville de La Baule Escoublac,ville baule escoublac,,,214400558,Unknown,51214000,51,5121,51214,False,False,Montée en version des horodateurs et acquisition de nouveaux horodateurs,montee en version des horodateurs et acquisition de nouveaux horodateurs,2025-07-18,publication_date,6.0,False,2026-01-18,2026-07-18,False,2026-07-09,11.7,,OUVERT,SERVICES,BOAMP:25-81562
BOAMP:25-84390,25-84390,25-84390,SIREN:214400558,SIREN_ENRICHED,Ville de La Baule Escoublac,ville baule escoublac,,,214400558,Unknown,51214000,51,5121,51214,False,False,Montée en version des horodateurs et acquisition de nouveaux horodateurs,montee en version des horodateurs et acquisition de nouveaux horodateurs,2025-07-25,publication_date,6.0,False,2026-01-25,2026-07-25,False,2026-07-09,11.47,,OUVERT,SERVICES,BOAMP:25-84390
BOAMP:25-86195,25-86195,25-86195,SIREN:228500013,SIREN_ENRICHED,Département de la Vendée,departement vendee,,,228500013,Telecom & Networks,32342410,32,3234,32342,False,False,Mise en oeuvre de prestations de sonorisation et d'éclairage scéniques pour le Département de la Vendée (hors création artistique),mise en oeuvre de prestations de sonorisation et d eclairage sceniques pour le departement de la vendee hors creation artistique,2025-07-29,publication_date,6.0,False,2026-01-29,2026-07-29,False,2026-07-09,11.33,270000.0,OUVERT,FOURNITURES,BOAMP:25-86195
BOAMP:25-86319,25-86319,25-86319,SIRET:83095506800044,SIRET,ANGERS LOIRE TOURISME EXPO CONGRES,angers loire tourisme expo congres,,83095506800044,830955068,Unknown,79340000,79,7934,79340,False,False,Réalisation de prestations de communication multicanale dédiées aux évènements propriétaires organisés au parc des expositions d'Angers par la SPL ALTEC - DESTINATION ANGERS,realisation de prestations de communication multicanale dediees aux evenements proprietaires organises au parc des expositions d angers par la spl altec destination angers,2025-07-29,publication_date,3.942181340341656,False,2025-11-29,2026-05-29,True,2026-07-09,11.33,184000.0,OUVERT,SERVICES,BOAMP:25-86319
BOAMP:25-86184,25-86184,25-86184,SIRET:24440040400129,SIRET,Nantes Métropole,nantes metropole,,24440040400129,794304097,Cybersecurity,72250000,72,7225,72250,False,False,"Abonnement, mise à jour et acquisition de licences et produits dérivés Autodesk/Transoft et prestations associées",abonnement mise a jour et acquisition de licences et produits derives autodesk transoft et prestations associees,2025-07-29,publication_date,5.0,False,2025-12-29,2026-06-29,True,2026-07-09,11.33,,OUVERT,SERVICES,BOAMP:25-86184
BOAMP:25-87479,25-87479,25-87479,NAME:audencia eesc,NAME,AUDENCIA EESC,audencia eesc,,,,Digital Workplace & Collaboration,72212900,72,7221,72212,False,False,Acquisition et mise en place d'une solution ERP sur le périmètre Gestion - Finance pour les besoins de Audencia EESC,acquisition et mise en place d une solution erp sur le perimetre gestion finance pour les besoins de audencia eesc,2025-08-01,publication_date,60.0,False,2030-08-01,2031-02-01,False,2026-07-09,11.24,,NEGOCIE,SERVICES,BOAMP:25-87479
BOAMP:25-88046,25-88046,25-88046,NAME:audencia eesc,NAME,AUDENCIA EESC,audencia eesc,,,,Telecom & Networks,32321200,32,3232,32321,False,False,Equipement et installation de matériels audiovisuel dans le cadre de l'implantation du nouveau campus Paris de AUDENCIA,equipement et installation de materiels audiovisuel dans le cadre de l implantation du nouveau campus paris de audencia,2025-08-02,publication_date,4.0,False,2025-12-02,2026-06-02,True,2026-07-09,11.2,,OUVERT,FOURNITURES,BOAMP:25-88046
BOAMP:25-88003,25-88003,25-88003,SIRET:20006001000051,SIRET,Mauges Communauté,mauges communaute,,20006001000051,200060010,Unknown,60112000,60,6011,60112,False,False,Mise en place et exploitation d'un service de Transport À la Demande (TAD) sur le territoire de Mauges Communauté,mise en place et exploitation d un service de transport a la demande tad sur le territoire de mauges communaute,2025-08-02,publication_date,3.942181340341656,False,2025-12-02,2026-06-02,True,2026-07-09,11.2,779920.0,OUVERT,SERVICES,BOAMP:25-88003
BOAMP:25-88454,25-88454,25-88454,SIRET:23440003400026,SIRET,REGION DES PAYS DE LA LOIRE,region pays loire,,23440003400026,234400034,IT Services & Consulting,72150000,72,7215,72150,False,False,Prestations d'accompagnement de la Région Pays de la Loire à la mise en conformité aux règles de la protection des données à caractère personnel,prestations d accompagnement de la region pays de la loire a la mise en conformite aux regles de la protection des donnees a caractere personnel,2025-08-03,publication_date,6.0,False,2026-02-03,2026-08-03,False,2026-07-09,11.17,,OUVERT,SERVICES,BOAMP:25-88454
BOAMP:25-91547,25-91547,25-91547,SIREN:227200029,SIREN_ENRICHED,Département de la Sarthe,departement sarthe,,,227200029,Digital Workplace & Collaboration,72212730,72,7221,72212,False,False,ÉVOLUTION ET MAINTENANCE DES MATÉRIELS ET LOGICIELS DE SÉCURITÉ DU DÉPARTEMENT DE LA SARTHE,evolution et maintenance des materiels et logiciels de securite du departement de la sarthe,2025-08-13,publication_date,4.0,False,2025-12-13,2026-06-13,True,2026-07-09,10.84,,OUVERT,SERVICES,BOAMP:25-91547
BOAMP:25-93111,25-93111,25-93111,SIREN:214400558,SIREN_ENRICHED,Ville de La Baule Escoublac,ville baule escoublac,,,214400558,Unknown,51214000,51,5121,51214,False,False,Montée en version des horodateurs et acquisition de nouveaux horodateurs,montee en version des horodateurs et acquisition de nouveaux horodateurs,2025-08-20,publication_date,6.0,False,2026-02-20,2026-08-20,False,2026-07-09,10.61,,OUVERT,SERVICES,BOAMP:25-93111
BOAMP:25-95477,25-95477,25-95477,SIRET:26440013600471,SIRET,CHU de Nantes,chu nantes,,26440013600471,264400136,IT Services & Consulting,72267000,72,7226,72267,False,False,"Outils SAS, : redevance et maintenance des progiciels SAS existants - Acquisitions et maintenance d'outils complémentaires - Prestations de service complémentaires",outils sas redevance et maintenance des progiciels sas existants acquisitions et maintenance d outils complementaires prestations de service complementaires,2025-08-28,publication_date,6.0,False,2026-02-28,2026-08-28,False,2026-07-09,10.35,,OUVERT,SERVICES,BOAMP:25-95477
BOAMP:25-95444,25-95444,25-95444,SIRET:26440013600471,SIRET,CHU de  Nantes,chu nantes,,26440013600471,264400136,IT Services & Consulting,72267000,72,7226,72267,False,False,"Outils SAS, : redevance et maintenance des progiciels SAS existants - Acquisitions et maintenance d’outils complémentaires –",outils sas redevance et maintenance des progiciels sas existants acquisitions et maintenance d outils complementaires,2025-08-28,publication_date,6.0,False,2026-02-28,2026-08-28,False,2026-07-09,10.35,,OUVERT,SERVICES,BOAMP:25-95444
BOAMP:25-96474,25-96474,25-96474,SIREN:529260903,SIREN_ENRICHED,SOCIETE PUBLIQUE REGIONALE ABBAYE DE FONTEVRAUD,societe publique regionale abbaye fontevraud,,,529260903,Unknown,92521100,92,9252,92521,False,False,REALISATION TECHNIQUE D'UNE SALLE AUDIOVISUELLE IMMERSIVE - Lot 6 uniquement,realisation technique d une salle audiovisuelle immersive lot 6 uniquement,2025-08-31,publication_date,4.0,False,2025-12-31,2026-06-30,True,2026-07-09,10.25,,OUVERT,SERVICES,BOAMP:25-96474
BOAMP:25-97589,25-97589,25-97589,SIRET:24440040400079,SIRET,Nantes Métropole,nantes metropole,,24440040400079,794304097,Telecom & Networks,38431100,38,3843,38431,False,False,"Fourniture et maintenance de détecteurs de gaz fixes, d'appareils respiratoires isolants, d'autosauveteurs et location de détecteurs multigaz portables",fourniture et maintenance de detecteurs de gaz fixes d appareils respiratoires isolants d autosauveteurs et location de detecteurs multigaz portables,2025-09-03,publication_date,5.0,False,2026-02-03,2026-08-03,False,2026-07-09,10.15,,OUVERT,FOURNITURES,BOAMP:25-97589
BOAMP:25-98294,25-98294,25-98294,SIRET:24440040400129,SIRET,Nantes Métropole,nantes metropole,,24440040400129,794304097,Telecom & Networks,32441000,32,3244,32441,False,False,Fourniture de postes locaux de télégestion pour la sectorisation du réseau d’eau potable de Nantes Métropole,fourniture de postes locaux de telegestion pour la sectorisation du reseau d eau potable de nantes metropole,2025-09-05,publication_date,5.0,False,2026-02-05,2026-08-05,False,2026-07-09,10.09,,OUVERT,FOURNITURES,BOAMP:25-98294
BOAMP:25-98483,25-98483,25-98483,SIRET:20009665900012,SIRET,CIAS de La Roche-sur-Yon (85),cias roche yon 85,,20009665900012,,Data & AI,50330000,50,5033,50330,False,False,"Maintenance et évolution des Autocommutateurs, des systèmes d'appel malade et anti-errance de 10 Etablissements du CIAS de La Roche-sur-Yon  Agglomération",maintenance et evolution des autocommutateurs des systemes d appel malade et anti errance de 10 etablissements du cias de la roche sur yon agglomeration,2025-09-05,publication_date,4.0,False,2026-01-05,2026-07-05,True,2026-07-09,10.09,,OUVERT,SERVICES,BOAMP:25-98483
BOAMP:25-98834,25-98834,25-98834,SIRET:24490001500011,SIRET,Angers Loire Metropole (49),angers loire metropole 49,,24490001500011,,Software & Applications,48000000,48,4800,48000,False,True,Solution de Gestion de la Relation à l'Usager,solution de gestion de la relation a l usager,2025-09-07,publication_date,6.0,False,2026-03-07,2026-09-07,False,2026-07-09,10.02,,OUVERT,FOURNITURES,BOAMP:25-98834
BOAMP:25-100139,25-100139,25-100139,SIRET:19440100600011,SIRET,Ecole Centrale de Nantes,ecole centrale nantes,,19440100600011,194401006,Software & Applications,48325000,48,4832,48325,False,False,"la fourniture, le déploiement et la maintenance d'un logiciel permettant l'évaluation des formations, des enseignements et la réalisation d'enquêtes et de sondages pour l'École Centrale de Nantes",la fourniture le deploiement et la maintenance d un logiciel permettant l evaluation des formations des enseignements et la realisation d enquetes et de sondages pour l ecole centrale de nantes,2025-09-10,publication_date,3.942181340341656,False,2026-01-10,2026-07-10,False,2026-07-09,9.92,,OUVERT,FOURNITURES,BOAMP:25-100139
BOAMP:25-100736,25-100736,25-100736,SIREN:227200029,SIREN_ENRICHED,Département de la Sarthe,departement sarthe,,,227200029,IT Services & Consulting,72267100,72,7226,72267,False,False,"Fourniture et la maintenance des composants logiciels du système d'information décisionnel (BO, 360 et TALEND) pour les besoins du Département de la Sarthe",fourniture et la maintenance des composants logiciels du systeme d information decisionnel bo 360 et talend pour les besoins du departement de la sarthe,2025-09-12,publication_date,4.0,False,2026-01-12,2026-07-12,False,2026-07-09,9.86,400000.0,OUVERT,SERVICES,BOAMP:25-100736
BOAMP:25-101313,25-101313,25-101313,SIRET:21440109300015,SIRET,Ville de Nantes,ville nantes,,21440109300015,214401093,Cybersecurity,35300000,35,3530,35300,False,False,Achat de pistolets à impulsion électrique pour la Police Municipale et l'Unité Métropolitaine des Transports en Commun,achat de pistolets a impulsion electrique pour la police municipale et l unite metropolitaine des transports en commun,2025-09-13,publication_date,5.0,False,2026-02-13,2026-08-13,False,2026-07-09,9.82,,OUVERT,FOURNITURES,BOAMP:25-101313
BOAMP:25-103197,25-103197,25-103197,SIRET:21440162200011,SIRET,Mairie de Saint-Herblain,mairie saint herblain,,21440162200011,214401622,Cybersecurity,72250000,72,7225,72250,False,False,Installation et maintenance des dispositifs de télésurveillance des équipements municipaux de la Ville de Saint-Herblain,installation et maintenance des dispositifs de telesurveillance des equipements municipaux de la ville de saint herblain,2025-09-18,publication_date,6.0,False,2026-03-18,2026-09-18,False,2026-07-09,9.66,,OUVERT,SERVICES,BOAMP:25-103197
BOAMP:25-103241,25-103241,25-103241,SIRET:12001201800111,SIRET,DAP...,dap,,12001201800111,539220020,Cybersecurity,35120000,35,3512,35120,False,False,"Acquisition, installation et maintenance de systèmes de lutte anti-drone au profit des établissements pénitentiaires",acquisition installation et maintenance de systemes de lutte anti drone au profit des etablissements penitentiaires,2025-09-18,publication_date,48.0,False,2029-09-18,2030-03-18,False,2026-07-09,9.66,,NEGOCIE,FOURNITURES,BOAMP:25-103241
BOAMP:25-105200,25-105200,25-105200,SIRET:20006734600011,SIRET,CA PORNIC AGGLO PAYS DE RETZ,ca pornic agglo pays retz,,20006734600011,200067346,IT Hardware & Equipment,30200000,30,3020,30200,False,False,"Fourniture de matériels informatiques, réseaux et téléphoniques liés aux postes de travail et réalisation de prestations de service IT (Information Technology)",fourniture de materiels informatiques reseaux et telephoniques lies aux postes de travail et realisation de prestations de service it information technology,2025-09-24,publication_date,3.942181340341656,False,2026-01-24,2026-07-24,False,2026-07-09,9.46,,OUVERT,FOURNITURES,BOAMP:25-105200
BOAMP:25-106742,25-106742,25-106742,SIRET:18440128900386,SIRET,CCI Région Pays de la Loire,cci region pays loire,,18440128900386,234400034,Telecom & Networks,32424000,32,3242,32424,False,False,"Marché "" Firewall et Sécurité """,marche firewall et securite,2025-09-27,publication_date,4.0,False,2026-01-27,2026-07-27,False,2026-07-09,9.36,,OUVERT,FOURNITURES,BOAMP:25-106742
BOAMP:25-106850,25-106850,25-106850,SIREN:214401846,SIREN_ENRICHED,VILLE DE SAINT NAZAIRE,ville saint nazaire,,,214401846,IT Services & Consulting,72700000,72,7270,72700,False,False,Fourniture d'un service de hotspot « Wifi Public »,fourniture d un service de hotspot wifi public,2025-09-27,publication_date,5.0,False,2026-02-27,2026-08-27,False,2026-07-09,9.36,200000.0,OUVERT,SERVICES,BOAMP:25-106850
BOAMP:25-108300,25-108300,25-108300,SIREN:228500013,SIREN_ENRICHED,Département de la Vendée,departement vendee,,,228500013,IT Maintenance & Support,22110000,22,2211,22110,False,False,Fourniture de documents tous supports pour les services du Département de la Vendée,fourniture de documents tous supports pour les services du departement de la vendee,2025-10-01,publication_date,4.0,False,2026-02-01,2026-08-01,False,2026-07-09,9.23,82500.0,OUVERT,FOURNITURES,BOAMP:25-108300
BOAMP:25-109627,25-109627,25-109627,SIREN:228500013,SIREN_ENRICHED,Département de la Vendée,departement vendee,,,228500013,IT Maintenance & Support,22110000,22,2211,22110,False,False,Fourniture de documents tous supports pour les services du Département de la Vendée,fourniture de documents tous supports pour les services du departement de la vendee,2025-10-04,publication_date,4.0,False,2026-02-04,2026-08-04,False,2026-07-09,9.13,82500.0,OUVERT,FOURNITURES,BOAMP:25-109627
BOAMP:25-109666,25-109666,25-109666,SIRET:21440109300015,SIRET,Ville de Nantes,ville nantes,,21440109300015,214401093,Telecom & Networks,32323500,32,3232,32323,False,False,Fourniture de caméras piétons avec accessoires pour les agents de la Police Municipale (Ville de Nantes) et de l'Unité Métropolitaine des Transports en Commun (Nantes Métropole),fourniture de cameras pietons avec accessoires pour les agents de la police municipale ville de nantes et de l unite metropolitaine des transports en commun nantes metropole,2025-10-04,publication_date,5.0,False,2026-03-04,2026-09-04,False,2026-07-09,9.13,,OUVERT,FOURNITURES,BOAMP:25-109666
BOAMP:25-109635,25-109635,25-109635,SIREN:214401846,SIREN_ENRICHED,VILLE DE SAINT NAZAIRE,ville saint nazaire,,,214401846,Unknown,22113000,22,2211,22113,False,False,Fourniture de livres imprimés et audio non scolaires,fourniture de livres imprimes et audio non scolaires,2025-10-04,publication_date,4.0,False,2026-02-04,2026-08-04,False,2026-07-09,9.13,80000.0,OUVERT,FOURNITURES,BOAMP:25-109635
BOAMP:25-109757,25-109757,25-109757,SIREN:214401846,SIREN_ENRICHED,VILLE DE SAINT NAZAIRE,ville saint nazaire,,,214401846,IT Services & Consulting,72700000,72,7270,72700,False,False,Fourniture d'un service de hotspot « Wifi Public »,fourniture d un service de hotspot wifi public,2025-10-05,publication_date,5.0,False,2026-03-05,2026-09-05,False,2026-07-09,9.1,200000.0,OUVERT,SERVICES,BOAMP:25-109757
BOAMP:25-110291,25-110291,25-110291,SIRET:24440040400129,SIRET,Nantes métropole,nantes metropole,,24440040400129,,IT Services & Consulting,72500000,72,7250,72500,False,False,Accord-cadre mono-attributaire à bons de commande - prestations de maintenance des infrastructures centrales de régulation de trafic,accord cadre mono attributaire a bons de commande prestations de maintenance des infrastructures centrales de regulation de trafic,2025-10-05,publication_date,5.0,False,2026-03-05,2026-09-05,False,2026-07-09,9.1,,OUVERT,SERVICES,BOAMP:25-110291
BOAMP:25-110321,25-110321,25-110321,NAME:saint nazaire agglomeration carene,NAME,Saint-Nazaire Agglomération -  la CARENE,saint nazaire agglomeration carene,,,,Data & AI,44423400,44,4442,44423,False,False,"Prestations de signalisation verticale et horizontale, et Mobilier Urbain",prestations de signalisation verticale et horizontale et mobilier urbain,2025-10-05,publication_date,5.0,False,2026-03-05,2026-09-05,False,2026-07-09,9.1,,OUVERT,FOURNITURES,BOAMP:25-110321
BOAMP:25-111245,25-111245,25-111245,SIRET:24440040400129,SIRET,Nantes Métropole,nantes metropole,,24440040400129,794304097,IT Services & Consulting,72000000,72,7200,72000,False,True,Assistance au management de projets digitaux de communication et d'information,assistance au management de projets digitaux de communication et d information,2025-10-08,publication_date,5.0,False,2026-03-08,2026-09-08,False,2026-07-09,9.0,,OUVERT,SERVICES,BOAMP:25-111245
BOAMP:25-111969,25-111969,25-111969,SIRET:21850222700018,SIRET,Ville de Saint Gilles Croix de Vie (85),ville saint gilles croix vie 85,,21850222700018,,GIS & Mapping,44423400,44,4442,44423,False,False,Fourniture et pose de matériel de signalisation sur la commune de Saint Gilles Croix de Vie,fourniture et pose de materiel de signalisation sur la commune de saint gilles croix de vie,2025-10-10,publication_date,3.942181340341656,False,2026-02-10,2026-08-10,False,2026-07-09,8.94,,OUVERT,FOURNITURES,BOAMP:25-111969
BOAMP:25-112283,25-112283,25-112283,SIRET:24440040400129,SIRET,Nantes Métropole,nantes metropole,,24440040400129,794304097,Software & Applications,31211100,31,3121,31211,False,False,Renouvellement des armoires électriques et des systèmes de télégestion des sites assainissement,renouvellement des armoires electriques et des systemes de telegestion des sites assainissement,2025-10-10,publication_date,60.0,False,2030-10-10,2031-04-10,False,2026-07-09,8.94,,NEGOCIE,FOURNITURES,BOAMP:25-112283
BOAMP:25-112426,25-112426,25-112426,SIRET:12001201800111,SIRET,DAP...,dap,,12001201800111,539220020,Cybersecurity,35120000,35,3512,35120,False,False,"Acquisition, installation et maintenance de systèmes de lutte anti-drone au profit des établissements pénitentiaires",acquisition installation et maintenance de systemes de lutte anti drone au profit des etablissements penitentiaires,2025-10-10,publication_date,48.0,False,2029-10-10,2030-04-10,False,2026-07-09,8.94,,NEGOCIE,FOURNITURES,BOAMP:25-112426
BOAMP:25-113007,25-113007,25-113007,SIRET:19753472000010,SIRET,Ecole Nationale Supérieure d'Arts et Métiers,ecole nationale superieure arts metiers,,19753472000010,197534720,Software & Applications,48190000,48,4819,48190,False,False,"Fourniture de questionnaires, d'inventaires et d’indicateurs psychométriques",fourniture de questionnaires d inventaires et d indicateurs psychometriques,2025-12-29,linked_attribution_date,3.942181340341656,False,2026-04-29,2026-10-29,False,2026-07-09,6.31,,OUVERT,FOURNITURES,BOAMP:25-113007
BOAMP:25-114027,25-114027,25-114027,SIREN:214401846,SIREN_ENRICHED,VILLE DE SAINT NAZAIRE,ville saint nazaire,,,214401846,Data & AI,79212000,79,7921,79212,False,False,Prestations d'accompagnement et de formation sur le thème de l'accessibilité numérique,prestations d accompagnement et de formation sur le theme de l accessibilite numerique,2025-10-15,publication_date,5.0,False,2026-03-15,2026-09-15,False,2026-07-09,8.77,250000.0,OUVERT,SERVICES,BOAMP:25-114027
BOAMP:25-117061,25-117061,25-117061,SIRET:17440005100010,SIRET,Nantes Métropole,nantes metropole,,17440005100010,794304097,IT Services & Consulting,72224000,72,7222,72224,False,False,Mission d'appui et de conseil auprès de la plateforme RSE de la métropole nantaise,mission d appui et de conseil aupres de la plateforme rse de la metropole nantaise,2025-10-22,publication_date,5.0,False,2026-03-22,2026-09-22,False,2026-07-09,8.54,,OUVERT,SERVICES,BOAMP:25-117061
BOAMP:25-118527,25-118527,25-118527,SIREN:214401846,SIREN_ENRICHED,VILLE DE SAINT NAZAIRE,ville saint nazaire,,,214401846,Data & AI,79212000,79,7921,79212,False,False,Prestations d'accompagnement et de formation sur le thème de l'accessibilité numérique,prestations d accompagnement et de formation sur le theme de l accessibilite numerique,2025-10-24,publication_date,5.0,False,2026-03-24,2026-09-24,False,2026-07-09,8.48,250000.0,OUVERT,SERVICES,BOAMP:25-118527
BOAMP:25-118828,25-118828,25-118828,SIRET:23440003400026,SIRET,Région Pays de la Loire,region pays loire,,23440003400026,234400034,IT Services & Consulting,72000000,72,7200,72000,False,True,MISE EN PLACE D'UN CENTRE DE RESSOURCES PROJETS,mise en place d un centre de ressources projets,2025-10-25,publication_date,4.0,False,2026-02-25,2026-08-25,False,2026-07-09,8.44,,OUVERT,SERVICES,BOAMP:25-118828
